,age,recidivated,number_of_prior_crimes,months_in_jail,felony,misdemeanor,woman,man,black,y
3890,56,1,1,0,1,0,1,0,1,1
2038,26,1,4,0,1,0,0,1,1,0
2138,23,1,5,32,0,1,0,1,0,0
5639,51,0,0,5,0,1,0,1,1,1
2502,60,1,19,39,1,0,0,1,1,0
1925,26,1,0,5,0,1,0,1,0,1
3629,37,0,0,1,0,1,1,0,1,1
392,54,1,28,5,1,0,0,1,1,0
4629,39,1,3,1,1,0,0,1,0,1
4136,43,0,0,-1,1,0,1,0,1,1
1979,23,0,0,1,1,0,0,1,0,1
2795,31,1,2,1,1,0,1,0,0,1
1977,21,0,1,0,1,0,0,1,1,1
4753,45,0,2,7,1,0,0,1,0,1
2574,27,0,0,1,0,1,0,1,1,1
5891,39,0,1,0,1,0,0,1,0,1
2471,25,1,2,1,0,1,0,1,0,1
1854,63,0,0,0,0,1,0,1,0,1
495,22,0,0,-1,0,1,1,0,0,1
4600,53,1,3,197,1,0,0,1,0,1
2918,24,1,2,10,1,0,0,1,0,1
1194,52,0,2,1,0,1,0,1,0,1
3595,24,1,2,1,1,0,1,0,0,1
2891,24,0,1,2,0,1,0,1,1,1
318,26,1,6,1,1,0,0,1,1,0
1793,52,0,0,0,0,1,0,1,0,1
2766,48,0,0,0,0,1,0,1,0,1
3943,28,1,2,2,1,0,0,1,0,1
4757,21,0,0,2,1,0,0,1,1,1
5228,30,0,0,1,0,1,0,1,1,0
71,30,1,8,1,0,1,0,1,1,0
4077,25,0,3,1,0,1,1,0,1,0
637,20,1,0,7,1,0,0,1,1,1
5565,26,0,4,2,1,0,1,0,1,1
4571,50,1,1,1,1,0,1,0,0,1
4146,42,1,17,32,1,0,0,1,1,0
801,25,0,1,1,1,0,0,1,0,1
1679,21,0,0,28,1,0,0,1,0,1
1234,21,0,1,1,1,0,1,0,0,1
2740,47,1,3,39,1,0,0,1,1,0
2966,32,1,1,0,1,0,0,1,0,1
2188,45,0,8,1,1,0,0,1,0,1
565,37,0,11,1,1,0,0,1,1,1
3066,24,1,7,68,1,0,0,1,1,0
4815,69,0,2,0,0,1,1,0,0,1
2331,28,1,7,1,1,0,0,1,0,0
2606,21,0,0,1,0,1,1,0,1,1
1259,37,0,6,1,0,1,0,1,0,1
536,23,1,3,9,1,0,0,1,0,1
409,58,0,1,10,1,0,0,1,0,1
6165,30,1,0,0,0,1,0,1,1,1
239,37,0,3,2,1,0,0,1,0,1
3268,22,1,1,0,0,1,0,1,1,1
4504,49,0,8,24,1,0,0,1,0,1
5794,28,1,1,0,1,0,0,1,1,1
2357,20,1,1,1,1,0,0,1,0,1
1374,26,1,13,-1,1,0,0,1,1,0
3032,20,1,1,3,1,0,1,0,1,0
5940,25,0,1,1,1,0,1,0,1,1
5933,28,1,20,0,1,0,0,1,1,0
1332,56,0,1,1,1,0,1,0,0,1
477,30,0,0,1,0,1,1,0,1,1
5094,23,0,10,70,1,0,0,1,0,1
4846,21,1,2,77,1,0,0,1,0,1
2237,48,1,2,1,1,0,0,1,1,1
835,23,1,2,6,1,0,0,1,1,1
4403,31,1,2,176,1,0,1,0,1,1
1417,27,0,0,0,0,1,1,0,1,1
1850,40,0,0,1,1,0,1,0,0,1
5091,34,0,1,-1,1,0,0,1,1,1
3540,51,1,0,1,1,0,0,1,1,1
5543,46,0,0,-1,0,1,1,0,0,1
5019,25,1,4,33,1,0,0,1,0,0
6169,57,0,0,1,1,0,0,1,0,1
3310,40,0,13,1,1,0,0,1,1,0
881,55,0,2,1,1,0,0,1,0,1
5345,35,1,6,0,1,0,0,1,1,0
1455,47,0,6,5,1,0,0,1,1,1
3767,37,0,0,0,0,1,1,0,1,1
4085,41,1,31,242,1,0,0,1,0,0
3741,26,1,4,1,0,1,1,0,0,1
441,52,0,4,1,0,1,0,1,1,1
264,27,0,0,17,1,0,0,1,1,1
5579,31,0,0,0,1,0,0,1,0,1
5409,30,1,13,2,1,0,0,1,1,0
3968,38,0,2,1,1,0,0,1,0,1
4861,55,1,1,1,1,0,0,1,0,1
3012,23,0,0,1,0,1,0,1,1,0
5736,24,0,0,0,0,1,0,1,1,1
870,36,1,16,0,1,0,0,1,1,1
5369,35,1,10,22,1,0,0,1,1,1
1661,22,1,1,36,1,0,0,1,0,1
716,29,0,2,0,0,1,0,1,1,1
724,21,1,1,2,1,0,0,1,1,0
5490,39,0,2,1,0,1,0,1,1,1
5687,24,1,2,0,1,0,0,1,1,1
1469,25,1,7,3,0,1,0,1,1,0
5935,59,1,0,0,0,1,0,1,0,1
2269,36,0,6,84,1,0,0,1,1,1
3194,52,1,2,4,1,0,0,1,0,0
2896,39,0,1,39,1,0,1,0,0,1
3543,51,0,14,7,1,0,0,1,1,1
154,24,0,0,1,1,0,0,1,0,1
5553,25,1,5,4,1,0,0,1,1,0
1946,53,0,1,0,0,1,0,1,1,1
4795,30,0,1,83,1,0,0,1,1,1
1416,57,0,27,9,0,1,0,1,1,0
908,49,0,4,3,1,0,1,0,0,1
4585,23,0,1,3,0,1,0,1,1,0
5343,29,0,1,11,0,1,0,1,0,0
1872,28,1,3,4,1,0,1,0,1,1
19,27,1,0,0,0,1,0,1,0,1
5504,21,1,0,1,1,0,0,1,0,1
314,53,0,1,0,0,1,1,0,0,1
625,34,1,10,2,1,0,0,1,1,1
2748,26,0,1,1,0,1,0,1,0,1
3550,57,0,0,0,0,1,0,1,1,1
118,31,0,1,1,0,1,0,1,1,1
4457,34,0,1,2,0,1,0,1,1,1
3128,25,0,0,2,1,0,0,1,0,1
4725,28,1,0,0,1,0,0,1,0,1
2031,26,0,0,0,0,1,0,1,0,1
5478,41,1,6,39,1,0,0,1,1,1
1861,32,1,14,1,1,0,0,1,1,0
243,26,1,1,1,0,1,0,1,1,0
6146,36,0,9,57,1,0,0,1,1,1
4321,46,1,14,0,1,0,0,1,0,1
4,41,1,14,6,1,0,0,1,0,1
1971,24,0,0,0,1,0,1,0,1,1
5546,39,0,8,40,1,0,0,1,1,1
4920,47,1,13,66,0,1,0,1,0,1
4700,25,1,4,169,1,0,0,1,1,0
3184,22,0,1,8,1,0,0,1,0,1
3616,63,0,1,0,1,0,1,0,1,1
3375,23,0,0,3,0,1,0,1,1,0
5048,55,0,7,0,1,0,0,1,0,0
5922,27,0,1,2,1,0,1,0,1,1
407,59,1,1,0,1,0,0,1,0,1
1913,36,1,3,2,0,1,0,1,1,1
215,31,0,0,0,0,1,1,0,0,1
2813,44,0,0,11,1,0,0,1,0,1
4396,27,0,0,0,0,1,0,1,0,1
2250,34,1,11,1,1,0,0,1,1,0
4278,54,0,1,0,1,0,0,1,1,1
28,32,1,4,1,1,0,0,1,1,0
2332,21,0,0,2,1,0,0,1,1,1
3057,28,0,4,0,1,0,0,1,1,1
4112,30,0,2,1,1,0,0,1,0,1
2189,22,0,0,-1,1,0,0,1,1,1
1461,51,0,1,162,1,0,0,1,1,1
2326,25,1,13,36,1,0,0,1,1,0
2945,32,0,0,0,0,1,0,1,0,1
5928,61,0,11,1,1,0,0,1,1,1
5306,46,0,0,0,0,1,0,1,0,1
2305,39,0,2,2,0,1,0,1,0,1
911,44,0,3,0,1,0,0,1,0,1
4453,68,1,7,5,1,0,0,1,0,1
5749,22,0,0,1,0,1,0,1,1,1
2404,28,1,14,20,0,1,0,1,1,1
1090,30,0,0,5,1,0,0,1,0,1
204,25,0,4,1,1,0,0,1,0,1
1677,42,0,0,0,1,0,1,0,1,1
1308,20,1,0,2,0,1,0,1,1,1
3300,27,1,0,0,0,1,0,1,1,1
6015,28,1,7,6,1,0,1,0,0,1
5065,20,0,0,0,1,0,0,1,0,1
5926,41,1,1,1,1,0,0,1,0,1
324,29,0,7,1,1,0,0,1,1,1
1312,49,0,1,12,1,0,0,1,0,1
964,34,0,14,3,1,0,1,0,1,0
542,57,1,0,1,0,1,1,0,0,1
3891,24,1,4,2,1,0,1,0,1,1
679,36,0,1,0,0,1,1,0,1,1
4147,58,0,1,2,0,1,0,1,0,1
3813,38,0,1,1,0,1,1,0,0,1
2712,28,0,3,1,1,0,1,0,1,1
1766,38,1,2,7,1,0,0,1,0,1
5413,22,0,0,0,0,1,0,1,1,1
5057,79,0,1,1,0,1,0,1,0,1
3954,36,0,0,280,1,0,0,1,1,1
69,32,0,0,1,1,0,0,1,1,1
6009,24,1,3,1,1,0,0,1,1,1
5209,44,0,3,2,0,1,0,1,1,1
4731,44,0,0,0,1,0,0,1,1,1
1489,58,0,1,0,1,0,0,1,0,1
3070,22,0,2,1,1,0,1,0,1,1
4913,65,1,1,0,1,0,0,1,0,1
3922,61,1,20,30,0,1,0,1,1,1
4187,26,1,10,1,1,0,0,1,1,0
520,25,1,4,31,1,0,0,1,1,1
3830,25,1,0,0,1,0,0,1,1,1
4401,45,1,0,0,1,0,1,0,0,0
3528,38,1,9,1,1,0,0,1,1,1
1691,35,0,4,29,0,1,0,1,1,1
3420,34,1,0,0,0,1,0,1,1,1
5726,23,0,1,0,1,0,0,1,1,1
4193,21,0,0,0,0,1,1,0,0,1
901,53,0,0,0,1,0,0,1,0,1
3866,39,0,0,0,0,1,0,1,0,1
5631,25,1,5,35,1,0,0,1,0,0
4265,29,0,6,26,1,0,0,1,1,1
4923,32,1,4,1,0,1,0,1,0,1
2741,37,0,14,1,1,0,0,1,1,0
6138,22,0,1,0,1,0,1,0,0,1
1816,27,0,0,1,0,1,0,1,1,1
6021,69,0,5,1,1,0,1,0,0,1
278,28,0,1,1,1,0,0,1,0,1
508,27,1,3,6,0,1,0,1,1,1
2620,35,1,0,15,0,1,0,1,0,0
692,32,0,0,0,0,1,0,1,1,1
2611,20,1,0,1,0,1,0,1,1,1
1799,43,1,1,69,1,0,0,1,0,1
464,23,0,2,0,1,0,0,1,0,1
4640,28,1,5,26,0,1,0,1,0,1
4081,33,1,3,7,1,0,0,1,1,1
4435,24,1,0,0,0,1,1,0,0,1
5738,27,0,11,3,1,0,0,1,1,0
3473,47,0,1,17,1,0,0,1,0,1
3541,25,0,0,0,0,1,0,1,1,1
2633,30,1,9,4,1,0,1,0,0,1
4760,29,1,4,1,1,0,0,1,1,1
2521,54,0,2,39,0,1,0,1,0,1
6065,23,1,1,28,1,0,1,0,1,1
4851,21,0,2,12,1,0,1,0,1,1
2374,47,0,2,1,0,1,0,1,0,1
3438,33,0,0,53,1,0,0,1,0,1
4946,38,0,1,4,1,0,0,1,0,1
6156,28,0,1,0,1,0,0,1,1,1
2872,28,1,18,12,1,0,0,1,1,0
5494,63,0,2,1,0,1,0,1,1,1
5861,34,1,12,1,1,0,0,1,1,1
2121,39,0,0,-1,1,0,0,1,0,1
1824,30,1,3,12,1,0,0,1,0,1
4574,31,1,16,0,1,0,0,1,1,0
2559,24,1,2,10,1,0,0,1,1,1
2659,40,0,1,41,1,0,0,1,0,1
3002,19,1,1,434,1,0,1,0,1,0
1005,31,1,2,0,1,0,0,1,0,1
2365,36,1,5,1,0,1,0,1,1,1
4838,28,0,0,0,1,0,0,1,0,1
2865,27,1,0,0,0,1,0,1,0,1
1354,67,0,0,0,0,1,0,1,0,1
5670,48,0,1,0,1,0,1,0,1,1
5134,50,1,2,9,1,0,0,1,0,1
149,28,1,6,0,0,1,0,1,1,1
752,50,0,1,1,1,0,0,1,0,1
3867,30,1,1,132,1,0,0,1,1,1
4491,51,1,19,2,1,0,0,1,1,0
5068,24,0,1,1,1,0,0,1,0,1
2876,26,1,9,0,1,0,0,1,0,1
2197,33,1,5,0,1,0,1,0,1,0
3523,35,0,1,1,0,1,0,1,1,1
4166,26,0,5,1,1,0,0,1,1,1
1756,39,1,4,0,1,0,0,1,0,1
2311,20,1,0,1,0,1,0,1,1,1
3351,65,0,0,0,0,1,0,1,0,1
3295,29,1,2,8,1,0,1,0,0,1
2485,22,0,1,13,1,0,1,0,1,1
2499,27,0,0,0,1,0,0,1,0,1
2338,20,1,0,0,0,1,0,1,0,1
4543,37,1,1,-1,1,0,0,1,0,1
4325,29,0,0,0,0,1,0,1,1,1
2724,35,0,0,0,0,1,1,0,0,1
6113,44,1,11,1,1,0,0,1,1,1
1047,21,1,1,36,1,0,0,1,0,1
1919,25,1,21,2,1,0,0,1,1,0
4603,23,1,0,0,0,1,0,1,1,0
5011,29,1,1,1,1,0,1,0,0,1
59,56,0,0,3,0,1,1,0,1,1
3360,24,0,1,0,1,0,0,1,0,1
5806,29,0,1,2,1,0,0,1,0,1
5833,49,0,1,-1,0,1,0,1,1,1
1597,26,0,6,1,1,0,0,1,1,1
5341,33,1,6,152,1,0,0,1,0,1
4204,36,0,1,0,1,0,0,1,0,1
370,25,1,2,0,1,0,0,1,0,1
4415,38,0,0,1,1,0,0,1,0,1
658,25,0,0,0,0,1,0,1,0,1
2522,59,0,1,1,1,0,0,1,1,1
6143,24,1,0,0,1,0,1,0,1,1
1808,34,0,1,2,1,0,0,1,0,1
1884,40,0,0,1,1,0,1,0,0,1
3511,27,0,5,0,1,0,0,1,0,1
2018,38,1,10,0,1,0,0,1,0,0
475,41,0,1,6,1,0,0,1,0,1
3599,25,1,5,54,1,0,0,1,1,0
1724,31,1,16,482,1,0,0,1,0,0
4799,24,0,5,-1,1,0,0,1,1,1
2683,35,0,2,14,1,0,1,0,1,1
4304,36,0,1,0,0,1,0,1,0,1
2445,27,1,3,12,0,1,0,1,1,1
5213,27,0,0,1,0,1,1,0,1,1
5191,35,1,1,0,1,0,0,1,1,1
1477,33,1,7,1,1,0,0,1,0,0
597,53,0,1,6,1,0,0,1,0,1
1610,33,1,2,-1,0,1,0,1,1,1
5944,40,1,4,0,1,0,0,1,0,1
5990,29,1,10,29,1,0,0,1,1,0
3847,33,0,0,40,1,0,0,1,1,1
5842,53,0,8,5,0,1,0,1,0,1
5100,59,1,2,0,0,1,0,1,0,1
3177,38,1,16,241,1,0,0,1,1,0
2046,58,1,16,68,1,0,0,1,1,1
923,32,0,6,27,0,1,0,1,0,1
5864,28,1,9,43,1,0,0,1,1,1
5356,26,0,0,1,0,1,0,1,0,1
1437,28,1,2,0,1,0,1,0,1,1
3336,55,0,0,0,0,1,0,1,0,1
1547,21,1,3,4,1,0,0,1,1,1
4918,21,1,8,243,1,0,0,1,1,0
5696,30,0,1,0,0,1,0,1,1,0
1153,35,0,1,-1,0,1,0,1,1,1
2815,23,0,0,1,0,1,0,1,1,1
5017,24,1,2,0,0,1,0,1,1,1
1637,34,1,7,0,1,0,0,1,1,1
398,35,0,1,0,0,1,0,1,1,1
3812,44,0,1,1,1,0,0,1,0,0
5491,47,0,0,2,0,1,0,1,0,1
2656,45,0,3,1,1,0,0,1,0,1
4153,50,0,1,1,1,0,0,1,0,1
3423,26,1,3,0,1,0,0,1,1,1
1382,33,0,7,0,0,1,1,0,0,1
5989,23,0,0,0,1,0,0,1,0,1
3063,44,0,5,6,1,0,0,1,0,1
5821,42,1,17,8,1,0,1,0,1,0
2155,26,1,5,36,1,0,0,1,1,0
846,24,0,2,0,1,0,0,1,0,1
4856,34,0,5,1,1,0,1,0,1,1
1014,33,0,1,0,1,0,1,0,1,1
402,37,0,3,6,1,0,0,1,0,1
3105,28,0,5,1,0,1,0,1,1,0
4719,28,1,18,0,1,0,0,1,1,0
2698,26,1,2,3,1,0,0,1,1,1
2402,21,1,1,5,1,0,0,1,0,1
4210,20,1,0,0,1,0,0,1,1,0
2600,34,0,5,2,0,1,0,1,1,1
1244,25,1,5,1,1,0,0,1,1,0
711,26,1,5,35,1,0,0,1,0,1
2419,23,0,1,0,1,0,0,1,1,1
3445,31,0,6,41,1,0,0,1,1,1
5735,26,0,0,1,1,0,0,1,0,1
1092,45,0,0,2,0,1,0,1,0,1
1626,22,1,3,1,1,0,0,1,1,1
1668,31,0,5,0,0,1,0,1,1,1
2220,30,0,7,0,1,0,0,1,1,1
2593,69,0,0,0,0,1,0,1,0,1
122,38,1,9,13,1,0,0,1,1,0
4436,35,0,2,1,1,0,0,1,1,1
5375,26,0,5,323,0,1,0,1,1,1
2393,24,0,0,0,1,0,1,0,0,1
2073,38,0,0,4,1,0,1,0,1,1
3074,24,1,1,0,1,0,0,1,1,1
1351,54,1,8,-1,1,0,0,1,1,1
3769,38,0,0,25,1,0,1,0,0,1
4440,30,0,0,1,1,0,0,1,0,1
4159,21,0,1,3,1,0,0,1,1,1
1121,33,0,0,0,0,1,0,1,0,1
1211,23,1,5,54,0,1,0,1,0,1
1083,60,0,1,18,1,0,0,1,0,1
6074,24,0,0,0,0,1,0,1,0,1
3530,30,1,9,1,1,0,0,1,1,1
5751,29,1,2,1,1,0,0,1,1,1
3151,60,0,1,1,0,1,0,1,0,1
5397,53,0,0,11,1,0,0,1,0,1
871,34,1,0,2,1,0,0,1,0,1
1659,40,0,1,1,0,1,0,1,1,1
5682,24,1,0,6,1,0,0,1,1,0
2001,26,0,0,1,0,1,0,1,0,1
5182,34,0,0,0,1,0,1,0,1,1
2608,65,0,1,-1,1,0,1,0,0,1
1379,30,0,0,0,0,1,0,1,1,1
5970,27,1,4,3,1,0,0,1,0,1
3925,34,0,6,0,1,0,1,0,1,1
2893,54,0,11,1,1,0,0,1,1,0
4488,29,1,10,2,1,0,0,1,0,0
2013,44,0,0,1,1,0,0,1,1,1
5083,63,1,9,1,1,0,0,1,1,1
2405,49,1,6,0,0,1,0,1,1,1
2470,43,0,0,0,0,1,1,0,0,1
2298,33,1,7,0,1,0,0,1,0,0
5876,29,0,2,1,0,1,0,1,0,1
5018,30,1,1,-1,1,0,0,1,0,1
1115,37,0,2,0,1,0,0,1,0,1
3166,51,0,4,8,1,0,1,0,0,1
1031,47,0,0,0,0,1,0,1,0,1
5212,56,0,0,0,0,1,0,1,0,1
3060,34,0,0,0,1,0,0,1,0,1
4637,36,0,1,1,0,1,1,0,1,1
1025,29,1,0,0,0,1,0,1,1,1
3590,45,0,1,0,0,1,0,1,0,1
1289,34,0,15,6,1,0,0,1,1,1
5446,20,0,0,11,1,0,0,1,1,1
3811,20,0,0,0,1,0,0,1,1,1
4300,33,0,1,3,1,0,0,1,0,1
2004,61,0,1,1,1,0,0,1,0,1
1629,30,0,18,17,0,1,0,1,1,0
2117,32,1,16,0,1,0,0,1,1,0
462,46,1,2,0,1,0,0,1,0,1
2133,31,1,1,10,0,1,1,0,0,1
287,23,0,1,1,1,0,0,1,1,1
1020,38,0,0,158,1,0,0,1,0,1
2263,45,1,19,1,1,0,0,1,0,1
5283,32,1,1,21,0,1,0,1,1,1
3809,23,1,0,0,1,0,0,1,1,1
2840,55,0,0,1,0,1,0,1,0,1
4655,23,0,0,0,0,1,1,0,0,1
5472,32,1,4,1,1,0,0,1,1,1
4026,70,0,0,0,1,0,1,0,0,1
2650,47,0,1,1,1,0,0,1,0,1
4069,57,0,0,0,0,1,1,0,0,1
5887,21,0,0,5,1,0,0,1,1,0
3210,45,0,0,1,0,1,1,0,0,1
4333,22,1,0,2,1,0,0,1,0,1
3498,38,1,2,9,1,0,0,1,0,1
2486,24,1,2,1,1,0,0,1,1,1
3853,47,1,1,81,1,0,0,1,0,1
4270,49,1,1,0,0,1,0,1,1,1
5003,34,1,5,25,1,0,1,0,1,0
3625,34,1,5,0,1,0,0,1,1,1
4643,29,0,0,1,0,1,0,1,1,1
3213,27,0,0,1,0,1,0,1,0,1
1882,22,0,0,0,1,0,0,1,1,1
3524,33,1,1,0,1,0,0,1,1,1
3502,45,0,1,1,0,1,0,1,0,1
4368,45,0,7,1,1,0,0,1,1,1
3635,29,0,0,0,1,0,0,1,0,1
5704,49,1,25,9,1,0,1,0,1,0
877,59,0,2,0,0,1,0,1,1,1
1384,46,1,0,2,0,1,1,0,0,1
828,23,0,6,17,0,1,1,0,1,1
6076,33,1,4,17,0,1,0,1,1,1
5567,29,1,0,0,1,0,0,1,0,1
5901,39,1,3,34,1,0,0,1,1,1
5972,23,0,0,0,0,1,0,1,0,1
45,28,0,0,0,1,0,1,0,0,1
6087,42,1,4,4,1,0,1,0,0,0
2496,34,1,1,116,1,0,1,0,1,1
5453,42,0,0,6,0,1,0,1,0,1
403,47,0,3,0,1,0,0,1,0,1
2368,35,1,7,1,1,0,0,1,1,1
99,41,1,10,176,1,0,0,1,1,0
5551,34,1,10,13,1,0,1,0,0,0
6157,32,0,4,0,1,0,0,1,1,1
2378,25,0,0,0,0,1,0,1,0,1
4705,30,1,15,93,1,0,0,1,1,0
185,36,1,1,1,0,1,0,1,0,1
3990,40,1,4,33,1,0,0,1,0,1
4161,43,0,0,0,0,1,0,1,0,1
623,24,0,0,0,1,0,0,1,1,1
1725,31,1,2,3,1,0,0,1,1,1
5031,33,1,7,116,1,0,0,1,0,0
2102,31,0,14,1,1,0,1,0,1,0
643,23,0,0,1,0,1,1,0,0,0
3793,53,0,4,1,1,0,0,1,1,1
2118,38,0,0,7,1,0,0,1,0,1
4567,50,0,1,0,1,0,0,1,1,1
4578,24,1,1,13,0,1,0,1,1,0
5482,42,0,0,-1,0,1,0,1,0,1
5853,43,1,1,0,0,1,0,1,0,1
5931,45,0,0,1,1,0,0,1,0,1
4911,37,0,3,38,1,0,0,1,0,1
4518,25,0,0,34,1,0,0,1,1,1
627,22,0,0,2,0,1,1,0,0,1
3244,52,0,10,149,1,0,0,1,0,1
5302,33,1,5,1,0,1,0,1,1,0
2007,24,1,3,1,0,1,0,1,0,1
5299,23,0,2,22,1,0,0,1,0,0
1558,25,0,1,0,0,1,0,1,1,1
1904,53,0,1,1,0,1,0,1,0,1
5879,29,0,1,0,0,1,0,1,0,1
4279,24,1,3,0,1,0,0,1,1,0
607,34,1,0,-1,0,1,0,1,0,1
4198,23,0,1,2,1,0,0,1,1,0
6166,20,0,0,0,1,0,0,1,1,0
3318,50,0,0,2,1,0,0,1,0,1
3258,21,1,2,1,1,0,0,1,0,1
1035,28,0,1,1,0,1,1,0,0,1
3711,28,1,1,0,0,1,1,0,0,1
3100,56,0,0,0,0,1,0,1,0,1
2091,55,0,1,1,0,1,0,1,0,1
4339,55,1,0,0,0,1,0,1,1,1
4724,30,1,5,2,1,0,0,1,0,0
3075,60,0,0,218,1,0,0,1,1,1
6094,49,0,0,1,1,0,0,1,0,1
750,33,1,4,1,1,0,0,1,0,1
499,31,0,1,0,1,0,0,1,0,1
942,25,0,4,1,0,1,0,1,0,0
4515,42,0,1,0,0,1,0,1,0,1
1390,52,0,2,1,1,0,0,1,0,1
3091,37,1,0,1,0,1,1,0,0,1
2341,26,1,9,1,0,1,0,1,1,0
121,43,0,0,0,0,1,1,0,0,1
1923,27,1,25,40,1,0,0,1,1,0
5390,23,0,0,11,1,0,1,0,0,1
5347,26,1,5,-1,1,0,0,1,0,0
857,31,0,0,0,1,0,0,1,1,0
5966,43,1,6,0,0,1,0,1,0,1
1943,23,1,1,1,1,0,0,1,1,1
2202,26,1,3,3,1,0,0,1,1,0
1261,63,1,0,3,0,1,0,1,0,1
34,29,0,0,-1,0,1,0,1,0,1
4485,24,0,2,3,0,1,0,1,1,1
3560,37,1,12,0,1,0,0,1,1,0
4121,25,0,0,5,1,0,1,0,1,1
946,32,0,1,2,1,0,1,0,0,1
785,21,1,2,0,1,0,0,1,1,0
4168,19,1,0,2,0,1,0,1,0,0
5161,24,1,1,0,1,0,0,1,1,1
61,22,0,1,1,1,0,0,1,0,1
3172,37,0,0,0,0,1,0,1,0,1
3432,34,0,0,1,1,0,0,1,1,0
3466,20,1,2,2,1,0,0,1,1,0
2560,37,1,3,2,0,1,0,1,0,1
1845,61,0,1,0,0,1,0,1,0,1
1216,25,1,8,29,1,0,0,1,1,1
851,59,0,1,0,0,1,0,1,0,1
5810,46,0,0,0,0,1,1,0,0,1
6057,34,0,1,0,1,0,0,1,1,1
139,48,0,2,0,0,1,0,1,0,1
183,51,1,0,0,0,1,1,0,0,1
5146,43,1,1,0,0,1,0,1,0,1
1135,21,0,1,1,1,0,0,1,0,0
3104,22,0,0,0,1,0,0,1,0,1
4783,24,0,0,2,1,0,0,1,0,1
2588,36,1,2,-1,1,0,0,1,1,1
427,35,0,1,74,1,0,0,1,0,1
2823,24,1,2,1,1,0,1,0,1,1
1535,28,0,0,1,1,0,0,1,0,1
5015,27,1,1,0,1,0,0,1,1,1
2498,58,0,0,0,0,1,0,1,0,1
1575,27,0,1,1,1,0,0,1,0,0
6085,74,0,2,9,1,0,0,1,0,1
632,25,1,7,0,0,1,0,1,1,1
4451,22,0,0,0,1,0,0,1,1,1
2931,44,1,0,2,0,1,0,1,0,1
1922,28,0,0,0,0,1,1,0,1,1
1293,24,0,0,0,0,1,0,1,0,1
1618,21,1,1,0,0,1,0,1,0,1
120,20,0,1,2,1,0,1,0,1,0
2573,27,1,7,4,1,0,0,1,1,0
5569,27,1,14,1,1,0,0,1,1,0
181,38,0,15,1,1,0,0,1,1,0
5570,28,1,5,0,1,0,0,1,1,1
5563,50,1,0,0,0,1,1,0,0,1
1027,38,0,1,8,0,1,0,1,1,1
1556,32,1,9,4,0,1,0,1,0,1
3071,43,0,0,0,0,1,0,1,0,1
3863,25,0,0,2,1,0,0,1,1,1
3286,26,0,2,0,1,0,0,1,0,1
990,21,1,0,1,1,0,0,1,1,1
3775,24,1,2,0,0,1,0,1,1,1
4326,34,1,11,0,1,0,0,1,1,0
3293,25,0,0,0,1,0,0,1,1,1
2264,33,0,1,0,0,1,0,1,0,1
2363,22,1,2,11,1,0,0,1,0,0
1999,38,0,4,-1,1,0,0,1,1,1
455,35,0,0,2,1,0,0,1,1,1
293,21,0,0,0,1,0,1,0,0,1
5211,29,0,0,72,1,0,0,1,1,1
3508,28,1,16,29,1,0,0,1,0,0
3387,23,0,1,0,0,1,0,1,1,1
3195,25,1,2,0,0,1,0,1,0,1
5957,44,0,6,2,1,0,1,0,1,1
5554,22,1,2,24,0,1,0,1,0,1
5572,50,0,0,1,0,1,0,1,0,1
5080,39,0,0,0,0,1,0,1,1,1
3526,40,0,2,3,0,1,1,0,0,1
5093,31,1,1,1,0,1,1,0,1,1
1962,60,0,0,1,1,0,0,1,0,1
6038,52,0,1,1,0,1,0,1,0,1
1113,32,1,0,17,1,0,0,1,1,1
2448,25,0,1,1,1,0,0,1,0,1
150,54,0,2,188,1,0,0,1,0,1
1343,25,0,6,1,1,0,0,1,0,1
2811,21,0,0,1,0,1,0,1,1,1
1131,20,1,0,1,1,0,0,1,1,1
5125,23,1,1,0,0,1,0,1,1,1
3702,32,1,5,55,1,0,0,1,0,0
298,23,1,0,0,1,0,1,0,1,1
1937,37,0,1,0,0,1,0,1,0,1
4577,45,0,1,0,1,0,0,1,0,1
2052,33,0,0,1,1,0,0,1,0,1
2238,41,0,1,2,1,0,0,1,1,1
3101,24,1,14,180,1,0,0,1,1,0
5381,20,1,2,1,1,0,0,1,1,1
6080,26,0,0,2,1,0,0,1,1,1
168,36,1,2,2,0,1,0,1,0,1
4165,24,0,0,0,1,0,0,1,1,1
6167,23,0,0,1,1,0,0,1,1,1
396,58,1,12,3,0,1,0,1,1,1
221,30,1,2,1,1,0,0,1,1,1
2212,30,0,0,1,1,0,0,1,1,1
2224,42,0,0,2,0,1,0,1,0,1
2983,21,0,0,0,0,1,0,1,0,1
5550,27,1,5,28,1,0,0,1,1,0
244,38,1,3,1,1,0,0,1,0,1
5073,36,0,0,0,0,1,0,1,0,1
356,22,0,3,106,1,0,0,1,1,1
5318,38,0,14,56,1,0,0,1,1,1
1441,20,1,1,1,1,0,0,1,0,1
511,38,0,1,0,1,0,1,0,1,1
5898,24,1,0,0,1,0,1,0,1,1
4589,48,0,0,2,1,0,0,1,0,1
2979,42,0,5,2,1,0,0,1,1,1
629,30,1,22,3,1,0,0,1,0,1
2660,24,0,0,0,1,0,0,1,1,0
1273,40,0,0,0,1,0,0,1,0,1
2147,48,0,0,27,1,0,0,1,0,1
535,25,0,1,1,1,0,0,1,0,1
650,25,0,6,6,1,0,0,1,1,1
