,age,recidivated,number_of_prior_crimes,months_in_jail,felony,misdemeanor,woman,man,black,y
1853,30,1,4,15,0,1,0,1,1,0
6007,26,0,1,5,1,0,0,1,0,1
4923,32,1,4,1,0,1,0,1,0,1
4741,24,0,1,0,1,0,0,1,1,1
545,30,0,0,2,1,0,0,1,1,1
5455,55,0,0,0,0,1,1,0,0,1
5725,39,1,2,1,0,1,0,1,1,1
1673,50,1,0,0,1,0,0,1,0,1
5743,30,0,2,16,1,0,0,1,1,1
3608,29,1,12,0,1,0,0,1,1,1
1047,21,1,1,36,1,0,0,1,0,1
1902,52,0,2,3,1,0,0,1,1,1
2707,30,0,4,1,1,0,1,0,1,1
890,32,1,2,5,0,1,0,1,0,1
6018,36,0,1,0,0,1,1,0,1,1
1709,35,0,2,1,0,1,0,1,1,1
4574,31,1,16,0,1,0,0,1,1,0
118,31,0,1,1,0,1,0,1,1,1
2306,31,0,0,1,1,0,0,1,0,1
1708,51,0,0,1,0,1,0,1,1,1
2420,41,0,0,1,1,0,0,1,0,1
2873,49,0,1,1,0,1,0,1,1,1
471,63,0,1,5,0,1,0,1,0,1
5293,48,0,0,1,1,0,1,0,0,1
1349,30,1,9,50,1,0,0,1,1,0
2529,30,1,3,12,1,0,1,0,1,1
4734,27,0,0,-1,1,0,0,1,1,1
5704,49,1,25,9,1,0,1,0,1,0
1410,51,0,0,91,0,1,0,1,0,1
3130,28,0,0,0,0,1,1,0,0,1
4583,41,0,2,1,0,1,0,1,0,1
1276,27,1,4,0,1,0,0,1,0,1
5407,24,0,2,9,1,0,0,1,0,1
3239,47,0,0,1,0,1,0,1,0,1
3018,41,0,5,0,0,1,0,1,1,1
4587,30,0,0,6,1,0,0,1,0,1
1309,51,1,6,0,1,0,0,1,0,1
775,28,0,1,8,1,0,0,1,0,1
2406,52,1,7,3,1,0,0,1,1,0
1480,31,0,0,1,0,1,0,1,0,1
3606,51,1,11,79,0,1,0,1,1,1
5957,44,0,6,2,1,0,1,0,1,1
2658,39,0,3,0,1,0,0,1,0,1
4695,28,0,2,0,1,0,0,1,1,1
4873,32,0,0,0,0,1,0,1,1,1
3029,23,1,3,3,1,0,0,1,1,1
569,59,0,2,29,1,0,1,0,0,1
1509,53,1,4,0,1,0,1,0,0,1
22,43,0,1,1,0,1,0,1,0,1
2866,29,1,5,0,1,0,0,1,1,0
5023,58,0,0,0,1,0,0,1,0,1
5133,27,1,0,2,1,0,1,0,0,1
4730,44,0,0,4,1,0,0,1,0,1
3807,38,0,2,0,0,1,1,0,0,1
1406,24,0,1,0,1,0,1,0,1,1
1491,27,1,0,60,1,0,0,1,1,0
6092,56,0,0,0,0,1,0,1,1,1
4778,30,0,1,0,0,1,0,1,1,1
1658,33,1,0,0,1,0,0,1,1,1
5679,31,1,11,1,0,1,0,1,1,1
4076,38,0,0,0,0,1,0,1,0,1
6164,21,1,0,3,0,1,0,1,0,1
5012,35,1,7,2,1,0,1,0,1,1
5064,43,0,2,2,0,1,0,1,1,1
5406,32,0,7,1,1,0,0,1,0,1
5551,34,1,10,13,1,0,1,0,0,0
3750,33,0,0,5,1,0,0,1,0,1
5120,20,0,0,0,0,1,0,1,0,1
581,31,0,5,6,1,0,0,1,1,1
5744,27,0,0,1,0,1,0,1,0,1
2215,67,0,0,0,0,1,0,1,0,1
844,51,0,17,0,0,1,0,1,1,1
5140,33,1,2,0,1,0,0,1,0,1
3380,48,0,2,0,1,0,0,1,0,1
3075,60,0,0,218,1,0,0,1,1,1
5379,54,0,0,2,1,0,0,1,0,1
468,48,0,0,17,1,0,1,0,0,1
1444,58,0,1,79,1,0,0,1,0,1
4500,52,1,7,0,0,1,0,1,1,1
2706,24,1,3,3,0,1,0,1,0,0
1839,30,0,0,0,0,1,1,0,1,1
3202,48,1,1,1,0,1,1,0,0,1
5972,23,0,0,0,0,1,0,1,0,1
4719,28,1,18,0,1,0,0,1,1,0
5694,32,0,0,0,1,0,0,1,1,0
2300,41,1,25,185,1,0,0,1,1,0
1683,29,1,8,13,1,0,0,1,1,0
2272,37,0,3,0,0,1,0,1,1,1
2475,26,1,9,1,0,1,0,1,0,1
3554,39,0,0,1,1,0,0,1,0,1
1089,39,0,1,0,1,0,1,0,1,1
2585,28,1,7,1,1,0,0,1,1,0
3667,56,1,12,1,1,0,0,1,1,1
2663,42,1,3,-1,1,0,0,1,0,1
4351,34,0,2,12,1,0,0,1,1,1
1279,56,0,1,2,0,1,0,1,0,1
2239,26,1,12,10,0,1,0,1,1,0
6143,24,1,0,0,1,0,1,0,1,1
3784,23,0,0,0,0,1,1,0,0,1
4216,33,0,0,0,1,0,0,1,1,1
6061,36,1,5,0,1,0,1,0,0,1
4101,27,0,0,0,1,0,0,1,1,1
3145,39,0,1,1,1,0,0,1,0,1
4557,27,1,4,34,1,0,0,1,1,0
4294,41,1,1,57,1,0,0,1,0,1
2752,21,1,3,17,0,1,0,1,1,0
2013,44,0,0,1,1,0,0,1,1,1
4381,22,1,1,0,0,1,0,1,1,0
3943,28,1,2,2,1,0,0,1,0,1
5786,29,1,3,60,0,1,0,1,1,0
2655,24,0,1,0,1,0,0,1,0,1
4045,43,1,6,9,1,0,0,1,0,1
1274,23,0,0,0,1,0,0,1,0,1
4801,29,1,0,0,0,1,0,1,0,1
1951,36,0,2,0,1,0,0,1,0,1
3933,25,0,2,9,1,0,0,1,0,1
1753,43,0,7,8,1,0,1,0,0,0
1499,21,0,0,1,0,1,0,1,1,1
1761,22,1,1,6,1,0,0,1,1,1
4938,30,0,1,1,0,1,0,1,1,1
2578,30,1,0,1,0,1,0,1,0,1
4358,34,0,1,51,1,0,0,1,0,1
1649,24,0,6,310,0,1,1,0,1,1
4948,41,1,9,0,0,1,1,0,0,1
1265,33,0,0,0,0,1,0,1,0,1
5708,32,1,2,0,0,1,0,1,0,1
1636,23,1,0,0,1,0,0,1,1,1
4065,26,0,5,5,0,1,0,1,0,1
5432,22,1,4,2,0,1,0,1,0,0
3312,23,1,0,0,1,0,0,1,0,0
5136,31,1,12,40,0,1,0,1,1,0
3044,32,0,1,1,1,0,0,1,0,1
230,25,0,0,0,1,0,0,1,0,1
1389,21,0,0,-1,1,0,0,1,0,1
6067,27,1,0,0,0,1,1,0,0,0
3200,57,0,1,1,0,1,0,1,0,1
4617,39,0,1,0,1,0,0,1,0,1
1470,31,1,1,32,1,0,0,1,0,1
3583,53,0,1,0,1,0,0,1,0,1
5885,31,1,15,91,1,0,0,1,1,1
1665,37,0,0,0,1,0,0,1,0,1
5005,52,0,0,0,0,1,0,1,0,1
5979,23,1,0,1,0,1,0,1,0,1
760,43,0,0,0,0,1,0,1,0,1
3000,38,0,4,0,0,1,0,1,1,1
2652,47,0,1,1,1,0,0,1,1,1
3408,31,1,15,4,0,1,0,1,1,0
2738,49,0,1,10,0,1,0,1,1,1
5585,21,0,2,1,1,0,1,0,1,0
5312,40,0,0,-1,0,1,0,1,0,1
1368,58,1,3,15,1,0,0,1,0,1
3052,35,0,1,0,1,0,0,1,1,1
3240,53,0,0,0,0,1,1,0,0,1
1489,58,0,1,0,1,0,0,1,0,1
3481,23,1,0,3,1,0,0,1,0,1
3789,33,0,2,258,1,0,0,1,1,1
1852,22,1,0,1,1,0,0,1,1,1
2574,27,0,0,1,0,1,0,1,1,1
5261,49,0,0,1,0,1,1,0,0,1
648,23,0,0,0,1,0,1,0,1,1
995,25,1,4,32,1,0,0,1,1,1
6005,42,0,0,6,0,1,0,1,1,1
6042,67,0,1,0,1,0,0,1,0,1
1972,31,0,0,1,1,0,0,1,0,1
1118,32,0,4,-1,1,0,0,1,0,1
2325,54,1,0,0,0,1,0,1,1,1
1432,27,0,2,1,0,1,0,1,1,0
1240,30,0,6,6,1,0,0,1,0,1
5030,46,0,0,0,0,1,0,1,0,1
5279,23,1,3,0,0,1,0,1,1,1
5754,63,0,0,0,0,1,1,0,0,1
1803,29,1,12,5,1,0,0,1,1,0
3914,39,1,0,2,1,0,0,1,0,1
2528,24,1,5,0,1,0,0,1,1,1
1791,25,1,0,1,1,0,0,1,1,1
3325,25,1,4,9,0,1,0,1,1,1
900,35,0,0,2,1,0,0,1,0,1
5905,37,1,4,1,0,1,0,1,1,1
5287,34,1,16,1,1,0,0,1,1,0
4987,24,0,6,7,1,0,0,1,0,0
3853,47,1,1,81,1,0,0,1,0,1
3852,35,0,2,1,1,0,1,0,1,1
5886,31,0,0,0,1,0,0,1,0,1
1800,26,0,2,0,1,0,0,1,0,1
2542,32,1,0,0,1,0,0,1,1,1
1478,23,0,0,1,0,1,0,1,0,1
3582,30,1,0,1,1,0,0,1,1,1
3100,56,0,0,0,0,1,0,1,0,1
498,31,0,0,0,0,1,0,1,0,1
4339,55,1,0,0,0,1,0,1,1,1
1104,49,0,12,21,0,1,0,1,0,1
1942,49,0,2,0,1,0,0,1,0,1
4139,56,1,1,0,1,0,0,1,0,1
3295,29,1,2,8,1,0,1,0,0,1
23,32,0,0,1,0,1,0,1,0,1
2049,31,0,0,0,0,1,1,0,1,1
4214,25,0,1,0,1,0,0,1,1,1
4258,34,0,2,1,0,1,0,1,0,1
708,48,1,25,6,1,0,0,1,1,0
983,41,0,9,0,0,1,0,1,1,0
1497,32,1,2,0,1,0,0,1,0,1
2355,35,1,2,0,1,0,0,1,0,1
4457,34,0,1,2,0,1,0,1,1,1
3696,34,1,10,0,1,0,0,1,1,0
3141,58,0,1,0,0,1,0,1,0,1
4871,26,0,1,1,1,0,1,0,1,1
5171,29,0,0,-1,0,1,0,1,0,1
6095,36,0,1,0,0,1,1,0,0,1
3542,40,1,5,55,1,0,0,1,1,0
2521,54,0,2,39,0,1,0,1,0,1
5867,23,1,3,9,0,1,0,1,1,1
2587,20,1,1,1,1,0,1,0,1,1
4677,30,0,0,0,1,0,0,1,1,1
1338,70,0,1,1,1,0,1,0,1,1
1738,23,1,1,15,1,0,0,1,1,0
2457,40,0,6,1,1,0,0,1,1,1
2604,32,0,0,1,1,0,1,0,0,1
927,54,0,0,0,0,1,1,0,0,1
4716,20,1,0,25,1,0,0,1,0,1
5838,26,1,2,19,1,0,0,1,0,1
1490,29,0,2,2,1,0,0,1,0,1
868,26,0,0,2,1,0,0,1,0,1
3722,41,1,3,1,0,1,0,1,0,1
3697,30,1,1,-1,1,0,0,1,0,1
803,25,1,2,0,0,1,0,1,1,1
536,23,1,3,9,1,0,0,1,0,1
4606,27,1,6,1,1,0,0,1,0,1
5264,21,0,2,36,1,0,0,1,1,0
4249,33,0,1,0,0,1,1,0,0,1
774,24,0,0,1,1,0,0,1,0,1
5800,25,0,2,2,0,1,0,1,1,1
4659,21,1,1,55,1,0,0,1,0,0
1239,57,0,3,1,1,0,0,1,0,1
1960,34,1,1,0,1,0,0,1,0,1
5530,54,0,3,0,1,0,0,1,0,1
1474,56,0,4,7,1,0,0,1,0,1
390,42,0,0,1,1,0,0,1,1,1
787,63,0,3,220,0,1,0,1,1,0
5353,25,1,1,0,1,0,0,1,1,1
5433,37,0,2,169,1,0,0,1,1,0
2347,37,1,22,81,1,0,0,1,1,0
2314,27,1,5,3,1,0,0,1,1,1
638,29,0,3,0,1,0,1,0,1,1
3260,28,0,0,0,0,1,1,0,1,1
185,36,1,1,1,0,1,0,1,0,1
2572,50,0,0,0,0,1,0,1,0,1
5396,19,1,1,8,1,0,0,1,0,0
3480,38,0,2,28,0,1,0,1,0,1
680,83,0,0,0,0,1,0,1,0,1
2651,30,0,4,3,1,0,0,1,0,1
3690,65,0,0,0,1,0,1,0,1,1
3615,34,0,12,34,1,0,0,1,1,1
2230,32,1,0,1,0,1,1,0,1,1
485,42,0,0,0,0,1,0,1,0,1
4772,37,0,8,1,0,1,0,1,1,1
5578,26,0,2,3,1,0,0,1,0,1
5823,34,0,1,0,1,0,0,1,0,1
1814,49,0,1,1,1,0,1,0,0,1
2661,23,0,1,0,1,0,0,1,1,1
5782,38,0,0,1,0,1,0,1,0,1
904,22,1,5,19,1,0,0,1,1,0
6050,29,1,15,1,1,0,0,1,1,1
3304,23,0,0,0,0,1,0,1,0,1
53,38,1,4,1,0,1,0,1,0,1
1266,29,0,7,1,1,0,0,1,1,1
3538,68,0,5,0,1,0,1,0,1,1
5994,36,0,0,36,1,0,0,1,0,1
3241,35,1,1,4,0,1,0,1,0,1
2255,40,1,7,6,1,0,1,0,0,1
1420,45,0,1,-1,1,0,0,1,0,1
1919,25,1,21,2,1,0,0,1,1,0
4674,27,1,6,0,1,0,0,1,1,1
5847,21,0,0,77,1,0,1,0,1,0
4554,69,1,1,1,1,0,0,1,1,1
553,38,1,1,0,1,0,0,1,0,1
5151,30,1,11,6,1,0,1,0,1,1
4058,24,1,2,3,1,0,1,0,1,1
354,29,1,0,5,0,1,0,1,0,1
3658,33,0,5,186,1,0,1,0,1,1
5732,31,0,3,0,0,1,0,1,0,1
3764,25,0,0,44,0,1,1,0,1,1
2334,22,1,0,-1,1,0,0,1,1,1
4035,37,1,6,1,1,0,0,1,0,1
6006,32,1,4,0,1,0,0,1,0,0
1105,22,1,0,0,1,0,0,1,1,0
2906,37,1,2,1,1,0,1,0,0,0
2332,21,0,0,2,1,0,0,1,1,1
3552,35,1,3,9,1,0,0,1,0,1
5857,51,0,3,0,0,1,1,0,1,1
1202,21,0,1,0,1,0,0,1,1,0
5564,27,0,1,0,0,1,0,1,1,1
622,29,0,0,1,1,0,0,1,1,1
5284,38,1,7,39,1,0,1,0,1,0
6048,22,0,1,0,0,1,0,1,0,1
1759,26,0,1,-1,1,0,0,1,1,0
2640,64,1,1,0,0,1,1,0,1,1
5375,26,0,5,323,0,1,0,1,1,1
4509,47,1,0,1,0,1,0,1,0,1
3522,20,0,0,0,0,1,1,0,1,1
3913,28,1,13,32,1,0,1,0,1,0
3348,44,1,1,6,0,1,1,0,0,1
3176,63,1,10,2,1,0,0,1,0,1
4213,41,1,11,118,1,0,0,1,0,1
3908,25,1,5,49,1,0,0,1,1,1
2328,22,0,0,11,1,0,0,1,1,1
4534,46,0,2,7,1,0,0,1,0,1
1727,25,0,1,1,1,0,0,1,1,1
2635,35,1,12,0,1,0,0,1,1,0
408,35,0,0,101,1,0,0,1,0,1
5858,30,1,1,1,0,1,0,1,0,1
1428,21,1,0,0,1,0,0,1,0,0
2569,48,0,1,167,0,1,0,1,0,1
4320,28,1,8,2,1,0,0,1,1,0
1077,53,0,4,-1,1,0,0,1,0,1
5519,53,0,3,2,1,0,1,0,1,1
3021,31,0,2,2,0,1,0,1,1,1
4413,21,0,0,0,1,0,1,0,0,1
1912,28,0,3,1,1,0,0,1,0,1
5077,46,0,0,78,1,0,0,1,0,1
1256,28,0,2,49,1,0,0,1,0,1
6043,47,0,1,0,1,0,0,1,1,1
1999,38,0,4,-1,1,0,0,1,1,1
2896,39,0,1,39,1,0,1,0,0,1
4763,34,1,0,2,0,1,1,0,0,1
5734,47,1,5,0,0,1,0,1,0,1
1127,25,0,0,1,1,0,0,1,0,1
1387,32,1,6,8,1,0,1,0,0,1
3870,37,0,0,0,0,1,1,0,0,1
2859,21,1,0,0,1,0,0,1,0,1
2625,23,0,0,12,0,1,0,1,1,1
1760,42,0,0,1,1,0,0,1,0,1
67,22,0,0,57,1,0,0,1,0,0
4891,27,1,2,0,1,0,0,1,0,1
5594,37,1,5,6,0,1,0,1,1,1
3182,47,0,0,0,0,1,1,0,0,1
1366,32,0,0,1,0,1,0,1,0,1
3831,27,0,2,1,1,0,0,1,0,1
1376,25,0,0,1,1,0,0,1,1,1
5399,37,1,2,51,1,0,0,1,0,1
6084,22,1,1,0,1,0,0,1,1,1
5515,29,1,0,3,0,1,0,1,0,1
85,19,1,1,9,0,1,0,1,1,1
3434,33,0,0,0,0,1,0,1,1,1
248,34,1,5,2,1,0,0,1,1,1
4120,22,1,1,0,1,0,0,1,1,1
4693,28,1,1,0,0,1,1,0,1,1
4642,38,0,0,0,1,0,1,0,0,1
5825,47,0,0,0,0,1,1,0,0,1
712,67,1,4,27,0,1,0,1,1,1
4750,22,1,0,0,1,0,0,1,0,1
930,20,1,0,0,0,1,0,1,0,1
809,33,1,7,78,1,0,0,1,1,1
3595,24,1,2,1,1,0,1,0,0,1
724,21,1,1,2,1,0,0,1,1,0
1437,28,1,2,0,1,0,1,0,1,1
501,21,0,0,2,1,0,1,0,0,1
4492,26,1,1,1,1,0,1,0,1,1
2275,28,1,4,3,1,0,0,1,0,1
5191,35,1,1,0,1,0,0,1,1,1
1997,24,1,2,1,1,0,0,1,1,1
3896,32,1,1,0,0,1,0,1,0,1
1068,26,1,0,3,0,1,0,1,0,1
4288,37,1,1,8,1,0,0,1,0,1
5928,61,0,11,1,1,0,0,1,1,1
1872,28,1,3,4,1,0,1,0,1,1
368,24,0,0,0,1,0,1,0,0,1
2716,31,0,0,2,1,0,0,1,1,1
5135,25,0,5,1,0,1,0,1,1,0
3432,34,0,0,1,1,0,0,1,1,0
1768,25,1,4,86,1,0,0,1,1,0
3088,34,1,5,0,1,0,0,1,0,1
364,29,0,2,0,1,0,0,1,1,1
4556,24,0,0,0,0,1,1,0,0,1
4815,69,0,2,0,0,1,1,0,0,1
748,42,0,3,0,1,0,0,1,0,1
3947,23,0,0,1,1,0,0,1,0,0
4747,30,1,13,1,1,0,0,1,0,0
1834,27,0,0,0,1,0,1,0,0,1
2507,24,1,3,0,1,0,0,1,1,1
685,29,0,3,0,0,1,0,1,0,1
190,27,1,11,223,1,0,0,1,1,0
747,22,1,1,19,1,0,0,1,0,0
221,30,1,2,1,1,0,0,1,1,1
4185,22,0,0,1,1,0,0,1,1,1
1009,24,0,0,0,1,0,0,1,0,1
1787,38,0,9,2,1,0,0,1,1,1
1412,20,1,0,1,1,0,0,1,1,1
2084,53,0,0,0,0,1,0,1,0,1
4553,21,1,3,1,1,0,0,1,1,0
1385,22,0,0,1,1,0,0,1,0,1
5305,25,0,0,0,1,0,1,0,0,1
4722,19,1,0,0,1,0,0,1,1,1
5106,25,0,5,36,1,0,0,1,1,1
5158,34,0,1,1,0,1,1,0,1,1
1271,72,0,1,1,0,1,0,1,0,1
1021,38,0,3,1,1,0,0,1,1,1
4555,49,0,1,0,0,1,1,0,0,1
3424,37,1,11,1,1,0,0,1,1,0
5108,20,1,1,1,0,1,0,1,1,1
1232,69,0,3,0,0,1,0,1,1,1
2016,48,1,10,4,1,0,0,1,1,1
2653,39,1,1,0,1,0,0,1,1,1
5513,27,0,0,43,1,0,0,1,0,1
836,32,0,8,2,1,0,0,1,0,1
1148,19,1,2,14,1,0,0,1,1,0
5507,33,1,2,2,1,0,1,0,1,1
2823,24,1,2,1,1,0,1,0,1,1
1439,23,0,2,13,1,0,0,1,0,1
1784,35,1,1,1,1,0,0,1,1,1
4438,52,0,0,-1,0,1,1,0,1,1
5230,56,1,22,71,1,0,0,1,1,0
182,28,0,2,0,0,1,0,1,1,1
382,26,1,1,13,0,1,0,1,1,1
1487,27,0,3,1,0,1,0,1,1,1
4129,24,1,11,77,0,1,1,0,1,0
1695,42,1,0,34,1,0,0,1,1,0
3879,31,0,0,0,1,0,0,1,1,1
2913,23,1,0,0,1,0,0,1,1,1
706,43,0,20,1,1,0,0,1,1,0
1423,64,0,0,4,1,0,0,1,1,1
5480,29,1,6,0,1,0,0,1,0,1
4887,43,1,4,25,1,0,0,1,1,1
5349,49,1,29,0,1,0,0,1,1,1
3817,32,0,0,1,1,0,0,1,0,1
5630,57,0,0,-1,1,0,0,1,0,1
2844,20,1,2,0,1,0,0,1,1,0
1774,22,1,5,4,1,0,0,1,0,0
3944,28,1,0,0,0,1,0,1,0,1
2797,41,0,0,0,1,0,0,1,1,1
4382,25,0,4,1,1,0,1,0,1,1
1757,49,0,4,5,1,0,0,1,0,1
2933,23,0,2,45,0,1,0,1,0,1
457,24,1,9,10,0,1,0,1,0,0
358,37,0,0,0,1,0,0,1,0,1
441,52,0,4,1,0,1,0,1,1,1
1640,29,1,10,108,0,1,0,1,1,0
3485,64,0,0,0,0,1,0,1,0,1
2072,39,0,1,0,1,0,1,0,1,1
3452,45,0,1,2,1,0,1,0,1,1
929,25,0,2,12,0,1,0,1,0,0
663,21,1,2,5,1,0,0,1,0,0
3537,23,1,3,26,0,1,0,1,0,0
5790,29,0,0,1,1,0,0,1,1,1
482,27,1,5,64,0,1,0,1,1,1
1723,21,0,0,50,1,0,0,1,1,1
3338,23,0,1,0,1,0,1,0,1,1
1879,41,1,0,1,1,0,0,1,0,1
3179,31,1,4,24,1,0,0,1,1,0
2761,22,1,0,9,0,1,0,1,0,1
4853,61,0,4,118,1,0,0,1,0,1
1888,21,0,1,12,1,0,0,1,0,0
4153,50,0,1,1,1,0,0,1,0,1
3152,37,0,2,0,0,1,0,1,0,1
4595,29,1,0,1,1,0,0,1,1,1
2756,51,0,2,0,0,1,1,0,0,1
6045,39,0,0,1,1,0,0,1,0,1
421,27,1,1,1,0,1,0,1,0,1
4980,22,0,2,0,1,0,0,1,1,1
3646,26,0,2,1,1,0,0,1,0,1
3032,20,1,1,3,1,0,1,0,1,0
767,32,1,3,2,1,0,0,1,1,1
5523,26,1,10,2,1,0,0,1,1,0
2647,25,1,21,117,1,0,0,1,1,0
2931,44,1,0,2,0,1,0,1,0,1
4148,28,0,1,0,1,0,1,0,0,1
5476,31,0,1,0,0,1,0,1,0,1
2696,25,1,1,0,0,1,0,1,0,1
5925,27,0,4,1,0,1,0,1,1,1
1404,24,0,1,1,1,0,0,1,1,1
5090,37,1,4,75,0,1,0,1,1,1
5336,43,0,2,0,1,0,0,1,1,1
1496,23,0,1,2,1,0,0,1,1,1
857,31,0,0,0,1,0,0,1,1,0
3660,59,0,3,2,0,1,0,1,0,1
925,40,0,0,1,0,1,0,1,0,1
2184,29,1,13,1,1,0,0,1,1,0
1150,29,0,0,0,1,0,0,1,1,1
3025,59,0,2,18,1,0,0,1,0,1
5638,27,1,2,0,1,0,1,0,0,1
2925,31,0,0,9,0,1,0,1,0,1
5439,26,0,0,0,0,1,1,0,1,1
3042,34,1,21,5,0,1,0,1,1,0
4881,41,0,19,220,1,0,0,1,1,0
1073,28,0,0,0,0,1,0,1,1,1
2992,37,1,3,1,1,0,0,1,1,1
4757,21,0,0,2,1,0,0,1,1,1
5042,43,0,0,0,1,0,1,0,0,1
4377,32,1,19,1,1,0,0,1,1,0
3584,31,0,2,2,0,1,1,0,1,1
4622,24,0,0,32,1,0,0,1,0,1
1522,35,1,0,1,1,0,1,0,1,1
687,24,1,1,0,1,0,0,1,1,1
4017,22,0,0,0,0,1,0,1,0,1
5698,31,1,3,0,0,1,0,1,0,1
4559,24,1,7,2,0,1,0,1,1,0
4052,31,1,6,1,0,1,0,1,0,1
5759,23,0,1,1,1,0,0,1,0,1
2575,31,1,4,5,1,0,0,1,0,1
3523,35,0,1,1,0,1,0,1,1,1
1230,52,1,15,0,0,1,0,1,1,1
4244,22,0,0,0,0,1,0,1,0,1
5334,27,1,9,0,1,0,0,1,1,1
5714,31,1,9,0,1,0,0,1,1,0
2983,21,0,0,0,0,1,0,1,0,1
3453,34,1,2,0,1,0,0,1,0,1
5001,36,0,0,1,0,1,0,1,1,1
4608,20,1,0,1,1,0,0,1,1,1
4133,40,1,15,72,1,0,0,1,1,0
1530,28,0,0,0,1,0,0,1,0,1
1793,52,0,0,0,0,1,0,1,0,1
853,29,0,2,37,1,0,0,1,1,1
3491,51,0,3,3,1,0,0,1,1,1
5647,31,1,2,1,1,0,1,0,0,1
6014,50,0,4,26,0,1,0,1,0,1
1280,55,0,11,57,0,1,0,1,0,1
1992,27,1,8,1,1,0,0,1,1,1
2858,38,1,3,0,1,0,1,0,1,1
3509,30,0,0,-1,1,0,1,0,1,1
1324,21,1,0,4,1,0,0,1,0,0
4753,45,0,2,7,1,0,0,1,0,1
4321,46,1,14,0,1,0,0,1,0,1
2594,21,0,1,0,0,1,0,1,0,1
615,42,0,1,0,1,0,0,1,0,1
369,34,0,0,0,0,1,0,1,0,1
3521,25,0,6,24,1,0,1,0,0,1
4573,34,0,1,23,1,0,0,1,1,1
1441,20,1,1,1,1,0,0,1,0,1
4345,34,1,8,2,1,0,0,1,1,0
3763,34,0,0,108,1,0,0,1,0,1
4852,77,0,1,3,0,1,0,1,0,1
5468,21,1,1,1,1,0,0,1,1,0
2324,25,1,1,0,0,1,1,0,0,1
1046,29,1,4,355,1,0,0,1,1,0
5575,43,1,0,1,1,0,0,1,0,1
5074,69,0,0,0,1,0,0,1,0,1
331,36,1,14,0,1,0,0,1,1,1
2967,29,1,0,1,0,1,0,1,1,1
3449,20,1,1,1,0,1,0,1,0,1
5921,26,1,2,2,1,0,0,1,1,1
1359,31,1,5,11,1,0,0,1,1,1
3501,32,1,9,23,0,1,0,1,1,1
5680,28,1,3,8,0,1,0,1,1,1
3126,37,1,4,0,0,1,0,1,0,1
6073,27,1,0,5,0,1,0,1,1,1
149,28,1,6,0,0,1,0,1,1,1
5348,21,1,2,8,1,0,0,1,1,1
4944,30,0,1,0,1,0,1,0,0,1
3315,52,1,4,1,0,1,0,1,0,1
4169,26,0,2,-1,1,0,0,1,0,1
5740,33,0,0,0,1,0,1,0,0,1
3476,21,1,1,5,1,0,0,1,1,0
3385,58,0,2,5,1,0,0,1,0,1
3534,29,1,3,0,1,0,0,1,0,1
3864,29,0,2,1,0,1,0,1,1,1
3618,21,1,0,0,1,0,1,0,1,1
516,37,0,2,1,0,1,0,1,0,1
2884,27,0,3,1,0,1,0,1,1,1
5499,37,0,1,0,0,1,0,1,0,1
5932,21,1,3,1,1,0,0,1,0,0
1173,26,1,3,0,1,0,0,1,1,1
2530,27,0,0,0,1,0,1,0,0,1
6113,44,1,11,1,1,0,0,1,1,1
5573,30,1,15,-1,1,0,1,0,1,0
5057,79,0,1,1,0,1,0,1,0,1
946,32,0,1,2,1,0,1,0,0,1
5397,53,0,0,11,1,0,0,1,0,1
1652,25,0,0,7,1,0,0,1,1,1
2466,20,0,0,0,1,0,1,0,0,1
5483,38,0,4,0,0,1,0,1,1,1
692,32,0,0,0,0,1,0,1,1,1
4522,27,1,13,0,1,0,0,1,1,0
289,37,0,0,19,1,0,0,1,0,1
3270,33,1,0,0,0,1,0,1,0,1
4334,24,1,3,17,1,0,0,1,0,0
5319,31,0,1,1,1,0,0,1,1,1
4684,25,1,1,68,1,0,0,1,0,1
4184,42,1,1,17,0,1,0,1,1,1
2343,25,1,3,0,0,1,0,1,1,0
61,22,0,1,1,1,0,0,1,0,1
4002,21,0,0,45,0,1,0,1,1,1
5608,28,1,1,30,1,0,0,1,0,1
832,25,0,0,0,1,0,0,1,0,1
2552,24,1,0,1,1,0,0,1,0,1
3076,24,1,3,7,1,0,0,1,0,1
1907,45,0,1,2,1,0,0,1,1,1
934,20,0,0,-1,1,0,1,0,1,0
3379,29,1,0,1,0,1,0,1,1,0
4034,27,1,0,47,1,0,0,1,0,0
4549,21,0,0,0,0,1,1,0,1,1
3693,24,0,0,3,0,1,0,1,1,1
4230,44,1,1,0,1,0,0,1,0,1
589,24,0,1,1,0,1,0,1,1,1
2566,29,0,5,2,1,0,0,1,1,0
590,44,0,1,1,1,0,0,1,1,1
1144,30,1,7,602,1,0,0,1,1,0
5641,47,0,5,2,1,0,0,1,1,1
3620,34,1,7,-1,1,0,0,1,1,1
4489,41,1,6,1,1,0,0,1,1,1
3675,25,1,9,84,1,0,0,1,1,0
3777,36,1,1,6,1,0,1,0,1,1
5569,27,1,14,1,1,0,0,1,1,0
258,23,0,0,45,1,0,0,1,0,1
1991,45,1,17,46,1,0,0,1,1,1
3941,58,0,1,-1,0,1,1,0,0,1
3643,35,0,5,0,1,0,1,0,1,1
5902,41,0,1,0,0,1,0,1,0,1
607,34,1,0,-1,0,1,0,1,0,1
3086,26,0,1,0,0,1,1,0,0,1
6025,52,0,0,1,0,1,1,0,0,1
