,age,recidivated,number_of_prior_crimes,months_in_jail,felony,misdemeanor,woman,man,black,y
5129,21,1,2,0,1,0,0,1,0,0
2857,27,1,18,178,1,0,0,1,0,0
2375,46,0,12,2,0,1,0,1,1,1
2118,38,0,0,7,1,0,0,1,0,1
5306,46,0,0,0,0,1,0,1,0,1
8,23,1,3,4,0,1,0,1,1,1
4680,24,1,3,0,0,1,0,1,1,1
1543,31,0,0,4,0,1,1,0,0,0
1835,20,1,0,10,0,1,1,0,0,1
2436,29,0,2,160,1,0,0,1,1,0
6115,35,1,12,1,0,1,0,1,1,1
5589,45,1,5,1,1,0,0,1,0,1
4405,33,0,1,0,1,0,0,1,1,1
5448,36,1,6,0,1,0,1,0,0,1
1687,46,1,1,0,0,1,0,1,0,1
5072,34,0,3,1,1,0,0,1,1,1
5077,46,0,0,78,1,0,0,1,0,1
4761,23,1,2,1,1,0,0,1,1,1
590,44,0,1,1,1,0,0,1,1,1
4783,24,0,0,2,1,0,0,1,0,1
2997,20,1,3,1,0,1,0,1,0,1
2870,37,1,23,1,1,0,0,1,1,0
2582,69,1,0,0,0,1,0,1,0,1
412,21,1,2,8,0,1,0,1,0,0
3118,24,1,3,44,1,0,0,1,1,0
1777,42,1,1,1,1,0,0,1,1,1
168,36,1,2,2,0,1,0,1,0,1
2117,32,1,16,0,1,0,0,1,1,0
3136,38,0,2,19,1,0,0,1,0,1
2798,59,0,8,5,1,0,0,1,1,1
3955,51,0,0,1,0,1,0,1,0,1
1881,29,1,1,1,1,0,1,0,0,1
4487,22,1,0,6,1,0,1,0,1,1
2833,38,0,0,1,0,1,1,0,1,1
2035,31,1,11,11,1,0,0,1,0,1
1320,58,1,24,3,1,0,0,1,1,1
2154,22,1,2,1,1,0,0,1,1,1
103,30,0,1,1,1,0,1,0,0,1
5458,64,0,0,4,1,0,1,0,1,1
1815,47,0,0,0,1,0,1,0,0,1
2662,61,0,0,-1,0,1,0,1,0,1
3679,25,1,0,20,1,0,0,1,0,1
4523,23,0,2,0,1,0,0,1,1,1
5664,29,1,2,-1,0,1,1,0,0,1
3347,28,0,5,34,1,0,0,1,1,0
1963,20,0,0,0,1,0,1,0,1,1
3419,48,0,0,0,0,1,1,0,1,1
1300,29,0,11,0,1,0,1,0,1,0
4986,34,0,1,3,0,1,1,0,0,1
4370,45,0,1,-1,0,1,0,1,0,1
2276,33,0,2,14,1,0,1,0,0,1
6094,49,0,0,1,1,0,0,1,0,1
4507,27,1,3,0,0,1,1,0,1,1
3717,51,0,3,0,1,0,0,1,1,1
2663,42,1,3,-1,1,0,0,1,0,1
3272,34,0,3,5,0,1,0,1,0,1
2550,30,0,1,2,0,1,1,0,1,1
812,23,0,0,2,0,1,0,1,0,1
5973,33,1,3,114,0,1,0,1,1,1
1701,33,0,0,1,0,1,1,0,1,1
3801,24,0,2,91,1,0,0,1,0,0
6015,28,1,7,6,1,0,1,0,0,1
3360,24,0,1,0,1,0,0,1,0,1
921,49,1,1,19,1,0,0,1,1,1
5963,40,1,3,0,1,0,1,0,0,1
4216,33,0,0,0,1,0,0,1,1,1
4042,46,0,3,1,1,0,0,1,1,1
3803,41,0,0,0,0,1,0,1,0,1
434,33,0,2,0,0,1,0,1,1,1
2486,24,1,2,1,1,0,0,1,1,1
5473,28,1,11,2,1,0,0,1,1,1
4674,27,1,6,0,1,0,0,1,1,1
1491,27,1,0,60,1,0,0,1,1,0
4598,21,1,0,1,0,1,0,1,0,1
5727,27,1,3,0,1,0,0,1,1,1
4700,25,1,4,169,1,0,0,1,1,0
1055,57,0,0,1,0,1,0,1,0,1
1407,57,0,19,1,1,0,0,1,1,1
2391,51,0,2,22,1,0,0,1,0,1
4542,57,1,0,-1,0,1,0,1,0,1
6008,74,0,0,1,0,1,0,1,0,1
4705,30,1,15,93,1,0,0,1,1,0
831,21,1,1,0,0,1,0,1,1,1
5520,49,0,0,0,1,0,0,1,1,1
5228,30,0,0,1,0,1,0,1,1,0
6169,57,0,0,1,1,0,0,1,0,1
1138,36,0,6,0,1,0,0,1,0,1
4941,52,0,0,0,1,0,0,1,0,1
5452,26,1,2,0,1,0,0,1,1,1
3242,36,1,1,0,1,0,1,0,1,1
5879,29,0,1,0,0,1,0,1,0,1
115,44,1,2,-1,0,1,0,1,0,1
4564,37,0,12,52,0,1,0,1,1,0
4514,31,1,5,0,0,1,0,1,1,0
492,66,1,0,0,0,1,0,1,0,1
5757,36,1,0,37,1,0,0,1,0,0
3879,31,0,0,0,1,0,0,1,1,1
1645,69,0,0,0,0,1,0,1,0,1
1693,42,0,2,0,1,0,0,1,1,1
4308,47,0,0,0,0,1,0,1,0,1
4579,30,0,1,-1,1,0,0,1,1,0
4875,35,0,0,0,1,0,0,1,1,1
3087,41,0,7,0,1,0,0,1,1,1
2722,24,1,1,0,0,1,0,1,1,1
4417,22,1,0,1,1,0,1,0,0,1
1768,25,1,4,86,1,0,0,1,1,0
5367,24,1,1,0,1,0,0,1,0,0
4543,37,1,1,-1,1,0,0,1,0,1
832,25,0,0,0,1,0,0,1,0,1
5599,24,0,0,1,1,0,0,1,1,0
406,34,1,4,31,1,0,0,1,0,1
2740,47,1,3,39,1,0,0,1,1,0
6095,36,0,1,0,0,1,1,0,0,1
1308,20,1,0,2,0,1,0,1,1,1
3215,49,0,0,0,0,1,0,1,0,1
3335,21,1,1,15,1,0,0,1,1,1
4837,39,0,2,6,1,0,1,0,0,1
2755,24,0,0,0,1,0,0,1,1,1
191,37,0,0,1,0,1,0,1,1,1
3031,56,1,9,19,0,1,0,1,0,1
1113,32,1,0,17,1,0,0,1,1,1
4630,56,0,2,16,0,1,0,1,0,1
4220,23,1,1,9,1,0,0,1,1,0
3895,30,0,0,0,1,0,0,1,1,1
1758,24,0,0,18,1,0,0,1,0,1
5361,44,0,0,2,0,1,0,1,0,1
6168,23,0,0,1,1,0,0,1,1,1
5376,23,0,0,25,1,0,1,0,1,1
2184,29,1,13,1,1,0,0,1,1,0
4338,34,1,8,4,1,0,0,1,1,1
3596,42,0,3,0,1,0,1,0,0,1
3751,25,0,0,3,0,1,0,1,0,1
1195,29,0,0,0,0,1,0,1,0,1
2466,20,0,0,0,1,0,1,0,0,1
601,23,1,0,1,1,0,0,1,1,1
5160,25,1,1,1,1,0,0,1,0,1
3211,51,0,3,2,1,0,0,1,1,1
2637,29,0,0,0,0,1,0,1,0,1
5398,39,0,0,0,0,1,0,1,1,1
1297,28,1,4,21,1,0,0,1,1,1
2840,55,0,0,1,0,1,0,1,0,1
895,26,1,4,0,1,0,1,0,1,1
3328,37,0,2,28,1,0,0,1,0,1
647,53,0,0,0,1,0,1,0,1,1
5541,31,1,3,-1,1,0,0,1,1,1
3287,54,0,2,97,1,0,0,1,0,1
5780,53,0,0,0,0,1,0,1,0,1
829,35,0,1,9,0,1,0,1,1,1
1070,44,0,0,2,0,1,0,1,0,1
5301,21,0,0,0,1,0,0,1,1,1
2873,49,0,1,1,0,1,0,1,1,1
948,33,1,16,0,1,0,0,1,1,0
3378,21,0,0,2,1,0,0,1,0,1
2214,49,0,1,1,1,0,0,1,0,1
2201,33,0,3,1,1,0,0,1,0,1
5156,48,0,6,5,1,0,0,1,0,1
3935,32,1,0,-1,0,1,1,0,1,1
5528,21,1,2,1,1,0,0,1,1,0
3225,37,0,0,0,1,0,0,1,0,1
2089,27,0,0,5,1,0,1,0,0,1
6146,36,0,9,57,1,0,0,1,1,1
1614,33,1,14,2,1,0,0,1,1,0
308,21,1,4,219,1,0,0,1,1,0
1936,48,0,1,0,1,0,0,1,1,1
4655,23,0,0,0,0,1,1,0,0,1
4424,55,0,0,0,1,0,0,1,0,1
2476,48,0,0,1,1,0,1,0,0,1
4070,46,0,0,1,0,1,1,0,0,1
4678,56,1,6,1,1,0,0,1,0,1
4795,30,0,1,83,1,0,0,1,1,1
5175,29,1,2,0,1,0,0,1,0,1
3737,29,1,0,1,0,1,0,1,1,1
3395,29,1,6,0,0,1,0,1,1,1
2475,26,1,9,1,0,1,0,1,0,1
1696,29,1,7,1,1,0,0,1,0,0
4025,28,1,1,1,1,0,1,0,0,1
4033,30,0,3,1,0,1,0,1,0,1
4793,32,0,1,98,1,0,0,1,1,1
2212,30,0,0,1,1,0,0,1,1,1
508,27,1,3,6,0,1,0,1,1,1
1617,27,0,0,1,0,1,0,1,1,1
1519,43,0,4,2,0,1,0,1,0,1
2155,26,1,5,36,1,0,0,1,1,0
5210,23,1,4,0,1,0,0,1,0,1
4724,30,1,5,2,1,0,0,1,0,0
769,45,1,0,3,0,1,0,1,0,1
4315,54,0,1,2,1,0,0,1,0,1
5168,21,0,0,1,0,1,0,1,0,1
4113,20,1,4,376,1,0,0,1,1,0
3543,51,0,14,7,1,0,0,1,1,1
1493,35,0,3,0,1,0,1,0,0,1
1197,34,0,0,0,1,0,0,1,0,1
411,24,1,6,3,1,0,1,0,0,0
5375,26,0,5,323,0,1,0,1,1,1
2415,42,1,1,6,0,1,0,1,1,1
5908,23,0,1,178,0,1,0,1,1,1
4301,23,0,0,1,1,0,0,1,1,1
4830,25,0,2,0,1,0,0,1,1,1
792,69,0,0,-1,0,1,1,0,0,1
2479,61,0,0,0,0,1,1,0,0,1
4061,20,1,0,1,1,0,0,1,0,1
515,59,0,0,0,0,1,1,0,0,1
1845,61,0,1,0,0,1,0,1,0,1
4746,40,0,6,0,1,0,0,1,0,1
5733,29,0,0,0,0,1,1,0,0,1
3629,37,0,0,1,0,1,1,0,1,1
853,29,0,2,37,1,0,0,1,1,1
5851,45,0,0,1,0,1,1,0,0,1
5434,33,0,0,0,1,0,0,1,1,1
361,26,0,3,33,1,0,0,1,1,1
3330,40,0,2,1,0,1,0,1,0,1
1380,50,0,0,0,0,1,0,1,0,1
3867,30,1,1,132,1,0,0,1,1,1
4553,21,1,3,1,1,0,0,1,1,0
4903,39,1,0,2,1,0,0,1,0,1
3646,26,0,2,1,1,0,0,1,0,1
2760,29,0,5,1,1,0,0,1,1,0
98,42,1,1,0,1,0,0,1,0,1
5843,27,1,2,1,0,1,0,1,0,1
2000,32,1,0,7,0,1,1,0,0,1
5744,27,0,0,1,0,1,0,1,0,1
5944,40,1,4,0,1,0,0,1,0,1
3458,26,0,0,0,0,1,0,1,1,1
5123,20,0,0,1,1,0,0,1,0,1
4515,42,0,1,0,0,1,0,1,0,1
1410,51,0,0,91,0,1,0,1,0,1
1901,34,1,5,5,1,0,0,1,1,1
1349,30,1,9,50,1,0,0,1,1,0
5343,29,0,1,11,0,1,0,1,0,0
2900,55,0,0,0,1,0,0,1,1,1
2600,34,0,5,2,0,1,0,1,1,1
2028,39,0,0,54,1,0,0,1,0,1
3639,74,0,0,0,1,0,1,0,1,1
4750,22,1,0,0,1,0,0,1,0,1
3040,42,1,1,21,1,0,1,0,0,1
3902,31,0,0,2,1,0,1,0,1,1
2704,24,0,0,0,0,1,1,0,1,1
3387,23,0,1,0,0,1,0,1,1,1
2456,42,0,0,4,0,1,0,1,0,1
2147,48,0,0,27,1,0,0,1,0,1
2799,21,1,1,0,0,1,0,1,0,1
4892,34,0,1,15,0,1,1,0,1,1
6143,24,1,0,0,1,0,1,0,1,1
365,24,1,3,1,1,0,1,0,1,0
3401,28,0,0,0,1,0,1,0,0,1
3125,39,1,9,1,1,0,0,1,0,1
2622,47,0,0,0,0,1,0,1,0,1
1003,52,0,3,0,1,0,0,1,1,1
334,25,0,0,0,1,0,0,1,0,1
2472,53,1,1,4,0,1,0,1,0,1
3421,46,1,1,1,0,1,0,1,1,1
3380,48,0,2,0,1,0,0,1,0,1
172,35,1,23,2,1,0,1,0,1,0
5581,39,0,0,18,1,0,0,1,1,1
1763,29,1,7,27,0,1,0,1,0,1
2337,59,0,0,1,1,0,0,1,0,1
2613,42,0,6,1,0,1,0,1,0,1
1597,26,0,6,1,1,0,0,1,1,1
4257,27,1,0,0,0,1,0,1,1,1
3571,21,1,6,0,1,0,0,1,1,0
2313,51,1,8,0,0,1,0,1,1,1
4453,68,1,7,5,1,0,0,1,0,1
4933,25,1,7,43,1,0,0,1,0,0
5708,32,1,2,0,0,1,0,1,0,1
6018,36,0,1,0,0,1,1,0,1,1
4349,26,1,0,-1,1,0,0,1,1,1
217,23,1,5,0,1,0,1,0,0,1
1381,31,0,2,1,1,0,1,0,1,1
827,29,0,0,2,1,0,0,1,1,1
3478,24,0,0,1,1,0,1,0,0,1
3088,34,1,5,0,1,0,0,1,0,1
6083,29,1,2,1,1,0,0,1,1,1
3593,43,1,22,26,0,1,1,0,0,0
686,30,1,17,4,1,0,0,1,1,0
388,28,0,5,1,1,0,0,1,1,0
5451,27,1,8,25,1,0,0,1,1,1
3660,59,0,3,2,0,1,0,1,0,1
5579,31,0,0,0,1,0,0,1,0,1
2590,25,1,10,7,1,0,0,1,1,0
2250,34,1,11,1,1,0,0,1,1,0
59,56,0,0,3,0,1,1,0,1,1
1037,22,0,0,0,1,0,0,1,1,0
3795,38,0,2,29,0,1,0,1,0,1
5299,23,0,2,22,1,0,0,1,0,0
4,41,1,14,6,1,0,0,1,0,1
3186,36,1,14,173,1,0,0,1,1,1
5550,27,1,5,28,1,0,0,1,1,0
6145,42,0,5,31,1,0,0,1,0,1
5719,29,0,0,1,1,0,0,1,1,1
1920,42,0,0,1,0,1,1,0,0,1
4022,39,0,1,7,1,0,1,0,0,1
2993,45,0,0,0,0,1,0,1,1,1
2088,44,0,4,1,1,0,0,1,0,1
1554,23,1,2,2,0,1,0,1,1,0
809,33,1,7,78,1,0,0,1,1,1
442,20,1,0,0,1,0,0,1,1,1
4651,30,1,1,1,1,0,0,1,1,1
2061,19,1,0,1,0,1,0,1,0,0
4318,48,0,1,21,1,0,0,1,0,1
4321,46,1,14,0,1,0,0,1,0,1
5412,43,0,0,2,1,0,0,1,0,1
3182,47,0,0,0,0,1,1,0,0,1
1970,53,0,1,11,1,0,0,1,0,1
2869,26,1,1,57,1,0,0,1,1,0
660,37,0,4,1,1,0,0,1,1,1
5542,22,1,1,1,1,0,0,1,0,1
1978,38,0,3,1,1,0,0,1,1,1
5529,54,1,4,3,1,0,0,1,1,1
5025,22,1,3,0,0,1,0,1,0,1
3630,50,0,0,1,0,1,1,0,0,1
1323,28,1,0,0,0,1,0,1,1,1
5256,22,0,0,0,0,1,0,1,0,1
1894,31,1,10,8,1,0,0,1,1,1
5654,20,0,0,-1,0,1,0,1,0,1
3163,35,0,1,28,0,1,1,0,0,1
1770,27,1,0,6,0,1,1,0,1,0
3819,22,1,1,103,1,0,0,1,1,0
2730,25,0,0,4,0,1,0,1,0,1
3967,57,0,0,6,1,0,0,1,0,1
1423,64,0,0,4,1,0,0,1,1,1
4310,24,1,0,0,0,1,0,1,1,1
5586,20,0,1,0,1,0,0,1,0,1
76,35,0,1,0,0,1,1,0,1,1
5999,31,1,9,1,0,1,0,1,0,0
4098,27,0,2,83,1,0,0,1,1,1
740,39,1,13,1,1,0,0,1,1,0
4614,41,1,0,1,1,0,0,1,0,1
88,24,1,8,12,1,0,0,1,0,1
223,27,0,4,0,1,0,0,1,1,1
4858,25,1,6,0,0,1,0,1,1,1
5995,32,0,1,0,1,0,0,1,0,1
2679,57,1,23,30,1,0,0,1,1,0
523,28,0,10,0,1,0,0,1,1,1
49,49,0,4,0,0,1,0,1,1,1
5096,37,1,2,4,1,0,0,1,0,1
2516,26,1,10,0,1,0,0,1,0,1
4223,30,0,1,21,1,0,0,1,1,1
2080,64,0,1,1,1,0,1,0,0,1
546,30,1,8,1,1,0,0,1,1,0
6047,45,0,9,75,0,1,1,0,1,1
1126,23,0,0,0,0,1,0,1,1,1
1162,23,1,0,5,1,0,0,1,1,1
3047,25,1,0,0,1,0,1,0,0,1
4173,34,0,5,0,1,0,0,1,1,1
2229,25,1,2,0,1,0,0,1,0,1
5309,28,1,12,1,0,1,0,1,1,1
3158,43,1,2,1,1,0,1,0,1,1
400,51,0,0,35,1,0,0,1,0,1
2047,28,0,4,29,1,0,0,1,1,1
4559,24,1,7,2,0,1,0,1,1,0
780,25,0,0,1,0,1,0,1,1,1
813,21,1,0,1,0,1,1,0,0,1
1460,25,0,9,2,1,0,0,1,1,1
315,24,0,0,1,1,0,1,0,1,1
700,25,1,3,2,0,1,0,1,1,1
4787,29,1,6,1,1,0,0,1,1,1
4125,35,0,2,1,0,1,1,0,0,1
286,32,1,12,1,1,0,0,1,1,0
5253,54,0,21,0,1,0,0,1,1,1
3535,58,1,2,0,0,1,0,1,0,1
731,24,0,7,1,0,1,0,1,1,0
5658,39,0,1,62,1,0,1,0,1,1
5399,37,1,2,51,1,0,0,1,0,1
2987,52,0,8,39,1,0,0,1,0,1
4436,35,0,2,1,1,0,0,1,1,1
1837,31,0,6,1,0,1,0,1,0,1
1045,27,1,0,2,0,1,0,1,1,1
5109,32,1,2,0,1,0,1,0,0,1
1553,37,0,3,0,0,1,0,1,0,1
4362,25,1,3,1,1,0,0,1,0,0
4209,24,0,0,2,1,0,0,1,0,0
294,69,0,0,0,0,1,0,1,0,1
4993,21,0,0,1,1,0,0,1,1,1
1449,34,0,5,1,1,0,1,0,0,1
1469,25,1,7,3,0,1,0,1,1,0
4359,25,1,5,1,1,0,0,1,0,1
116,32,1,3,8,1,0,0,1,1,1
2031,26,0,0,0,0,1,0,1,0,1
2906,37,1,2,1,1,0,1,0,0,0
5679,31,1,11,1,0,1,0,1,1,1
1345,46,0,0,0,1,0,0,1,0,1
2390,53,1,4,0,0,1,0,1,0,1
1238,24,1,3,6,1,0,0,1,0,0
4935,74,0,0,0,0,1,1,0,0,1
2875,41,0,0,1,1,0,1,0,0,1
1937,37,0,1,0,0,1,0,1,0,1
4138,24,1,2,1,1,0,0,1,0,1
4728,25,0,7,18,1,0,0,1,1,1
6069,25,1,3,1,1,0,0,1,1,1
1250,42,0,1,0,0,1,0,1,0,1
717,37,1,6,20,1,0,0,1,1,1
5545,22,0,0,0,1,0,1,0,1,1
4275,51,0,1,6,1,0,0,1,0,1
2022,50,0,0,30,1,0,0,1,0,1
233,22,1,3,1,0,1,0,1,1,0
2640,64,1,1,0,0,1,1,0,1,1
5030,46,0,0,0,0,1,0,1,0,1
5024,23,1,1,19,1,0,0,1,0,1
591,46,0,0,1,1,0,0,1,1,1
4624,29,1,3,1,0,1,0,1,1,1
2433,40,1,4,15,1,0,0,1,0,1
4975,39,1,3,0,1,0,1,0,1,1
2348,22,0,2,1,1,0,0,1,0,1
4115,31,1,0,0,1,0,1,0,0,1
1475,45,1,15,330,1,0,0,1,1,0
2003,27,0,2,10,1,0,0,1,0,1
4970,46,0,1,10,1,0,0,1,0,1
4389,34,1,13,18,1,0,0,1,0,0
5840,49,0,2,1,1,0,0,1,1,1
3941,58,0,1,-1,0,1,1,0,0,1
5092,35,0,0,1,1,0,1,0,0,1
3568,33,1,13,0,1,0,0,1,1,1
4426,26,1,1,1,1,0,0,1,0,1
3689,27,1,1,0,1,0,1,0,1,1
4144,51,0,2,24,1,0,0,1,1,1
2806,40,0,5,55,1,0,1,0,0,0
5432,22,1,4,2,0,1,0,1,0,0
5441,26,0,0,0,1,0,0,1,0,1
4727,23,1,3,3,1,0,0,1,0,1
989,22,0,0,0,1,0,1,0,0,1
639,22,1,2,1,1,0,0,1,1,1
3774,51,0,0,0,0,1,1,0,0,1
3049,37,1,20,35,1,0,0,1,1,0
3708,27,1,0,0,1,0,0,1,0,1
3099,31,1,4,29,1,0,0,1,0,0
1646,27,0,1,8,1,0,0,1,1,1
1011,37,0,1,1,0,1,1,0,0,1
3469,52,0,1,3,1,0,1,0,0,1
4343,77,0,0,-1,0,1,0,1,1,1
2064,21,0,1,1,1,0,0,1,1,0
289,37,0,0,19,1,0,0,1,0,1
4052,31,1,6,1,0,1,0,1,0,1
3787,39,1,0,0,0,1,1,0,0,1
913,45,1,10,1,1,0,0,1,1,1
2018,38,1,10,0,1,0,0,1,0,0
588,28,0,2,6,0,1,0,1,1,1
1560,44,1,19,17,0,1,0,1,1,0
5268,25,1,2,0,1,0,1,0,0,0
4706,47,0,5,4,0,1,0,1,0,1
4913,65,1,1,0,1,0,0,1,0,1
4936,41,1,5,0,0,1,0,1,0,1
120,20,0,1,2,1,0,1,0,1,0
489,64,0,1,7,1,0,0,1,0,1
2110,24,1,3,39,1,0,0,1,0,1
1432,27,0,2,1,0,1,0,1,1,0
977,20,1,0,0,1,0,0,1,0,1
3204,30,0,1,0,1,0,1,0,1,1
3411,34,1,0,1,1,0,0,1,0,1
4938,30,0,1,1,0,1,0,1,1,1
5694,32,0,0,0,1,0,0,1,1,0
4058,24,1,2,3,1,0,1,0,1,1
751,28,0,1,2,1,0,0,1,1,1
368,24,0,0,0,1,0,1,0,0,1
5478,41,1,6,39,1,0,0,1,1,1
4713,38,1,7,1,1,0,0,1,0,1
1729,31,1,13,0,0,1,0,1,1,0
547,31,0,10,0,1,0,1,0,1,1
1328,38,1,10,10,1,0,0,1,1,1
2101,45,0,3,1,0,1,0,1,1,1
261,28,1,3,0,0,1,0,1,0,1
5094,23,0,10,70,1,0,0,1,0,1
341,39,0,0,0,0,1,1,0,0,1
701,23,0,1,1,1,0,1,0,1,1
3558,30,1,6,0,0,1,0,1,1,1
150,54,0,2,188,1,0,0,1,0,1
4083,35,0,13,2,1,0,1,0,1,0
5131,24,1,5,18,1,0,0,1,0,1
3152,37,0,2,0,0,1,0,1,0,1
5004,23,0,0,0,0,1,0,1,0,1
2706,24,1,3,3,0,1,0,1,0,0
3732,24,0,0,0,1,0,0,1,0,1
2238,41,0,1,2,1,0,0,1,1,1
2808,39,0,3,1,1,0,0,1,1,1
4876,27,0,2,3,1,0,0,1,1,1
564,21,0,0,0,1,0,0,1,1,1
3729,39,1,0,0,1,0,0,1,1,1
4541,20,1,0,0,1,0,0,1,1,1
292,39,0,0,0,0,1,0,1,0,1
2986,26,1,0,0,0,1,0,1,1,1
1275,21,1,5,1,1,0,0,1,0,0
2513,49,0,0,1,1,0,1,0,1,1
183,51,1,0,0,0,1,1,0,0,1
5816,27,1,10,1,1,0,0,1,1,0
3904,49,0,2,0,1,0,1,0,0,1
2128,27,1,8,49,1,0,0,1,1,1
998,30,0,0,0,0,1,0,1,0,1
1396,22,1,0,1,0,1,0,1,0,1
3792,40,0,0,0,1,0,1,0,0,1
5036,64,0,1,0,0,1,0,1,0,1
5918,51,0,0,0,0,1,1,0,0,1
3782,24,0,0,0,0,1,1,0,0,0
2420,41,0,0,1,1,0,0,1,0,1
980,35,0,2,14,1,0,1,0,1,1
1576,24,1,0,1,1,0,0,1,1,0
2685,62,1,13,1,1,0,0,1,1,0
1883,52,1,9,33,1,0,0,1,0,1
1215,42,0,2,34,0,1,1,0,1,1
5913,27,0,10,0,1,0,0,1,1,1
3319,26,1,2,-1,1,0,0,1,0,1
2116,24,0,2,15,0,1,0,1,0,1
3797,55,0,0,0,1,0,0,1,0,1
4249,33,0,1,0,0,1,1,0,0,1
2207,40,0,1,0,1,0,0,1,0,1
4918,21,1,8,243,1,0,0,1,1,0
4056,25,1,5,3,0,1,0,1,1,0
2450,28,0,3,0,0,1,0,1,1,1
327,27,1,12,31,1,0,0,1,1,0
5922,27,0,1,2,1,0,1,0,1,1
2084,53,0,0,0,0,1,0,1,0,1
5264,21,0,2,36,1,0,0,1,1,0
2788,32,1,0,5,1,0,0,1,1,1
2331,28,1,7,1,1,0,0,1,0,0
4991,29,0,7,2,1,0,0,1,1,1
257,32,0,5,-1,1,0,1,0,1,1
2919,23,1,0,14,1,0,0,1,1,0
4013,40,0,2,100,0,1,1,0,1,1
4633,24,1,5,6,1,0,0,1,1,0
5899,67,0,0,0,0,1,1,0,0,1
3855,29,1,17,1,1,0,0,1,1,0
4175,26,1,0,0,1,0,0,1,0,1
2835,48,0,6,1,1,0,0,1,1,1
5211,29,0,0,72,1,0,0,1,1,1
143,25,1,1,1,0,1,0,1,1,1
382,26,1,1,13,0,1,0,1,1,1
955,35,1,5,1,1,0,0,1,1,1
5051,43,1,0,1,1,0,1,0,0,1
1442,63,1,23,2,1,0,0,1,0,1
3383,19,1,3,1,1,0,0,1,1,0
1942,49,0,2,0,1,0,0,1,0,1
4053,33,0,4,1,0,1,0,1,1,1
1069,53,0,1,0,0,1,1,0,0,1
5370,30,0,0,0,0,1,0,1,0,1
1532,29,1,13,1,1,0,0,1,1,0
1903,21,1,0,9,0,1,0,1,0,0
1012,43,1,0,0,0,1,0,1,0,1
3444,29,1,6,0,1,0,0,1,1,0
1998,46,0,4,2,1,0,0,1,0,1
5436,22,1,0,0,0,1,0,1,1,1
1048,32,0,0,0,0,1,0,1,0,1
398,35,0,1,0,0,1,0,1,1,1
5982,46,1,2,64,1,0,0,1,1,1
2049,31,0,0,0,0,1,1,0,1,1
4898,37,0,9,2,1,0,0,1,0,1
307,22,1,2,0,0,1,0,1,0,1
3016,32,1,8,2,1,0,0,1,1,0
1364,32,0,1,15,1,0,0,1,0,1
2776,38,0,2,1,0,1,0,1,0,1
2217,21,1,1,1,1,0,0,1,1,0
3079,48,0,1,5,0,1,0,1,0,1
4455,22,1,5,0,0,1,0,1,0,1
3800,55,0,1,4,0,1,0,1,0,1
265,20,1,0,0,1,0,0,1,1,0
3804,41,0,0,0,1,0,0,1,0,1
4932,41,0,7,58,1,0,0,1,1,0
6053,20,1,1,4,1,0,0,1,1,1
4462,36,0,2,0,0,1,0,1,0,1
3014,25,0,9,12,1,0,0,1,1,1
246,34,0,5,0,0,1,0,1,1,1
6055,22,1,8,39,1,0,0,1,1,1
5196,26,1,0,1,1,0,0,1,0,1
4569,43,1,1,31,1,0,0,1,1,1
4836,30,0,3,2,1,0,0,1,1,1
2713,27,1,4,0,1,0,1,0,1,1
206,37,1,0,35,1,0,0,1,0,1
5764,23,1,1,1,1,0,0,1,1,1
3775,24,1,2,0,0,1,0,1,1,1
1344,48,0,1,1,0,1,0,1,0,1
1769,53,0,0,0,0,1,0,1,0,1
5786,29,1,3,60,0,1,0,1,1,0
5388,18,1,4,23,1,0,0,1,1,1
409,58,0,1,10,1,0,0,1,0,1
5289,57,0,7,151,1,0,0,1,0,1
331,36,1,14,0,1,0,0,1,1,1
1603,35,1,7,0,1,0,0,1,1,1
964,34,0,14,3,1,0,1,0,1,0
5504,21,1,0,1,1,0,0,1,0,1
3424,37,1,11,1,1,0,0,1,1,0
468,48,0,0,17,1,0,1,0,0,1
5842,53,0,8,5,0,1,0,1,0,1
4406,40,1,11,0,0,1,0,1,1,1
4299,55,0,4,5,1,0,0,1,0,1
312,40,1,0,8,1,0,0,1,0,1
2345,31,1,0,1,0,1,1,0,1,1
5760,40,0,1,75,1,0,0,1,1,1
5650,46,1,0,0,1,0,0,1,0,1
6065,23,1,1,28,1,0,1,0,1,1
3718,20,1,2,129,1,0,0,1,1,0
1544,25,0,0,0,1,0,0,1,1,1
1851,24,0,0,2,1,0,0,1,0,1
4652,44,0,0,2,1,0,0,1,1,1
3184,22,0,1,8,1,0,0,1,0,1
2612,49,1,7,12,1,0,0,1,0,1
5815,24,1,1,0,1,0,1,0,1,1
4398,21,1,2,21,0,1,0,1,1,0
4511,21,1,2,35,0,1,0,1,1,0
5873,52,1,17,29,1,0,0,1,1,1
3959,22,1,2,1,1,0,0,1,0,0
5226,37,0,3,0,0,1,0,1,0,1
2680,39,1,8,31,1,0,1,0,0,1
2667,31,1,1,0,1,0,0,1,0,1
1807,30,0,0,0,0,1,0,1,0,1
3205,21,1,4,33,0,1,0,1,0,1
1202,21,0,1,0,1,0,0,1,1,0
3675,25,1,9,84,1,0,0,1,1,0
2277,23,1,3,41,1,0,0,1,0,1
5115,20,0,1,2,1,0,0,1,1,1
2499,27,0,0,0,1,0,0,1,0,1
4588,20,0,0,0,1,0,1,0,1,1
5988,32,0,9,56,1,0,0,1,1,0
2992,37,1,3,1,1,0,0,1,1,1
