,age,recidivated,number_of_prior_crimes,months_in_jail,felony,misdemeanor,woman,man,black,y
4232,37,1,2,1,1,0,0,1,0,1
228,23,1,0,3,1,0,1,0,1,1
929,25,0,2,12,0,1,0,1,0,0
2724,35,0,0,0,0,1,1,0,0,1
4440,30,0,0,1,1,0,0,1,0,1
3392,31,0,0,0,0,1,1,0,0,1
4199,36,1,4,2,1,0,0,1,1,1
5032,36,1,2,47,1,0,0,1,1,1
4764,32,0,5,4,1,0,1,0,0,1
171,44,0,4,1,0,1,0,1,0,1
862,60,0,1,0,1,0,0,1,0,1
6087,42,1,4,4,1,0,1,0,0,0
3327,26,1,1,3,1,0,0,1,0,1
1279,56,0,1,2,0,1,0,1,0,1
2356,35,0,0,0,1,0,0,1,1,1
2417,37,1,4,2,0,1,0,1,0,1
5812,22,1,0,0,0,1,0,1,0,1
2782,26,1,1,8,1,0,0,1,0,1
3437,20,1,0,0,1,0,0,1,1,1
1974,26,1,8,41,1,0,0,1,0,0
3140,33,1,2,0,1,0,0,1,1,0
2510,25,1,1,0,1,0,0,1,1,1
555,47,0,20,1,1,0,0,1,1,0
5267,61,0,0,0,1,0,0,1,0,1
4045,43,1,6,9,1,0,0,1,0,1
535,25,0,1,1,1,0,0,1,0,1
2525,64,0,20,2,1,0,0,1,1,1
5409,30,1,13,2,1,0,0,1,1,0
5379,54,0,0,2,1,0,0,1,0,1
2269,36,0,6,84,1,0,0,1,1,1
6071,27,1,3,2,1,0,1,0,1,1
4413,21,0,0,0,1,0,1,0,0,1
5902,41,0,1,0,0,1,0,1,0,1
5067,41,0,0,3,0,1,0,1,1,1
355,58,1,21,59,0,1,0,1,1,1
3053,21,1,1,1,1,0,0,1,1,1
1357,29,0,3,177,1,0,0,1,0,1
1022,34,0,0,1,0,1,1,0,1,1
37,29,1,2,0,0,1,0,1,0,1
478,23,0,1,0,1,0,0,1,1,1
2988,27,0,1,2,0,1,0,1,1,1
4427,25,0,0,1,0,1,0,1,1,1
3450,24,1,8,35,1,0,0,1,0,0
1499,21,0,0,1,0,1,0,1,1,1
1579,53,1,9,130,1,0,0,1,0,0
1787,38,0,9,2,1,0,0,1,1,1
4605,48,0,0,33,1,0,0,1,0,1
2020,26,0,3,1,0,1,0,1,1,0
943,46,0,1,1,0,1,0,1,0,1
5079,32,0,0,10,0,1,1,0,0,1
4132,57,0,8,5,0,1,0,1,1,1
4558,55,0,1,2,0,1,1,0,1,1
4648,58,0,0,2,1,0,0,1,1,1
3416,29,1,0,0,1,0,0,1,1,1
4374,41,0,2,0,1,0,0,1,1,1
2104,26,1,20,29,1,0,0,1,1,0
5584,25,0,0,0,0,1,1,0,1,1
655,28,0,0,1,1,0,0,1,0,1
2538,44,0,1,0,1,0,1,0,0,1
4753,45,0,2,7,1,0,0,1,0,1
2828,26,1,24,85,0,1,0,1,1,0
2672,31,1,6,0,0,1,0,1,0,1
5667,20,1,0,0,0,1,1,0,0,1
108,42,0,6,-1,1,0,0,1,0,1
4943,42,1,0,1,1,0,1,0,0,1
5746,29,0,0,0,1,0,0,1,0,1
5174,33,1,9,1,0,1,0,1,1,0
3083,31,0,1,-1,0,1,0,1,0,1
1679,21,0,0,28,1,0,0,1,0,1
2395,37,0,5,1,1,0,0,1,0,1
1002,24,0,5,1,1,0,0,1,0,1
5804,20,1,1,35,1,0,0,1,0,0
2308,28,0,3,16,1,0,1,0,1,1
2377,34,1,0,2,1,0,0,1,1,0
5159,35,1,0,1,1,0,0,1,0,1
4528,53,0,5,297,1,0,0,1,1,1
2252,29,1,2,1,1,0,0,1,0,1
3249,45,0,20,46,0,1,0,1,1,1
1823,27,1,3,1,1,0,1,0,1,1
4082,26,1,20,43,1,0,0,1,1,0
5546,39,0,8,40,1,0,0,1,1,1
1151,23,0,0,2,0,1,1,0,1,1
504,32,0,1,0,1,0,0,1,0,1
3402,25,1,1,1,0,1,0,1,1,1
2271,28,1,2,1,1,0,0,1,1,1
6080,26,0,0,2,1,0,0,1,1,1
1061,32,1,0,0,1,0,1,0,0,1
5808,35,1,0,0,0,1,0,1,0,1
4409,51,0,4,1,1,0,0,1,1,1
4194,42,1,2,1,1,0,0,1,0,1
4811,26,0,2,2,0,1,0,1,1,1
4407,56,0,1,15,1,0,0,1,0,1
4157,26,0,2,-1,0,1,0,1,0,1
2764,27,1,0,1,1,0,0,1,0,1
2881,26,0,7,19,1,0,0,1,1,1
3233,57,0,1,0,1,0,0,1,0,1
3748,45,0,1,1,0,1,0,1,0,1
2496,34,1,1,116,1,0,1,0,1,1
3587,47,0,9,64,1,0,0,1,1,1
1079,20,0,1,1,1,0,0,1,1,1
4282,36,0,0,0,1,0,0,1,1,1
3046,24,1,4,5,1,0,1,0,1,0
4027,53,0,6,0,1,0,0,1,1,1
3909,23,1,4,192,1,0,0,1,1,0
3346,28,1,1,0,1,0,0,1,0,1
5621,53,0,0,1,1,0,1,0,1,1
4176,29,0,1,0,0,1,1,0,1,1
850,21,1,1,1,1,0,0,1,0,1
5594,37,1,5,6,0,1,0,1,1,1
3451,29,1,8,0,0,1,0,1,1,0
4475,41,1,14,0,1,0,0,1,1,1
227,52,0,0,0,1,0,1,0,1,1
2784,33,0,1,0,1,0,0,1,0,1
4869,25,0,0,1,0,1,1,0,0,1
95,34,0,0,14,1,0,0,1,0,1
2227,44,0,0,42,1,0,0,1,1,1
5395,25,0,2,0,1,0,0,1,0,1
3511,27,0,5,0,1,0,0,1,0,1
1613,50,0,8,172,1,0,0,1,0,1
1448,31,0,3,0,1,0,0,1,0,1
5332,45,0,0,1,0,1,0,1,0,1
4944,30,0,1,0,1,0,1,0,0,1
741,46,0,0,5,1,0,0,1,0,1
3998,29,1,1,1,1,0,0,1,1,1
2446,28,1,6,2,1,0,0,1,1,0
1117,26,0,0,0,0,1,0,1,1,1
4595,29,1,0,1,1,0,0,1,1,1
2624,56,0,0,1,1,0,0,1,0,1
3235,36,1,4,1,0,1,1,0,1,1
5587,54,1,12,118,0,1,0,1,1,1
2620,35,1,0,15,0,1,0,1,0,0
6041,38,1,1,0,0,1,0,1,0,1
4461,52,0,0,0,0,1,0,1,0,1
1746,24,1,1,0,0,1,0,1,1,1
5983,56,1,0,-1,0,1,0,1,0,1
4587,30,0,0,6,1,0,0,1,0,1
1849,48,0,9,1,1,0,0,1,0,1
5974,64,0,0,1,0,1,0,1,1,1
5413,22,0,0,0,0,1,0,1,1,1
29,55,0,0,2,1,0,0,1,0,1
4273,46,1,26,167,1,0,0,1,0,1
1350,29,0,1,0,1,0,0,1,0,1
1109,28,0,11,0,0,1,0,1,0,1
6142,49,0,2,10,1,0,1,0,0,1
6130,30,0,2,6,0,1,0,1,0,0
3051,48,0,0,1,0,1,0,1,1,1
3459,23,0,2,0,0,1,1,0,0,1
1874,43,0,0,1,1,0,0,1,1,1
1657,26,0,2,0,0,1,0,1,1,1
2092,36,0,15,1,1,0,0,1,1,1
5772,32,0,4,3,1,0,0,1,1,0
2673,28,1,9,53,1,0,0,1,1,1
4601,36,1,4,1,1,0,0,1,0,1
3313,37,1,22,1,0,1,0,1,1,0
3232,35,0,1,0,1,0,0,1,1,1
4226,32,0,0,0,1,0,1,0,0,1
5481,49,0,0,1,1,0,0,1,0,1
973,35,1,4,1,1,0,0,1,0,1
779,46,1,2,9,1,0,0,1,1,1
3308,50,1,9,424,1,0,0,1,0,1
5710,32,0,0,0,0,1,0,1,1,0
5315,24,0,0,0,0,1,0,1,0,1
2079,55,1,33,242,1,0,0,1,0,0
1169,41,0,2,14,1,0,0,1,1,1
2330,35,0,2,0,0,1,0,1,0,1
5182,34,0,0,0,1,0,1,0,1,1
960,47,0,5,0,1,0,0,1,1,1
4989,20,1,0,-1,1,0,0,1,1,1
1286,22,1,0,0,1,0,0,1,0,1
3195,25,1,2,0,0,1,0,1,0,1
5318,38,0,14,56,1,0,0,1,1,1
4372,24,1,1,0,1,0,0,1,1,1
20,21,0,0,1,1,0,1,0,0,1
4404,40,1,8,43,0,1,0,1,1,1
942,25,0,4,1,0,1,0,1,0,0
4510,20,1,0,0,1,0,1,0,0,0
5263,49,1,10,9,1,0,0,1,1,1
2844,20,1,2,0,1,0,0,1,1,0
5339,57,0,2,0,1,0,1,0,0,1
2567,59,1,13,242,1,0,0,1,1,1
2966,32,1,1,0,1,0,0,1,0,1
2360,31,1,3,1,1,0,0,1,0,1
6140,61,0,1,-1,0,1,1,0,0,1
795,33,0,1,0,0,1,1,0,0,1
3664,23,1,2,58,1,0,0,1,0,1
532,20,1,4,2,1,0,0,1,1,0
4434,22,1,0,32,1,0,0,1,1,1
3043,28,0,0,0,1,0,0,1,0,1
2797,41,0,0,0,1,0,0,1,1,1
5673,35,0,0,0,0,1,0,1,0,1
2530,27,0,0,0,1,0,1,0,0,1
1946,53,0,1,0,0,1,0,1,1,1
328,28,0,5,51,1,0,0,1,1,0
5411,57,0,2,9,1,0,0,1,0,1
4658,39,0,3,1,1,0,1,0,0,1
5203,35,0,1,0,1,0,0,1,1,0
4645,29,1,11,1,1,0,0,1,1,1
5144,21,0,1,-1,1,0,0,1,0,0
5717,24,0,1,0,1,0,0,1,1,1
4831,58,0,3,-1,0,1,0,1,0,1
3663,28,0,2,3,1,0,0,1,0,0
1352,20,0,0,0,1,0,1,0,0,1
2583,25,0,1,59,1,0,0,1,0,0
1187,27,1,3,0,1,0,0,1,1,0
3856,54,0,1,4,0,1,1,0,0,1
2294,20,0,1,0,0,1,0,1,1,1
2355,35,1,2,0,1,0,0,1,0,1
3119,43,0,5,0,1,0,0,1,1,0
3808,25,1,13,5,1,0,0,1,0,1
3745,36,1,1,18,1,0,0,1,0,1
3149,39,0,0,3,1,0,0,1,0,1
3900,27,1,3,9,1,0,0,1,1,0
4575,21,0,0,0,1,0,0,1,0,1
268,29,0,7,1,1,0,0,1,1,0
669,31,0,0,5,0,1,0,1,0,1
3525,24,0,0,1,0,1,0,1,1,1
815,27,1,10,1,1,0,0,1,1,1
5266,29,0,0,1,1,0,0,1,0,1
3155,42,1,0,0,0,1,1,0,1,1
3918,30,1,2,1,1,0,0,1,1,1
3210,45,0,0,1,0,1,1,0,0,1
640,26,1,4,83,1,0,0,1,1,1
3714,21,0,0,0,0,1,0,1,0,1
5748,33,0,2,4,0,1,0,1,0,1
702,39,0,2,0,0,1,0,1,0,1
3460,27,1,3,7,1,0,0,1,1,0
204,25,0,4,1,1,0,0,1,0,1
1885,45,0,1,6,1,0,1,0,1,1
4493,46,0,2,3,0,1,0,1,1,1
3109,53,0,1,1,1,0,0,1,0,1
211,25,0,0,0,1,0,0,1,1,1
5687,24,1,2,0,1,0,0,1,1,1
4344,52,0,3,0,0,1,0,1,0,1
6039,51,0,0,-1,1,0,0,1,0,1
2767,32,1,10,3,1,0,0,1,1,1
2649,30,0,0,-1,0,1,1,0,1,1
3550,57,0,0,0,0,1,0,1,1,1
714,56,0,4,0,0,1,0,1,0,1
2774,42,1,6,0,1,0,0,1,1,0
906,26,1,0,1,1,0,0,1,1,1
2591,35,0,1,0,0,1,1,0,0,1
5821,42,1,17,8,1,0,1,0,1,0
5623,48,1,7,4,0,1,0,1,1,1
5197,32,1,15,90,1,0,0,1,0,0
5063,56,0,1,3,0,1,0,1,0,1
4445,21,1,0,28,1,0,0,1,0,1
2315,26,0,0,0,1,0,0,1,1,1
4123,40,0,0,64,1,0,0,1,0,1
1879,41,1,0,1,1,0,0,1,0,1
3562,29,1,7,8,0,1,0,1,1,0
3776,47,1,0,1,1,0,0,1,1,0
1133,33,1,1,3,1,0,0,1,1,1
3893,22,1,2,1,1,0,0,1,1,1
4039,32,1,7,0,1,0,0,1,1,0
6033,26,0,1,5,0,1,1,0,0,1
5938,21,1,1,1,0,1,0,1,1,1
507,31,1,3,19,0,1,0,1,1,0
2973,56,1,3,1,0,1,0,1,1,1
3840,27,1,7,0,1,0,0,1,0,0
2057,47,1,0,4,0,1,1,0,0,1
4716,20,1,0,25,1,0,0,1,0,1
260,44,1,0,1,0,1,0,1,0,1
5136,31,1,12,40,0,1,0,1,1,0
5183,23,1,1,3,1,0,0,1,1,1
6170,33,0,3,1,0,1,1,0,1,1
997,25,1,1,58,0,1,0,1,0,1
1302,24,1,2,14,0,1,1,0,1,1
5337,26,0,1,0,1,0,0,1,1,1
620,23,1,6,8,1,0,0,1,1,0
1723,21,0,0,50,1,0,0,1,1,1
6031,22,1,0,0,1,0,0,1,0,1
4119,25,1,2,1,1,0,0,1,1,1
3358,39,0,6,0,1,0,0,1,0,1
537,38,0,0,1,1,0,0,1,1,1
2836,31,1,2,27,1,0,1,0,0,1
2459,56,1,0,0,0,1,0,1,0,1
2009,27,0,1,1,1,0,0,1,0,1
375,30,0,1,4,0,1,0,1,1,1
1372,45,1,8,0,1,0,0,1,1,1
2588,36,1,2,-1,1,0,0,1,1,1
4023,36,1,16,1,0,1,0,1,1,0
5020,27,0,0,1,0,1,0,1,1,1
1010,31,0,0,77,1,0,0,1,0,1
54,22,1,1,1,1,0,0,1,1,1
1622,31,0,0,0,0,1,1,0,0,1
4905,38,0,0,-1,0,1,0,1,1,1
5919,28,1,13,1,1,0,0,1,1,0
4263,41,1,1,0,1,0,0,1,0,1
5683,49,0,0,0,1,0,0,1,0,1
528,31,0,1,-1,0,1,0,1,1,1
1675,55,0,0,0,0,1,0,1,0,1
3583,53,0,1,0,1,0,0,1,0,1
5358,52,1,16,0,1,0,0,1,1,0
6048,22,0,1,0,0,1,0,1,0,1
3781,23,0,0,0,0,1,0,1,0,1
5950,21,1,0,2,0,1,1,0,0,1
5475,19,1,1,2,1,0,1,0,1,1
2122,29,0,0,1,1,0,0,1,0,1
4809,24,1,4,1,1,0,0,1,1,1
2561,25,0,9,54,1,0,0,1,0,0
1858,51,0,1,7,1,0,0,1,1,1
5881,62,0,0,1,0,1,0,1,0,1
2094,56,0,1,0,0,1,0,1,1,1
3746,39,1,10,1,1,0,0,1,0,0
3456,27,0,5,2,0,1,0,1,0,1
6082,43,0,5,14,0,1,0,1,1,1
3491,51,0,3,3,1,0,0,1,1,1
1171,27,1,1,21,0,1,0,1,0,1
3951,40,0,2,1,0,1,0,1,0,1
4512,44,1,8,9,0,1,0,1,1,0
4379,33,1,7,0,1,0,0,1,1,1
2927,35,0,1,1,1,0,1,0,1,1
2412,22,0,0,-1,1,0,0,1,0,1
1160,28,1,2,1,1,0,0,1,1,1
5705,35,0,2,0,1,0,0,1,0,1
1116,26,1,0,1,1,0,0,1,1,1
3832,22,1,3,2,1,0,1,0,0,0
2635,35,1,12,0,1,0,0,1,1,0
2908,29,0,0,0,1,0,0,1,0,1
5325,22,0,1,8,0,1,0,1,0,1
6056,25,1,3,172,0,1,0,1,0,0
4931,38,0,3,1,0,1,0,1,0,1
4714,24,0,0,2,1,0,0,1,1,1
6050,29,1,15,1,1,0,0,1,1,1
1481,19,0,1,4,1,0,0,1,0,0
2882,27,1,0,3,0,1,1,0,1,1
6101,26,1,4,0,1,0,1,0,1,0
2539,41,0,8,1,1,0,0,1,1,1
2222,48,1,7,2,1,0,0,1,1,1
229,48,0,0,1,1,0,1,0,1,1
3853,47,1,1,81,1,0,0,1,0,1
1016,44,1,0,8,1,0,0,1,0,1
1194,52,0,2,1,0,1,0,1,0,1
3418,23,0,0,0,1,0,1,0,0,1
3376,23,1,2,15,1,0,0,1,0,1
2757,57,1,8,-1,0,1,0,1,1,1
276,25,1,2,1,0,1,1,0,0,1
1153,35,0,1,-1,0,1,0,1,1,1
119,59,1,1,0,1,0,0,1,0,1
324,29,0,7,1,1,0,0,1,1,1
3276,55,0,1,0,1,0,1,0,1,1
3438,33,0,0,53,1,0,0,1,0,1
155,22,1,1,0,1,0,0,1,1,1
3426,32,0,7,0,1,0,0,1,1,1
908,49,0,4,3,1,0,1,0,0,1
2964,58,1,1,0,1,0,0,1,0,1
4060,26,1,3,0,1,0,1,0,1,0
643,23,0,0,1,0,1,1,0,0,0
4262,20,1,4,1,1,0,0,1,1,0
4583,41,0,2,1,0,1,0,1,0,1
4028,37,0,0,0,1,0,0,1,0,1
3471,26,0,1,7,0,1,0,1,1,1
3496,42,1,17,51,0,1,0,1,1,1
2141,30,0,3,0,0,1,0,1,0,1
2972,52,0,7,0,1,0,0,1,0,1
371,20,1,1,1,1,0,0,1,1,0
156,47,1,23,0,0,1,0,1,1,0
578,27,0,3,0,1,0,0,1,1,1
484,35,1,6,1,1,0,1,0,1,1
897,47,0,4,0,1,0,0,1,1,1
3166,51,0,4,8,1,0,1,0,0,1
3345,47,0,2,1,1,0,0,1,0,1
3160,25,0,0,0,0,1,1,0,0,1
5945,32,0,1,0,1,0,1,0,0,1
2040,26,0,0,0,1,0,0,1,1,1
1200,35,0,0,1,0,1,0,1,0,1
624,50,0,11,2,1,0,0,1,1,0
4278,54,0,1,0,1,0,0,1,1,1
3499,21,1,1,1,1,0,0,1,1,0
5611,24,1,2,57,1,0,1,0,1,1
4026,70,0,0,0,1,0,1,0,0,1
1661,22,1,1,36,1,0,0,1,0,1
3501,32,1,9,23,0,1,0,1,1,1
1529,24,0,0,1,0,1,0,1,0,1
1393,22,0,0,1,1,0,0,1,1,1
594,27,1,10,0,1,0,0,1,1,0
5646,25,0,6,0,0,1,0,1,1,1
1994,40,1,0,0,0,1,0,1,0,1
4925,27,0,2,131,1,0,0,1,1,1
4688,26,1,10,0,0,1,0,1,0,0
4237,24,0,3,0,1,0,0,1,0,1
1929,28,0,1,24,0,1,0,1,0,1
2572,50,0,0,0,0,1,0,1,0,1
4206,31,0,1,0,0,1,1,0,1,1
2440,23,1,3,91,1,0,0,1,1,0
3481,23,1,0,3,1,0,0,1,0,1
1962,60,0,0,1,1,0,0,1,0,1
738,31,1,25,117,0,1,0,1,1,0
871,34,1,0,2,1,0,0,1,0,1
3907,31,1,10,181,1,0,0,1,1,1
4572,61,1,1,4,1,0,0,1,0,1
1335,29,0,2,0,0,1,0,1,1,1
4361,25,1,2,0,0,1,0,1,0,1
3730,21,0,0,3,1,0,0,1,1,1
1514,22,0,0,1,1,0,0,1,1,1
5018,30,1,1,-1,1,0,0,1,0,1
4571,50,1,1,1,1,0,1,0,0,1
5386,36,1,9,0,1,0,1,0,0,1
1304,30,1,7,2,0,1,0,1,1,0
1859,39,1,3,1,1,0,0,1,0,1
3430,30,1,10,1,0,1,0,1,1,1
4040,32,0,3,0,1,0,0,1,1,1
3391,57,0,6,1,1,0,0,1,0,1
4059,26,0,1,2,1,0,1,0,1,1
1301,72,0,3,4,1,0,0,1,0,1
2334,22,1,0,-1,1,0,0,1,1,1
3635,29,0,0,0,1,0,0,1,0,1
5991,33,1,11,1,1,0,0,1,0,1
1361,21,1,0,8,1,0,0,1,1,0
4926,26,1,8,26,0,1,0,1,1,1
3585,31,1,0,1,1,0,0,1,1,1
4884,50,0,0,2,1,0,0,1,0,1
3020,21,1,1,1,1,0,0,1,1,1
169,50,0,1,1,1,0,0,1,0,1
3006,21,0,1,1,1,0,0,1,1,0
2180,30,1,0,0,1,0,0,1,0,1
248,34,1,5,2,1,0,0,1,1,1
394,24,1,6,26,1,0,1,0,1,0
3767,37,0,0,0,0,1,1,0,1,1
3028,25,1,5,101,1,0,0,1,0,1
1046,29,1,4,355,1,0,0,1,1,0
6027,22,0,0,0,0,1,1,0,0,1
3634,30,0,1,35,0,1,0,1,0,1
3334,30,1,6,17,1,0,0,1,0,0
1318,26,1,14,-1,1,0,0,1,1,0
694,33,1,5,5,0,1,0,1,1,0
614,22,0,0,0,1,0,0,1,1,0
1695,42,1,0,34,1,0,0,1,1,0
4698,21,0,0,0,1,0,1,0,1,1
101,33,1,28,1,1,0,0,1,1,0
2109,25,1,5,155,1,0,0,1,1,0
1299,59,0,0,1,0,1,0,1,0,1
4179,50,0,0,0,1,0,0,1,0,1
5236,23,1,4,2,0,1,0,1,0,0
3495,28,1,3,0,1,0,0,1,0,1
446,27,0,6,1,1,0,0,1,0,1
1425,61,0,1,2,0,1,0,1,1,1
4917,36,1,0,1,0,1,0,1,0,1
4086,57,0,0,0,0,1,0,1,0,1
3750,33,0,0,5,1,0,0,1,0,1
1030,23,0,0,0,0,1,0,1,1,0
3894,28,1,4,2,1,0,1,0,1,1
5191,35,1,1,0,1,0,0,1,1,1
5765,61,0,14,1,0,1,0,1,1,1
2425,23,1,2,6,1,0,0,1,1,0
2404,28,1,14,20,0,1,0,1,1,1
6117,26,0,2,0,0,1,0,1,1,1
3008,38,0,3,0,1,0,1,0,0,1
82,39,1,2,-1,1,0,0,1,0,1
2179,23,1,6,5,0,1,0,1,0,1
3886,33,0,0,2,1,0,1,0,1,1
606,62,0,0,2,1,0,0,1,0,1
5521,44,0,0,0,0,1,1,0,0,1
5380,50,0,2,30,0,1,0,1,1,1
1466,23,0,2,0,1,0,0,1,0,1
2932,19,1,3,0,1,0,0,1,1,0
5407,24,0,2,9,1,0,0,1,0,1
5075,32,1,5,0,1,0,0,1,0,1
2501,25,0,0,0,0,1,0,1,1,1
597,53,0,1,6,1,0,0,1,0,1
3448,34,1,5,6,0,1,0,1,0,1
2393,24,0,0,0,1,0,1,0,0,1
4468,23,1,3,43,1,0,0,1,1,1
5736,24,0,0,0,0,1,0,1,1,1
2317,35,1,14,0,0,1,0,1,1,0
196,52,0,0,0,1,0,0,1,0,1
5426,21,0,0,2,1,0,0,1,1,0
3693,24,0,0,3,0,1,0,1,1,1
2712,28,0,3,1,1,0,1,0,1,1
4062,27,1,4,-1,0,1,0,1,1,1
4234,63,0,5,4,0,1,0,1,0,1
922,59,0,2,12,1,0,0,1,0,1
5969,32,1,6,130,1,0,0,1,1,0
6001,24,1,0,-1,1,0,0,1,1,1
4001,22,1,0,0,0,1,1,0,1,0
4632,26,1,6,3,1,0,1,0,1,1
5857,51,0,3,0,0,1,1,0,1,1
3452,45,0,1,2,1,0,1,0,1,1
2879,22,1,0,1,1,0,0,1,0,1
3212,31,1,9,0,0,1,0,1,1,1
1277,55,1,13,0,1,0,0,1,0,1
4981,29,1,0,1,1,0,1,0,1,1
269,20,1,0,209,1,0,0,1,1,0
1387,32,1,6,8,1,0,1,0,0,1
3657,23,0,2,1,0,1,1,0,0,1
3944,28,1,0,0,0,1,0,1,0,1
4160,29,1,0,1,1,0,0,1,0,1
3234,26,0,1,-1,1,0,0,1,0,1
2209,38,1,3,1,1,0,0,1,0,0
708,48,1,25,6,1,0,0,1,1,0
3934,28,0,2,0,1,0,0,1,0,1
770,42,0,0,0,0,1,1,0,0,1
4463,26,0,2,1,1,0,0,1,0,1
200,30,1,11,1,0,1,0,1,1,0
575,34,1,15,3,1,0,1,0,0,0
160,45,1,8,71,0,1,0,1,0,1
1742,46,0,2,3,0,1,0,1,0,1
413,50,1,5,11,1,0,0,1,0,1
3939,33,1,16,33,0,1,0,1,1,0
2477,23,1,4,0,1,0,0,1,1,0
3733,41,0,0,0,1,0,0,1,1,1
5523,26,1,10,2,1,0,0,1,1,0
6037,33,1,2,1,0,1,0,1,0,1
2619,29,0,0,1,0,1,0,1,0,1
5221,39,0,4,118,1,0,0,1,1,0
4752,25,0,1,0,1,0,0,1,1,1
1956,31,1,7,54,1,0,0,1,1,1
373,61,0,4,1,1,0,0,1,0,1
3527,27,1,9,0,1,0,0,1,1,0
6059,54,1,10,0,1,0,0,1,1,1
3707,28,1,1,0,0,1,0,1,0,1
5824,23,0,3,1,0,1,0,1,0,1
1112,27,1,4,1,1,0,0,1,1,1
3265,24,0,1,0,1,0,0,1,1,1
3400,29,1,12,12,1,0,0,1,1,0
258,23,0,0,45,1,0,0,1,0,1
3911,45,1,6,1,1,0,1,0,0,1
5789,39,0,0,1,1,0,1,0,0,1
1397,28,0,5,1,0,1,0,1,1,1
462,46,1,2,0,1,0,0,1,0,1
4826,22,0,0,1,1,0,1,0,1,1
1551,67,1,2,0,0,1,0,1,0,1
1503,25,0,1,2,1,0,0,1,1,1
728,24,1,5,1,1,0,0,1,1,1
4524,33,0,2,1,1,0,0,1,0,1
1108,30,0,0,0,0,1,0,1,0,1
2714,22,1,2,0,1,0,0,1,0,1
1534,31,0,0,2,0,1,0,1,0,1
2373,27,0,0,0,1,0,1,0,1,1
1779,24,0,0,-1,1,0,0,1,1,1
1488,22,0,0,0,1,0,0,1,1,1
404,34,1,4,1,1,0,0,1,0,1
603,45,0,0,1,0,1,0,1,1,1
5543,46,0,0,-1,0,1,1,0,0,1
330,28,0,0,2,1,0,1,0,0,1
744,52,0,0,2,1,0,1,0,1,1
2970,24,0,0,1,1,0,0,1,1,1
3822,45,0,0,-1,0,1,0,1,0,1
3608,29,1,12,0,1,0,0,1,1,1
3355,24,0,1,0,0,1,0,1,1,1
5980,23,1,10,4,1,0,0,1,1,0
3842,31,1,1,1,1,0,0,1,0,1
2138,23,1,5,32,0,1,0,1,0,0
5893,27,1,15,48,1,0,0,1,1,0
5905,37,1,4,1,0,1,0,1,1,1
2647,25,1,21,117,1,0,0,1,1,0
5103,45,1,1,5,1,0,0,1,0,1
1737,41,1,2,161,1,0,0,1,0,0
3110,30,0,0,2,1,0,0,1,1,1
416,29,1,0,1,0,1,0,1,0,1
461,43,1,2,4,0,1,0,1,0,1
2636,39,0,1,29,1,0,0,1,0,1
220,20,1,1,1,1,0,0,1,1,0
2206,27,1,1,0,1,0,0,1,1,1
2112,61,0,0,0,0,1,0,1,0,1
5353,25,1,1,0,1,0,0,1,1,1
4969,38,1,0,0,1,0,0,1,1,1
3537,23,1,3,26,0,1,0,1,0,0
1141,32,1,11,1,0,1,0,1,1,0
2911,46,0,2,0,1,0,0,1,0,1
4005,27,0,1,1,0,1,0,1,0,1
1456,34,1,7,0,1,0,0,1,1,1
5547,35,0,9,1,1,0,0,1,1,1
2959,38,0,0,0,0,1,0,1,0,1
1189,42,0,2,1,1,0,1,0,1,1
3415,24,0,0,1,1,0,1,0,0,0
2389,21,0,0,0,0,1,0,1,0,1
3943,28,1,2,2,1,0,0,1,0,1
3896,32,1,1,0,0,1,0,1,0,1
1163,21,0,0,0,1,0,0,1,0,1
6141,51,1,7,3,0,1,0,1,1,1
3405,39,0,4,40,1,0,0,1,1,1
3968,38,0,2,1,1,0,0,1,0,1
4332,68,0,0,0,0,1,0,1,0,1
2281,37,0,2,0,0,1,0,1,1,1
3386,31,0,6,0,1,0,0,1,1,0
5224,26,1,4,0,1,0,1,0,1,0
1685,58,0,0,0,0,1,0,1,0,1
5806,29,0,1,2,1,0,0,1,0,1
2460,42,0,3,1,1,0,0,1,1,1
2126,44,0,7,24,1,0,0,1,1,1
280,36,0,0,0,0,1,0,1,0,1
3672,54,0,6,1,1,0,1,0,1,1
5258,34,1,9,0,1,0,0,1,1,1
791,27,0,1,3,1,0,0,1,1,1
1964,23,0,0,0,1,0,0,1,0,1
4597,27,0,1,0,1,0,0,1,1,1
2568,39,0,2,0,1,0,0,1,1,1
1244,25,1,5,1,1,0,0,1,1,0
4449,25,0,0,0,1,0,0,1,1,1
432,30,0,7,37,0,1,0,1,0,1
1922,28,0,0,0,0,1,1,0,1,1
1342,39,0,6,0,1,0,1,0,1,1
4976,35,0,4,11,1,0,0,1,1,1
4356,34,1,5,1,1,0,0,1,0,1
776,28,0,1,1,1,0,0,1,0,1
5876,29,0,2,1,0,1,0,1,0,1
6072,38,1,16,33,0,1,0,1,1,0
5602,20,0,0,3,0,1,0,1,0,1
4642,38,0,0,0,1,0,1,0,0,1
616,22,1,1,1,1,0,0,1,0,1
4910,26,0,1,0,0,1,1,0,0,1
1463,46,0,0,0,1,0,0,1,0,1
2901,27,0,0,8,1,0,0,1,0,1
3584,31,0,2,2,0,1,1,0,1,1
4532,25,0,4,1,1,0,0,1,0,1
148,31,1,8,117,1,0,0,1,0,0
3768,34,0,3,0,0,1,0,1,0,1
4241,21,1,0,1,0,1,0,1,1,1
