,age,recidivated,number_of_prior_crimes,months_in_jail,felony,misdemeanor,woman,man,black,y
3562,29,1,7,8,0,1,0,1,1,0
1343,25,0,6,1,1,0,0,1,0,1
2454,73,0,0,1,0,1,0,1,0,1
49,49,0,4,0,0,1,0,1,1,1
3186,36,1,14,173,1,0,0,1,1,1
207,32,0,14,1,1,0,0,1,1,0
626,23,0,0,0,1,0,0,1,1,1
4463,26,0,2,1,1,0,0,1,0,1
2958,33,0,4,7,1,0,0,1,1,1
1298,20,1,2,0,1,0,0,1,1,0
4602,64,1,8,0,0,1,0,1,1,1
3740,22,1,1,0,1,0,0,1,1,0
1876,31,1,15,2,1,0,0,1,1,0
1332,56,0,1,1,1,0,1,0,0,1
3759,30,0,1,28,1,0,0,1,0,1
892,36,1,4,2,0,1,0,1,1,1
4618,33,0,0,0,1,0,0,1,0,1
2291,55,0,1,0,1,0,0,1,0,1
5441,26,0,0,0,1,0,0,1,0,1
1678,20,1,2,21,1,0,0,1,0,0
1963,20,0,0,0,1,0,1,0,1,1
3393,57,0,19,3,1,0,0,1,1,1
5480,29,1,6,0,1,0,0,1,0,1
2302,21,0,1,2,1,0,0,1,1,1
3043,28,0,0,0,1,0,0,1,0,1
4398,21,1,2,21,0,1,0,1,1,0
629,30,1,22,3,1,0,0,1,0,1
189,41,0,5,0,0,1,1,0,1,1
4696,25,1,1,0,0,1,1,0,0,1
3627,52,0,0,0,1,0,1,0,0,1
5703,25,0,4,1,1,0,0,1,0,0
2678,35,1,0,1,1,0,0,1,1,1
3469,52,0,1,3,1,0,1,0,0,1
4710,28,1,3,0,1,0,1,0,0,1
4803,46,0,1,29,1,0,1,0,0,1
5865,37,0,0,0,0,1,0,1,0,1
5002,32,0,0,2,1,0,0,1,1,1
2702,65,1,1,1,0,1,1,0,0,1
1292,47,1,14,0,1,0,0,1,1,0
3400,29,1,12,12,1,0,0,1,1,0
3868,23,0,0,0,1,0,1,0,1,1
5123,20,0,0,1,1,0,0,1,0,1
4378,28,0,2,31,1,0,0,1,1,1
4635,51,0,1,3,1,0,0,1,0,1
4252,50,1,9,1,0,1,0,1,0,1
4687,26,1,10,1,1,0,0,1,0,1
4362,25,1,3,1,1,0,0,1,0,0
2795,31,1,2,1,1,0,1,0,0,1
4854,41,0,0,0,0,1,1,0,1,1
5347,26,1,5,-1,1,0,0,1,0,0
2308,28,0,3,16,1,0,1,0,1,1
4985,65,0,0,0,1,0,1,0,0,1
467,26,0,3,1,1,0,0,1,1,1
5089,50,0,5,5,1,0,0,1,0,1
1484,66,0,1,0,1,0,0,1,0,1
2771,23,1,6,1,1,0,0,1,1,0
5356,26,0,0,1,0,1,0,1,0,1
4683,23,1,0,0,1,0,0,1,0,1
1360,23,1,0,7,1,0,0,1,0,1
1423,64,0,0,4,1,0,0,1,1,1
5364,20,1,4,2,1,0,1,0,0,0
5754,63,0,0,0,0,1,1,0,0,1
1072,21,1,0,-1,1,0,0,1,0,1
4693,28,1,1,0,0,1,1,0,1,1
4682,54,0,4,1,1,0,0,1,1,1
1325,26,0,0,0,1,0,0,1,0,1
586,47,1,2,2,1,0,0,1,0,1
419,59,0,0,0,0,1,1,0,0,1
4250,44,0,0,2,1,0,0,1,1,1
4536,24,1,2,2,1,0,0,1,0,1
3926,45,1,12,3,0,1,0,1,1,0
2354,46,0,0,0,1,0,0,1,0,1
3154,23,1,6,1,1,0,0,1,1,1
728,24,1,5,1,1,0,0,1,1,1
5925,27,0,4,1,0,1,0,1,1,1
2715,29,1,2,0,1,0,0,1,1,1
6013,22,1,1,0,0,1,0,1,1,1
5420,31,1,6,0,1,0,0,1,1,1
101,33,1,28,1,1,0,0,1,1,0
2736,25,1,4,0,1,0,1,0,1,1
392,54,1,28,5,1,0,0,1,1,0
3379,29,1,0,1,0,1,0,1,1,0
1262,35,0,2,1,0,1,0,1,1,1
3364,30,0,0,0,1,0,0,1,0,1
5353,25,1,1,0,1,0,0,1,1,1
4294,41,1,1,57,1,0,0,1,0,1
5091,34,0,1,-1,1,0,0,1,1,1
5957,44,0,6,2,1,0,1,0,1,1
2402,21,1,1,5,1,0,0,1,0,1
4214,25,0,1,0,1,0,0,1,1,1
5437,24,0,0,0,1,0,0,1,1,1
250,24,0,0,1,1,0,0,1,0,1
181,38,0,15,1,1,0,0,1,1,0
5310,23,1,0,1,0,1,0,1,1,1
4382,25,0,4,1,1,0,1,0,1,1
222,39,0,0,0,1,0,0,1,0,1
2961,52,1,5,6,1,0,0,1,0,1
6146,36,0,9,57,1,0,0,1,1,1
5423,56,0,3,0,0,1,0,1,0,1
6092,56,0,0,0,0,1,0,1,1,1
4206,31,0,1,0,0,1,1,0,1,1
1110,45,0,0,1,0,1,0,1,0,1
3787,39,1,0,0,0,1,1,0,0,1
2752,21,1,3,17,0,1,0,1,1,0
5515,29,1,0,3,0,1,0,1,0,1
5407,24,0,2,9,1,0,0,1,0,1
4024,21,1,0,0,0,1,0,1,0,1
2852,39,0,1,0,0,1,0,1,0,1
4576,23,1,1,7,1,0,0,1,1,1
4912,25,1,5,0,1,0,0,1,0,0
2139,21,1,4,0,0,1,1,0,1,0
1410,51,0,0,91,0,1,0,1,0,1
2717,31,0,0,0,0,1,0,1,0,1
2723,33,0,0,141,1,0,0,1,1,0
5021,48,0,0,9,0,1,1,0,1,1
978,23,0,1,0,0,1,0,1,0,1
4657,35,0,8,8,0,1,0,1,1,1
64,27,1,1,14,1,0,0,1,0,1
84,44,0,0,1,0,1,1,0,0,1
4422,37,0,0,0,1,0,1,0,1,1
5792,31,1,9,27,0,1,0,1,1,0
1773,41,0,4,0,1,0,0,1,1,1
2233,27,1,8,1,1,0,0,1,0,1
4005,27,0,1,1,0,1,0,1,0,1
875,28,1,3,-1,0,1,0,1,1,1
2969,39,0,5,18,1,0,0,1,0,1
242,21,1,0,1,0,1,0,1,1,0
152,78,1,1,0,0,1,0,1,0,1
3196,34,0,5,4,1,0,0,1,1,1
651,23,0,2,1,0,1,0,1,0,1
1458,52,0,0,0,0,1,1,0,0,1
743,40,0,0,22,1,0,0,1,0,1
4165,24,0,0,0,1,0,0,1,1,1
3741,26,1,4,1,0,1,1,0,0,1
1151,23,0,0,2,0,1,1,0,1,1
940,23,1,3,0,1,0,1,0,1,1
5888,27,1,17,1,1,0,0,1,1,1
4160,29,1,0,1,1,0,0,1,0,1
5076,22,1,1,0,1,0,0,1,1,1
4351,34,0,2,12,1,0,0,1,1,1
28,32,1,4,1,1,0,0,1,1,0
6110,29,1,14,0,1,0,0,1,0,0
3215,49,0,0,0,0,1,0,1,0,1
3200,57,0,1,1,0,1,0,1,0,1
3836,43,1,8,1,1,0,0,1,1,1
3647,26,0,1,1,1,0,1,0,1,1
1934,25,0,1,4,1,0,1,0,1,1
1464,28,0,6,2,1,0,0,1,0,1
4910,26,0,1,0,0,1,1,0,0,1
2430,37,1,1,0,0,1,0,1,1,1
2342,30,1,9,1,1,0,0,1,1,1
1902,52,0,2,3,1,0,0,1,1,1
3752,32,0,5,9,1,0,0,1,1,1
163,26,1,9,79,1,0,0,1,1,0
2156,35,0,4,1,0,1,0,1,1,1
2955,25,0,0,2,0,1,1,0,0,1
227,52,0,0,0,1,0,1,0,1,1
2019,53,0,0,0,0,1,1,0,0,1
3437,20,1,0,0,1,0,0,1,1,1
2250,34,1,11,1,1,0,0,1,1,0
1958,25,0,2,1,0,1,0,1,0,1
6155,43,0,0,1,0,1,0,1,1,1
3882,43,1,1,5,0,1,0,1,1,1
3598,31,0,0,1,0,1,0,1,0,1
6156,28,0,1,0,1,0,0,1,1,1
2453,37,1,2,0,1,0,0,1,1,1
2658,39,0,3,0,1,0,0,1,0,1
1738,23,1,1,15,1,0,0,1,1,0
498,31,0,0,0,0,1,0,1,0,1
4416,41,1,3,2,0,1,0,1,1,1
2577,24,1,4,51,1,0,0,1,1,0
2845,31,1,10,4,1,0,0,1,1,0
2225,34,1,0,29,0,1,0,1,1,1
1105,22,1,0,0,1,0,0,1,1,0
6073,27,1,0,5,0,1,0,1,1,1
5848,27,1,2,1,0,1,0,1,0,1
2939,21,1,0,97,0,1,0,1,1,0
2009,27,0,1,1,1,0,0,1,0,1
4959,24,1,2,24,0,1,0,1,1,0
3507,27,0,1,0,1,0,0,1,0,1
1633,51,0,5,4,0,1,0,1,1,1
887,27,1,1,1,1,0,0,1,1,1
4646,34,0,8,1,0,1,0,1,1,1
5088,30,1,7,0,1,0,0,1,1,0
2371,37,0,0,2,0,1,0,1,1,1
857,31,0,0,0,1,0,0,1,1,0
4725,28,1,0,0,1,0,0,1,0,1
1798,29,0,4,80,1,0,0,1,1,0
850,21,1,1,1,1,0,0,1,0,1
4870,31,0,2,117,0,1,1,0,0,1
1009,24,0,0,0,1,0,0,1,0,1
4037,41,1,7,1,0,1,0,1,1,1
674,23,0,0,1,0,1,1,0,0,1
1186,33,1,0,3,1,0,0,1,1,1
4940,24,0,2,0,0,1,0,1,0,1
4770,47,1,7,0,1,0,1,0,1,0
4017,22,0,0,0,0,1,0,1,0,1
2669,44,0,0,3,1,0,0,1,1,1
5582,50,1,4,0,1,0,0,1,1,1
5253,54,0,21,0,1,0,0,1,1,1
1879,41,1,0,1,1,0,0,1,0,1
5287,34,1,16,1,1,0,0,1,1,0
4204,36,0,1,0,1,0,0,1,0,1
496,23,0,1,9,0,1,0,1,0,1
5818,26,1,3,2,0,1,0,1,1,1
3112,35,1,5,225,1,0,0,1,1,1
4892,34,0,1,15,0,1,1,0,1,1
2820,37,1,7,6,1,0,1,0,0,1
5755,27,1,6,0,1,0,0,1,1,1
4685,36,1,13,33,1,0,1,0,1,0
3164,37,0,0,126,1,0,0,1,0,1
4938,30,0,1,1,0,1,0,1,1,1
2193,37,0,13,1,1,0,1,0,1,1
4645,29,1,11,1,1,0,0,1,1,1
767,32,1,3,2,1,0,0,1,1,1
2159,32,0,0,0,1,0,1,0,1,1
805,26,0,0,0,1,0,1,0,0,1
5667,20,1,0,0,0,1,1,0,0,1
3276,55,0,1,0,1,0,1,0,1,1
4324,52,0,0,0,0,1,0,1,1,1
3716,22,1,1,0,1,0,0,1,1,1
279,21,1,0,1,1,0,1,0,1,0
2222,48,1,7,2,1,0,0,1,1,1
5161,24,1,1,0,1,0,0,1,1,1
3514,34,1,0,62,1,0,1,0,0,1
2242,26,0,0,1,0,1,0,1,0,1
1353,29,0,0,0,1,0,0,1,1,1
5576,24,1,0,0,1,0,0,1,0,1
1092,45,0,0,2,0,1,0,1,0,1
6022,41,1,18,299,1,0,0,1,1,1
265,20,1,0,0,1,0,0,1,1,0
1823,27,1,3,1,1,0,1,0,1,1
849,69,0,0,0,0,1,0,1,0,1
2457,40,0,6,1,1,0,0,1,1,1
3946,36,1,3,1,1,0,1,0,0,1
968,23,1,0,1,1,0,0,1,0,1
4791,26,0,0,6,0,1,1,0,1,0
1020,38,0,0,158,1,0,0,1,0,1
4906,27,0,8,3,1,0,1,0,1,1
2558,36,1,0,5,0,1,0,1,0,1
3748,45,0,1,1,0,1,0,1,0,1
173,24,1,5,0,1,0,0,1,0,1
3131,25,1,0,1,0,1,0,1,1,1
1089,39,0,1,0,1,0,1,0,1,1
2356,35,0,0,0,1,0,0,1,1,1
3438,33,0,0,53,1,0,0,1,0,1
5025,22,1,3,0,0,1,0,1,0,1
5808,35,1,0,0,0,1,0,1,0,1
5588,27,1,2,4,1,0,1,0,1,1
362,24,1,3,0,1,0,0,1,0,0
2234,31,0,0,0,0,1,0,1,0,1
1121,33,0,0,0,0,1,0,1,0,1
1803,29,1,12,5,1,0,0,1,1,0
902,53,0,2,0,1,0,0,1,1,1
5494,63,0,2,1,0,1,0,1,1,1
178,38,0,2,1,1,0,0,1,1,1
5503,57,0,0,0,1,0,0,1,0,1
2851,25,0,0,0,0,1,1,0,0,1
5070,33,0,1,1,1,0,1,0,1,1
2133,31,1,1,10,0,1,1,0,0,1
3643,35,0,5,0,1,0,1,0,1,1
3158,43,1,2,1,1,0,1,0,1,1
3045,31,0,2,1,1,0,1,0,0,1
2065,54,0,0,0,0,1,0,1,0,1
5750,35,1,0,1,0,1,0,1,1,0
2907,26,0,0,0,1,0,0,1,0,1
3227,30,0,0,0,1,0,0,1,0,1
1434,48,1,14,142,1,0,0,1,1,0
814,54,0,0,1,1,0,0,1,1,1
6090,24,0,0,0,1,0,1,0,1,1
2198,52,0,7,181,1,0,0,1,1,1
4760,29,1,4,1,1,0,0,1,1,1
3552,35,1,3,9,1,0,0,1,0,1
2882,27,1,0,3,0,1,1,0,1,1
2006,57,0,0,27,1,0,0,1,0,1
3722,41,1,3,1,0,1,0,1,0,1
2481,54,0,1,0,0,1,1,0,0,1
2708,35,0,0,0,0,1,1,0,0,1
4125,35,0,2,1,0,1,1,0,0,1
4753,45,0,2,7,1,0,0,1,0,1
4122,38,0,0,1,0,1,0,1,1,1
5202,26,1,3,47,1,0,0,1,1,1
2788,32,1,0,5,1,0,0,1,1,1
4983,31,1,5,37,1,0,0,1,0,1
5261,49,0,0,1,0,1,1,0,0,1
5706,35,1,0,87,1,0,0,1,0,1
5204,54,0,0,2,1,0,0,1,0,1
983,41,0,9,0,0,1,0,1,1,0
961,52,0,6,33,0,1,1,0,0,1
5156,48,0,6,5,1,0,0,1,0,1
5118,39,0,0,3,0,1,0,1,0,1
119,59,1,1,0,1,0,0,1,0,1
2433,40,1,4,15,1,0,0,1,0,1
1170,28,0,4,0,1,0,1,0,1,1
4775,20,1,0,0,1,0,0,1,0,1
2200,43,1,6,0,0,1,0,1,1,0
5669,25,1,5,0,1,0,0,1,1,0
67,22,0,0,57,1,0,0,1,0,0
4638,38,0,0,0,0,1,1,0,0,1
5352,29,1,3,-1,1,0,0,1,1,1
4430,26,0,6,10,0,1,0,1,1,0
2817,23,1,3,53,1,0,0,1,1,0
1537,44,0,0,0,0,1,0,1,0,1
1393,22,0,0,1,1,0,0,1,1,1
5514,48,0,0,1,1,0,0,1,0,1
1357,29,0,3,177,1,0,0,1,0,1
2582,69,1,0,0,0,1,0,1,0,1
576,29,1,7,0,1,0,0,1,0,0
6106,25,0,5,10,0,1,0,1,0,0
2575,31,1,4,5,1,0,0,1,0,1
225,20,0,0,2,1,0,0,1,1,0
3096,30,0,0,0,0,1,1,0,1,1
2670,37,1,10,0,1,0,0,1,1,1
3994,41,0,1,1,1,0,0,1,0,1
3784,23,0,0,0,0,1,1,0,0,1
1901,34,1,5,5,1,0,0,1,1,1
2223,55,0,0,0,0,1,0,1,0,1
3483,24,0,1,10,1,0,0,1,0,1
2224,42,0,0,2,0,1,0,1,0,1
5896,27,1,5,6,0,1,0,1,1,1
4354,38,0,8,15,0,1,0,1,1,1
5418,48,1,3,1,1,0,0,1,1,1
2668,40,0,15,54,1,0,0,1,1,0
1312,49,0,1,12,1,0,0,1,0,1
4800,20,1,1,1,1,0,0,1,1,0
1824,30,1,3,12,1,0,0,1,0,1
40,25,1,9,6,0,1,0,1,0,0
1614,33,1,14,2,1,0,0,1,1,0
999,42,0,0,3,0,1,0,1,0,1
1961,26,0,2,28,0,1,0,1,1,1
2951,30,1,15,1,0,1,1,0,1,0
2620,35,1,0,15,0,1,0,1,0,0
4962,26,0,5,0,1,0,0,1,0,1
5241,41,0,0,1,1,0,1,0,0,1
2422,41,1,19,42,1,0,0,1,0,0
1648,27,0,1,2,1,0,0,1,1,1
6027,22,0,0,0,0,1,1,0,0,1
3873,20,1,0,0,0,1,0,1,0,1
4259,44,0,0,5,1,0,0,1,0,1
5257,36,0,6,0,0,1,0,1,1,1
5242,22,0,0,2,1,0,0,1,1,1
1970,53,0,1,11,1,0,0,1,0,1
2187,25,1,5,0,0,1,0,1,1,1
3698,52,0,1,0,1,0,0,1,1,1
580,48,1,3,0,1,0,0,1,0,1
2783,27,0,1,1,1,0,0,1,0,1
5507,33,1,2,2,1,0,1,0,1,1
5747,29,1,0,1,0,1,1,0,0,1
1454,47,0,0,1,0,1,1,0,0,1
601,23,1,0,1,1,0,0,1,1,1
2599,35,1,2,34,0,1,0,1,0,1
1795,26,0,0,1,0,1,0,1,0,1
2721,59,0,3,8,1,0,0,1,1,1
2466,20,0,0,0,1,0,1,0,0,1
4373,28,1,6,30,0,1,1,0,0,0
1128,22,0,6,1,1,0,0,1,1,0
111,37,0,2,1,0,1,1,0,0,1
206,37,1,0,35,1,0,0,1,0,1
6088,43,0,0,0,0,1,1,0,0,1
1791,25,1,0,1,1,0,0,1,1,1
3972,25,1,11,29,0,1,0,1,1,0
2673,28,1,9,53,1,0,0,1,1,1
784,49,1,3,0,1,0,0,1,1,1
1925,26,1,0,5,0,1,0,1,0,1
482,27,1,5,64,0,1,0,1,1,1
1655,30,0,1,1,0,1,0,1,1,1
982,21,0,0,4,1,0,0,1,0,1
2404,28,1,14,20,0,1,0,1,1,1
4919,21,0,1,1,1,0,0,1,0,1
1948,39,0,0,2,0,1,0,1,0,1
5523,26,1,10,2,1,0,0,1,1,0
4763,34,1,0,2,0,1,1,0,0,1
1398,21,1,1,11,1,0,0,1,1,1
2765,40,1,3,0,1,0,0,1,1,0
2942,31,1,3,1,1,0,0,1,0,1
4765,25,0,2,1,1,0,0,1,1,1
3862,20,1,1,1,1,0,0,1,1,1
6028,26,0,0,0,1,0,0,1,0,1
4142,32,0,0,1,0,1,0,1,0,1
2321,52,0,1,9,0,1,0,1,1,1
5093,31,1,1,1,0,1,1,0,1,1
136,39,0,1,3,0,1,0,1,0,1
3093,21,1,1,48,1,0,0,1,0,1
4776,22,1,0,50,1,0,0,1,1,1
6001,24,1,0,-1,1,0,0,1,1,1
3228,51,0,19,13,1,0,0,1,1,0
1621,28,1,1,30,1,0,0,1,0,1
3123,30,0,1,0,0,1,1,0,0,1
1896,32,1,0,22,1,0,0,1,0,1
3822,45,0,0,-1,0,1,0,1,0,1
2640,64,1,1,0,0,1,1,0,1,1
4008,23,1,5,1,1,0,0,1,1,1
1203,22,0,1,43,1,0,0,1,1,1
5342,30,1,2,1,1,0,0,1,1,1
3049,37,1,20,35,1,0,0,1,1,0
138,30,0,1,70,1,0,0,1,1,1
523,28,0,10,0,1,0,0,1,1,1
2884,27,0,3,1,0,1,0,1,1,1
2825,24,1,2,506,0,1,0,1,1,0
3386,31,0,6,0,1,0,0,1,1,0
4862,32,1,0,4,1,0,0,1,0,1
5775,62,0,0,0,0,1,0,1,1,1
1468,27,0,3,12,1,0,0,1,1,1
5938,21,1,1,1,0,1,0,1,1,1
424,66,1,33,13,1,0,0,1,1,1
458,21,1,0,0,1,0,0,1,0,1
2607,28,1,5,0,1,0,0,1,1,1
559,65,1,2,5,0,1,0,1,1,1
5682,24,1,0,6,1,0,0,1,1,0
369,34,0,0,0,0,1,0,1,0,1
1213,22,1,0,0,0,1,0,1,1,1
2335,38,1,20,1,1,0,1,0,0,0
3924,26,1,2,0,1,0,1,0,0,0
1752,37,1,0,2,1,0,0,1,0,1
3974,49,1,4,17,0,1,0,1,0,1
3008,38,0,3,0,1,0,1,0,0,1
3589,22,0,2,2,1,0,1,0,1,0
3581,35,0,5,0,1,0,0,1,0,1
4410,36,0,0,0,0,1,0,1,0,1
3567,28,0,3,0,1,0,0,1,1,1
3454,70,0,0,1,0,1,0,1,1,1
3105,28,0,5,1,0,1,0,1,1,0
2918,24,1,2,10,1,0,0,1,0,1
6044,66,0,0,1,0,1,0,1,0,1
2827,33,1,1,1,0,1,0,1,1,1
6089,28,1,6,2,0,1,1,0,1,1
872,25,1,5,47,0,1,1,0,1,1
309,21,1,0,12,1,0,0,1,1,1
3696,34,1,10,0,1,0,0,1,1,0
1419,21,0,0,0,1,0,0,1,0,1
3226,33,1,0,0,0,1,1,0,0,1
5988,32,0,9,56,1,0,0,1,1,0
2318,37,0,5,0,1,0,0,1,1,1
72,50,1,0,0,1,0,0,1,0,1
4260,31,1,6,0,0,1,0,1,1,0
5425,30,1,3,0,1,0,1,0,0,1
5464,21,1,0,4,1,0,0,1,1,1
557,35,1,1,79,0,1,0,1,1,0
4814,21,1,0,0,0,1,0,1,1,1
1536,48,1,1,0,0,1,0,1,0,1
2275,28,1,4,3,1,0,0,1,0,1
2651,30,0,4,3,1,0,0,1,0,1
1268,37,1,12,0,0,1,0,1,1,0
1590,46,1,10,73,1,0,0,1,0,1
97,37,0,3,1,1,0,0,1,1,1
4217,20,1,0,1,1,0,0,1,1,1
169,50,0,1,1,1,0,0,1,0,1
1472,51,1,0,1,1,0,0,1,1,1
4174,23,0,2,1,1,0,0,1,0,1
869,75,0,5,1,1,0,1,0,1,1
6016,35,1,5,7,1,0,1,0,1,1
3188,22,0,0,1,0,1,1,0,1,1
5876,29,0,2,1,0,1,0,1,0,1
883,43,1,0,1,0,1,0,1,1,1
5903,25,0,1,4,1,0,1,0,1,1
1415,49,1,1,20,1,0,0,1,0,1
340,23,0,1,5,0,1,0,1,0,1
4245,43,0,8,1,1,0,0,1,0,1
3062,30,1,5,62,1,0,0,1,0,1
4838,28,0,0,0,1,0,0,1,0,1
2435,22,1,1,1,1,0,0,1,0,1
2520,21,1,0,3,1,0,0,1,1,1
2426,55,1,1,33,1,0,0,1,0,1
1283,31,1,2,13,1,0,0,1,0,1
3666,52,1,0,1,0,1,0,1,1,1
2560,37,1,3,2,0,1,0,1,0,1
1,34,1,0,10,1,0,0,1,1,1
375,30,0,1,4,0,1,0,1,1,1
2132,28,1,0,1,1,0,0,1,0,1
938,24,0,2,2,1,0,1,0,0,1
350,22,1,1,0,1,0,0,1,0,1
5472,32,1,4,1,1,0,0,1,1,1
5927,24,0,12,17,0,1,0,1,1,0
782,28,1,4,0,0,1,0,1,1,1
5956,23,1,6,84,1,0,0,1,0,0
314,53,0,1,0,0,1,1,0,0,1
1749,33,1,11,44,1,0,0,1,1,1
646,27,0,3,0,0,1,0,1,0,1
909,47,1,1,0,1,0,0,1,0,1
1323,28,1,0,0,0,1,0,1,1,1
1716,26,1,13,-1,0,1,0,1,1,0
4764,32,0,5,4,1,0,1,0,0,1
2978,34,0,27,0,0,1,0,1,1,1
5460,39,1,0,57,1,0,1,0,1,1
417,54,0,0,1,0,1,0,1,1,1
2217,21,1,1,1,1,0,0,1,1,0
3596,42,0,3,0,1,0,1,0,0,1
1482,32,0,0,0,1,0,0,1,0,1
703,35,1,13,5,1,0,0,1,1,0
400,51,0,0,35,1,0,0,1,0,1
4167,27,0,8,0,0,1,0,1,1,0
5664,29,1,2,-1,0,1,1,0,0,1
3842,31,1,1,1,1,0,0,1,0,1
1801,46,0,4,0,1,0,1,0,1,1
3005,37,1,7,69,1,0,0,1,0,0
5461,30,0,0,0,0,1,0,1,0,1
3669,48,1,8,23,0,1,1,0,0,1
2591,35,0,1,0,0,1,1,0,0,1
5672,31,1,2,33,0,1,0,1,0,1
1831,29,0,0,0,1,0,0,1,1,1
4195,31,1,4,4,1,0,0,1,1,1
3239,47,0,0,1,0,1,0,1,0,1
4992,56,0,3,0,1,0,1,0,0,1
2984,24,1,0,1,0,1,0,1,1,1
3674,34,0,0,0,1,0,0,1,0,1
4106,39,0,0,1,0,1,0,1,1,1
4270,49,1,1,0,0,1,0,1,1,1
75,22,1,2,30,1,0,0,1,1,0
710,52,1,9,38,0,1,0,1,1,0
5704,49,1,25,9,1,0,1,0,1,0
413,50,1,5,11,1,0,0,1,0,1
1778,51,0,2,1,1,0,0,1,0,1
4746,40,0,6,0,1,0,0,1,0,1
4015,39,0,2,8,1,0,0,1,0,1
4954,25,1,0,90,1,0,0,1,1,1
4970,46,0,1,10,1,0,0,1,0,1
1619,58,0,1,60,1,0,0,1,1,1
3629,37,0,0,1,0,1,1,0,1,1
3288,33,1,14,0,1,0,0,1,1,0
5232,47,0,0,2,1,0,0,1,0,1
2659,40,0,1,41,1,0,0,1,0,1
4500,52,1,7,0,0,1,0,1,1,1
640,26,1,4,83,1,0,0,1,1,1
1891,48,0,0,0,0,1,0,1,0,1
5163,34,1,20,26,1,0,0,1,1,0
5095,22,1,0,32,1,0,0,1,0,1
4547,35,1,4,31,1,0,0,1,0,1
1734,21,1,0,0,0,1,0,1,0,1
5522,55,0,0,0,1,0,1,0,0,1
1431,35,1,3,1,0,1,0,1,0,1
2348,22,0,2,1,1,0,0,1,0,1
4093,45,1,3,0,1,0,0,1,0,1
1702,21,0,1,0,1,0,0,1,0,1
1321,29,0,0,1,1,0,0,1,0,1
2373,27,0,0,0,1,0,1,0,1,1
675,63,0,0,0,0,1,0,1,1,1
4652,44,0,0,2,1,0,0,1,1,1
5718,37,0,0,0,0,1,0,1,1,1
4078,25,0,2,0,1,0,0,1,0,1
2290,30,0,10,93,1,0,0,1,1,0
3127,22,1,3,10,0,1,0,1,0,0
2705,34,1,6,13,1,0,0,1,1,0
3689,27,1,1,0,1,0,1,0,1,1
4999,36,0,1,0,1,0,0,1,0,1
4431,51,1,8,3,0,1,0,1,1,1
5050,55,0,1,9,1,0,0,1,1,1
1333,32,1,2,0,0,1,0,1,0,1
2693,37,0,1,3,1,0,0,1,1,0
3724,33,0,3,2,0,1,1,0,1,1
2084,53,0,0,0,0,1,0,1,0,1
532,20,1,4,2,1,0,0,1,1,0
2506,32,1,6,4,1,0,0,1,1,1
394,24,1,6,26,1,0,1,0,1,0
6163,30,0,2,5,0,1,0,1,1,1
3625,34,1,5,0,1,0,0,1,1,1
1559,58,0,0,0,0,1,0,1,0,1
3037,36,1,3,0,1,0,1,0,1,1
1502,43,0,1,1,1,0,0,1,1,1
4751,37,0,3,80,0,1,0,1,1,1
5365,28,1,3,37,1,0,0,1,0,1
5316,55,0,2,1,1,0,1,0,1,1
4061,20,1,0,1,1,0,0,1,0,1
2972,52,0,7,0,1,0,0,1,0,1
3782,24,0,0,0,0,1,1,0,0,0
1995,30,1,1,0,0,1,0,1,0,0
2320,21,0,0,2,1,0,0,1,1,0
1933,28,1,9,16,1,0,0,1,1,1
1878,24,1,17,130,1,0,0,1,1,0
2068,21,1,1,1,1,0,0,1,1,1
517,28,1,5,1,0,1,0,1,1,1
3857,29,0,0,89,1,0,0,1,0,0
5910,26,1,4,2,1,0,0,1,0,1
4052,31,1,6,1,0,1,0,1,0,1
5228,30,0,0,1,0,1,0,1,1,0
3658,33,0,5,186,1,0,1,0,1,1
2629,44,1,2,1,1,0,0,1,0,1
5126,21,0,0,0,0,1,1,0,1,1
76,35,0,1,0,0,1,1,0,1,1
5190,55,0,0,1,0,1,1,0,0,1
4222,41,0,0,1,0,1,1,0,1,1
5761,30,1,3,1,0,1,0,1,1,1
3004,34,1,0,2,0,1,0,1,1,1
2906,37,1,2,1,1,0,1,0,0,0
4439,33,0,0,7,0,1,1,0,1,0
5830,30,0,0,1,0,1,0,1,0,1
2281,37,0,2,0,0,1,0,1,1,1
1769,53,0,0,0,0,1,0,1,0,1
5886,31,0,0,0,1,0,0,1,0,1
5600,42,0,8,1,1,0,0,1,0,1
5804,20,1,1,35,1,0,0,1,0,0
3586,23,0,4,2,1,0,0,1,0,0
6082,43,0,5,14,0,1,0,1,1,1
3472,53,1,15,80,1,0,0,1,1,1
2191,46,1,3,59,1,0,0,1,0,1
3265,24,0,1,0,1,0,0,1,1,1
4641,29,1,7,8,1,0,1,0,0,1
5020,27,0,0,1,0,1,0,1,1,1
2728,24,1,9,4,0,1,0,1,1,0
843,30,1,6,2,1,0,0,1,1,1
5693,57,0,2,0,0,1,0,1,1,1
1500,43,0,0,-1,0,1,1,0,0,1
5355,55,0,5,300,1,0,0,1,1,1
2514,22,0,1,1,1,0,0,1,1,1
4630,56,0,2,16,0,1,0,1,0,1
2262,24,1,3,1,0,1,0,1,0,0
4747,30,1,13,1,1,0,0,1,0,0
3925,34,0,6,0,1,0,1,0,1,1
2592,32,1,12,1,0,1,0,1,1,0
423,52,0,20,27,1,0,0,1,0,1
5537,41,0,6,6,1,0,0,1,1,1
