,age,recidivated,number_of_prior_crimes,months_in_jail,felony,misdemeanor,woman,man,black,y
4713,38,1,7,1,1,0,0,1,0,1
2496,34,1,1,116,1,0,1,0,1,1
5839,28,1,2,42,1,0,0,1,0,1
1236,19,1,3,30,1,0,0,1,1,1
5893,27,1,15,48,1,0,0,1,1,0
5766,22,1,0,10,1,0,0,1,0,1
1373,48,0,1,2,1,0,0,1,0,1
1123,21,1,2,140,1,0,0,1,1,0
1894,31,1,10,8,1,0,0,1,1,1
4711,35,0,1,1,0,1,0,1,1,1
574,28,0,0,0,0,1,1,0,0,1
1305,45,0,0,0,0,1,0,1,1,1
4108,29,1,0,343,1,0,1,0,0,1
4233,31,1,6,1,1,0,0,1,1,0
2866,29,1,5,0,1,0,0,1,1,0
5157,52,1,2,33,1,0,0,1,1,0
39,29,1,0,0,1,0,0,1,1,1
1144,30,1,7,602,1,0,0,1,1,0
994,34,0,0,0,0,1,0,1,0,1
3881,31,1,1,39,1,0,0,1,0,1
131,52,1,13,1,1,0,0,1,0,1
4046,50,0,3,11,1,0,0,1,0,1
2814,21,1,1,20,1,0,0,1,1,1
3266,46,0,1,1,1,0,0,1,0,1
3167,39,0,3,2,1,0,0,1,0,1
447,25,1,1,0,0,1,0,1,1,1
1528,69,1,6,1,1,0,0,1,0,1
2071,38,0,0,0,1,0,1,0,0,1
5079,32,0,0,10,0,1,1,0,0,1
2741,37,0,14,1,1,0,0,1,1,0
4394,26,0,7,1,1,0,0,1,1,1
337,52,1,4,7,1,0,0,1,0,1
1857,26,1,3,33,1,0,0,1,1,0
476,28,1,16,1,1,0,0,1,1,0
2976,47,0,3,63,0,1,0,1,0,1
2239,26,1,12,10,0,1,0,1,1,0
2531,20,0,0,0,1,0,0,1,0,1
1903,21,1,0,9,0,1,0,1,0,0
4075,39,1,19,0,0,1,0,1,1,1
5552,32,1,0,0,0,1,1,0,1,1
603,45,0,0,1,0,1,0,1,1,1
2697,55,0,0,2,0,1,0,1,0,1
1548,39,0,2,-1,0,1,0,1,0,1
1490,29,0,2,2,1,0,0,1,0,1
1071,44,0,1,4,0,1,1,0,0,1
807,30,1,1,1,0,1,0,1,1,1
4352,23,0,0,5,1,0,0,1,0,1
5561,34,0,1,0,0,1,0,1,0,1
3395,29,1,6,0,0,1,0,1,1,1
2508,23,1,2,7,1,0,0,1,0,0
4484,37,0,13,1,1,0,0,1,0,1
184,51,0,0,0,0,1,0,1,0,1
2150,28,0,5,136,1,0,0,1,1,0
4680,24,1,3,0,0,1,0,1,1,1
1587,22,1,0,71,1,0,0,1,1,1
3291,30,1,4,1,1,0,1,0,0,1
1448,31,0,3,0,1,0,0,1,0,1
2834,27,1,7,4,1,0,0,1,1,0
1171,27,1,1,21,0,1,0,1,0,1
1847,62,0,0,2,0,1,0,1,0,1
5249,48,1,5,0,1,0,0,1,1,1
4672,43,1,15,0,0,1,0,1,1,0
3498,38,1,2,9,1,0,0,1,0,1
1215,42,0,2,34,0,1,1,0,1,1
4161,43,0,0,0,0,1,0,1,0,1
3252,49,0,4,1,1,0,0,1,1,1
2730,25,0,0,4,0,1,0,1,0,1
1800,26,0,2,0,1,0,0,1,0,1
4255,25,0,0,0,0,1,1,0,0,1
1832,37,1,8,1,0,1,0,1,1,1
245,34,0,5,1,0,1,0,1,0,1
5239,35,1,3,0,0,1,0,1,0,1
1652,25,0,0,7,1,0,0,1,1,1
5446,20,0,0,11,1,0,0,1,1,1
4952,22,0,1,2,1,0,1,0,0,1
5763,56,0,0,0,0,1,0,1,0,1
1708,51,0,0,1,0,1,0,1,1,1
2297,55,1,0,1,1,0,0,1,1,1
3874,30,1,9,8,1,0,0,1,1,1
3331,33,0,0,0,1,0,1,0,0,1
5577,34,0,10,1,1,0,0,1,1,1
1396,22,1,0,1,0,1,0,1,0,1
5628,21,1,0,1,0,1,0,1,1,1
3707,28,1,1,0,0,1,0,1,0,1
1910,30,1,0,-1,1,0,0,1,0,1
3205,21,1,4,33,0,1,0,1,0,1
3726,20,1,1,6,1,0,0,1,1,1
831,21,1,1,0,0,1,0,1,1,1
3294,44,1,0,0,1,0,0,1,1,1
4958,29,0,0,47,1,0,1,0,0,1
1280,55,0,11,57,0,1,0,1,0,1
838,42,0,0,0,0,1,0,1,0,1
3793,53,0,4,1,1,0,0,1,1,1
661,35,0,4,2,1,0,1,0,1,1
2729,31,1,16,52,1,0,0,1,1,0
2188,45,0,8,1,1,0,0,1,0,1
4900,29,0,1,1,1,0,1,0,0,1
2681,65,0,3,23,1,0,0,1,0,1
2054,37,1,9,1,1,0,0,1,1,1
1575,27,0,1,1,1,0,0,1,0,0
4616,28,0,9,36,1,0,0,1,0,0
437,59,1,10,127,1,0,0,1,1,1
5574,46,0,0,1,1,0,0,1,0,1
5751,29,1,2,1,1,0,0,1,1,1
5885,31,1,15,91,1,0,0,1,1,1
5777,24,1,1,0,0,1,1,0,1,1
3036,36,1,3,45,0,1,0,1,0,1
53,38,1,4,1,0,1,0,1,0,1
6096,24,0,1,3,1,0,1,0,0,1
1582,25,0,1,0,1,0,0,1,0,1
2536,23,1,3,244,1,0,0,1,0,1
5805,32,1,4,1,1,0,0,1,1,1
5663,22,1,2,6,1,0,0,1,1,0
4761,23,1,2,1,1,0,0,1,1,1
871,34,1,0,2,1,0,0,1,0,1
2557,62,0,3,0,0,1,0,1,0,1
1013,49,1,8,3,1,0,0,1,0,1
2515,24,0,0,0,1,0,0,1,1,1
5150,52,1,0,0,0,1,1,0,0,1
5965,21,0,0,1,0,1,0,1,0,1
329,33,0,3,0,0,1,0,1,0,1
839,21,1,0,0,1,0,0,1,1,0
3951,40,0,2,1,0,1,0,1,0,1
1998,46,0,4,2,1,0,0,1,0,1
993,23,0,0,0,0,1,1,0,1,1
5066,27,1,21,35,1,0,0,1,1,1
2892,38,0,0,1,1,0,0,1,1,1
5742,57,0,0,1,0,1,0,1,0,1
3984,54,1,2,29,1,0,0,1,0,1
4876,27,0,2,3,1,0,0,1,1,1
2634,56,0,6,1,1,0,0,1,1,1
3564,60,0,2,0,1,0,0,1,1,1
5789,39,0,0,1,1,0,1,0,0,1
3665,21,1,1,1,1,0,0,1,1,1
3087,41,0,7,0,1,0,0,1,1,1
1964,23,0,0,0,1,0,0,1,0,1
3943,28,1,2,2,1,0,0,1,0,1
1338,70,0,1,1,1,0,1,0,1,1
3028,25,1,5,101,1,0,0,1,0,1
5289,57,0,7,151,1,0,0,1,0,1
715,28,1,1,5,1,0,0,1,1,1
5541,31,1,3,-1,1,0,0,1,1,1
412,21,1,2,8,0,1,0,1,0,0
2662,61,0,0,-1,0,1,0,1,0,1
4875,35,0,0,0,1,0,0,1,1,1
3499,21,1,1,1,1,0,0,1,1,0
1873,28,1,1,0,1,0,0,1,1,1
2995,29,0,0,0,1,0,1,0,1,1
5443,23,1,1,3,1,0,0,1,1,1
5922,27,0,1,2,1,0,1,0,1,1
4040,32,0,3,0,1,0,0,1,1,1
4738,36,1,7,7,1,0,1,0,0,1
165,23,1,0,0,1,0,0,1,1,1
5412,43,0,0,2,1,0,0,1,0,1
1624,26,1,6,18,1,0,0,1,1,0
1843,26,1,5,1,1,0,0,1,0,1
359,57,1,1,25,1,0,0,1,1,1
6147,57,1,14,19,1,0,0,1,0,1
2155,26,1,5,36,1,0,0,1,1,0
231,27,1,0,1,1,0,0,1,0,1
3701,43,0,0,3,1,0,0,1,1,1
3077,30,0,1,2,0,1,0,1,1,1
2298,33,1,7,0,1,0,0,1,0,0
3325,25,1,4,9,0,1,0,1,1,1
3138,29,1,4,0,0,1,0,1,0,1
2282,41,0,0,177,1,0,0,1,1,1
2712,28,0,3,1,1,0,1,0,1,1
2612,49,1,7,12,1,0,0,1,0,1
311,50,1,1,0,0,1,1,0,0,1
1487,27,0,3,1,0,1,0,1,1,1
4140,23,1,2,2,1,0,0,1,1,1
4397,41,0,1,62,1,0,0,1,0,1
1820,21,1,1,49,1,0,0,1,1,0
445,23,0,0,1,0,1,0,1,0,0
5612,21,1,0,-1,1,0,0,1,0,1
653,29,0,1,3,0,1,0,1,1,1
4242,20,0,0,1,0,1,1,0,0,1
3165,33,0,2,0,1,0,1,0,1,1
5797,29,0,5,258,1,0,0,1,0,1
4338,34,1,8,4,1,0,0,1,1,1
395,54,0,2,0,0,1,0,1,1,1
5360,60,0,2,10,0,1,0,1,0,1
5219,47,0,3,1,1,0,0,1,1,1
508,27,1,3,6,0,1,0,1,1,1
4883,25,0,0,-1,1,0,0,1,0,1
385,28,1,1,4,1,0,0,1,0,1
4230,44,1,1,0,1,0,0,1,0,1
3941,58,0,1,-1,0,1,1,0,0,1
2304,56,1,7,194,1,0,0,1,0,1
2078,23,0,2,76,1,0,0,1,1,0
3055,27,1,0,2,1,0,1,0,0,1
4083,35,0,13,2,1,0,1,0,1,0
3054,21,1,0,33,1,0,1,0,1,0
3234,26,0,1,-1,1,0,0,1,0,1
6033,26,0,1,5,0,1,1,0,0,1
1838,29,1,3,1,1,0,0,1,1,1
1289,34,0,15,6,1,0,0,1,1,1
3072,72,0,7,-1,1,0,0,1,0,1
5327,31,0,0,8,1,0,0,1,1,1
2798,59,0,8,5,1,0,0,1,1,1
4036,27,0,1,1,1,0,0,1,1,0
1370,37,0,2,0,1,0,0,1,1,1
5843,27,1,2,1,0,1,0,1,0,1
5294,52,0,7,0,0,1,0,1,0,1
5258,34,1,9,0,1,0,0,1,1,1
5842,53,0,8,5,0,1,0,1,0,1
3533,39,1,21,0,1,0,0,1,1,0
1693,42,0,2,0,1,0,0,1,1,1
1417,27,0,0,0,0,1,1,0,1,1
864,51,1,0,1,1,0,0,1,0,1
2197,33,1,5,0,1,0,1,0,1,0
874,27,0,1,6,1,0,0,1,1,1
5346,49,0,0,1,0,1,0,1,0,1
4979,27,0,0,2,0,1,0,1,0,1
3191,26,1,4,0,1,0,1,0,0,1
2109,25,1,5,155,1,0,0,1,1,0
1935,21,0,1,0,0,1,0,1,1,0
1677,42,0,0,0,1,0,1,0,1,1
2345,31,1,0,1,0,1,1,0,1,1
853,29,0,2,37,1,0,0,1,1,1
3335,21,1,1,15,1,0,0,1,1,1
4699,48,1,0,68,1,0,0,1,0,0
5288,41,1,1,2,0,1,0,1,0,1
3446,36,0,2,1,1,0,1,0,0,1
781,52,0,1,3,1,0,0,1,0,1
556,22,0,3,0,1,0,0,1,1,1
5959,23,0,0,1,1,0,0,1,1,1
4069,57,0,0,0,0,1,1,0,0,1
3962,31,1,8,0,1,0,0,1,1,0
3538,68,0,5,0,1,0,1,0,1,1
4880,30,0,0,3,1,0,0,1,1,1
4729,24,0,0,0,1,0,1,0,1,1
3761,26,1,18,197,1,0,0,1,1,0
420,38,0,0,1,1,0,0,1,1,1
3938,36,1,5,0,1,0,0,1,0,1
1284,53,0,0,0,0,1,0,1,0,1
2844,20,1,2,0,1,0,0,1,1,0
1044,24,0,4,0,0,1,0,1,0,0
2559,24,1,2,10,1,0,0,1,1,1
3554,39,0,0,1,1,0,0,1,0,1
5340,40,0,0,0,0,1,1,0,0,1
4423,23,1,2,1,1,0,1,0,1,1
5849,21,0,0,13,1,0,0,1,1,1
4546,59,0,0,0,0,1,0,1,0,1
1698,31,0,5,3,1,0,0,1,0,1
2003,27,0,2,10,1,0,0,1,0,1
411,24,1,6,3,1,0,1,0,0,0
5393,53,1,9,117,1,0,0,1,0,1
544,22,0,0,1,1,0,1,0,1,0
146,52,0,2,3,0,1,0,1,0,1
3074,24,1,1,0,1,0,0,1,1,1
4209,24,0,0,2,1,0,0,1,0,0
1324,21,1,0,4,1,0,0,1,0,0
2247,27,0,0,1,1,0,0,1,0,1
1216,25,1,8,29,1,0,0,1,1,1
3765,26,0,1,8,1,0,1,0,0,1
59,56,0,0,3,0,1,1,0,1,1
324,29,0,7,1,1,0,0,1,1,1
3750,33,0,0,5,1,0,0,1,0,1
4469,58,0,5,2,0,1,0,1,0,1
590,44,0,1,1,1,0,0,1,1,1
2860,25,1,0,1,0,1,0,1,1,1
1126,23,0,0,0,0,1,0,1,1,1
3065,22,1,0,5,1,0,0,1,1,0
6151,32,0,0,0,1,0,0,1,0,1
3892,44,0,0,0,0,1,1,0,0,1
2946,28,1,7,77,1,0,0,1,1,1
1220,23,0,0,1,0,1,1,0,1,1
4280,32,1,0,0,0,1,0,1,0,1
2621,50,0,0,1,0,1,1,0,1,1
5581,39,0,0,18,1,0,0,1,1,1
2368,35,1,7,1,1,0,0,1,1,1
464,23,0,2,0,1,0,0,1,0,1
1647,20,1,0,1,1,0,0,1,0,1
1997,24,1,2,1,1,0,0,1,1,1
613,37,0,1,1,1,0,1,0,0,1
6009,24,1,3,1,1,0,0,1,1,1
4694,29,1,9,1,1,0,0,1,0,0
1173,26,1,3,0,1,0,0,1,1,1
4072,39,0,0,0,0,1,1,0,0,1
688,35,0,7,1,1,0,0,1,1,1
2602,21,0,0,1,1,0,0,1,1,0
4597,27,0,1,0,1,0,0,1,1,1
428,52,0,4,0,0,1,0,1,0,1
4953,32,0,3,0,1,0,0,1,0,1
4708,51,1,21,449,1,0,0,1,1,0
998,30,0,0,0,0,1,0,1,0,1
1639,22,0,0,3,1,0,0,1,0,1
1394,45,0,0,13,1,0,0,1,0,1
5382,25,0,1,0,1,0,0,1,0,1
711,26,1,5,35,1,0,0,1,0,1
6127,31,1,7,1,0,1,0,1,0,0
492,66,1,0,0,0,1,0,1,0,1
2249,27,1,7,2,0,1,0,1,0,0
1435,26,0,0,0,0,1,0,1,0,1
4306,43,0,0,0,0,1,0,1,1,1
1002,24,0,5,1,1,0,0,1,0,1
338,32,0,3,1,1,0,0,1,1,1
5889,33,0,1,20,1,0,0,1,0,1
5780,53,0,0,0,0,1,0,1,0,1
1132,39,0,0,0,1,0,0,1,0,1
6081,28,0,5,0,1,0,1,0,1,0
2751,27,1,2,62,1,0,1,0,0,1
6086,47,1,4,64,1,0,0,1,1,0
1085,30,0,0,0,0,1,0,1,0,1
4023,36,1,16,1,0,1,0,1,1,0
5841,56,0,1,35,1,0,0,1,0,1
130,61,1,1,0,1,0,1,0,1,1
3347,28,0,5,34,1,0,0,1,1,0
2473,22,0,0,0,0,1,0,1,0,1
736,22,0,1,1,1,0,1,0,0,1
3447,37,0,1,8,1,0,1,0,1,1
4793,32,0,1,98,1,0,0,1,1,1
2792,29,0,0,0,0,1,0,1,0,1
5491,47,0,0,2,0,1,0,1,0,1
2916,24,1,1,1,1,0,0,1,1,1
3243,25,0,0,0,0,1,1,0,0,1
6100,39,1,1,2,1,0,1,0,1,1
1940,39,0,1,0,1,0,0,1,0,1
2639,26,0,0,0,0,1,0,1,0,1
4610,51,1,8,1,1,0,0,1,0,1
4082,26,1,20,43,1,0,0,1,1,0
2179,23,1,6,5,0,1,0,1,0,1
132,63,0,1,14,1,0,0,1,0,1
4409,51,0,4,1,1,0,0,1,1,1
2908,29,0,0,0,1,0,0,1,0,1
812,23,0,0,2,0,1,0,1,0,1
1732,32,0,0,0,0,1,1,0,0,1
1727,25,0,1,1,1,0,0,1,1,1
620,23,1,6,8,1,0,0,1,1,0
3832,22,1,3,2,1,0,1,0,0,0
4227,23,1,0,0,0,1,0,1,0,1
5102,38,1,0,0,1,0,0,1,0,1
1748,48,0,2,4,0,1,0,1,0,0
731,24,0,7,1,0,1,0,1,1,0
157,23,1,0,1,0,1,0,1,1,1
859,27,1,11,2,0,1,0,1,1,0
2050,26,0,1,0,0,1,0,1,1,1
1204,42,1,1,0,0,1,0,1,0,1
1449,34,0,5,1,1,0,1,0,0,1
2186,30,1,13,33,1,0,0,1,0,0
20,21,0,0,1,1,0,1,0,0,1
2289,24,1,0,36,1,0,0,1,0,1
2782,26,1,1,8,1,0,0,1,0,1
5368,28,0,0,191,1,0,1,0,1,1
4450,27,1,10,1,1,0,0,1,1,0
5863,28,1,5,2,1,0,0,1,1,1
1959,24,1,6,1,1,0,0,1,1,0
2128,27,1,8,49,1,0,0,1,1,1
3831,27,0,2,1,1,0,0,1,0,1
1103,44,0,0,0,0,1,0,1,1,1
1372,45,1,8,0,1,0,0,1,1,1
3639,74,0,0,0,1,0,1,0,1,1
1654,21,0,0,0,1,0,0,1,0,1
1030,23,0,0,0,0,1,0,1,1,0
985,20,1,2,192,1,0,0,1,0,0
4639,23,0,1,0,1,0,0,1,1,1
3086,26,0,1,0,0,1,1,0,0,1
5462,22,0,1,-1,0,1,1,0,1,1
5498,26,1,0,1,1,0,0,1,0,1
5998,46,0,2,1,0,1,0,1,1,1
5840,49,0,2,1,1,0,0,1,1,1
1320,58,1,24,3,1,0,0,1,1,1
2887,36,1,26,0,1,0,0,1,1,0
1192,45,1,1,27,1,0,0,1,0,1
5614,23,1,3,6,1,0,0,1,1,1
2663,42,1,3,-1,1,0,0,1,0,1
3940,30,0,1,1,1,0,0,1,0,1
4489,41,1,6,1,1,0,0,1,1,1
4004,48,0,4,0,1,0,0,1,1,1
1869,36,1,7,2,1,0,1,0,1,1
4197,68,0,6,2,0,1,0,1,1,1
2650,47,0,1,1,1,0,0,1,0,1
4622,24,0,0,32,1,0,0,1,0,1
2301,56,0,9,0,0,1,0,1,1,0
2957,30,1,0,0,0,1,0,1,0,1
1381,31,0,2,1,1,0,1,0,1,1
3699,38,1,2,2,1,0,0,1,1,1
4545,36,0,1,0,0,1,1,0,1,1
5639,51,0,0,5,0,1,0,1,1,1
5395,25,0,2,0,1,0,0,1,0,1
1682,42,0,1,1,1,0,0,1,1,1
5949,25,0,0,0,0,1,0,1,0,0
3484,44,1,0,0,0,1,1,0,0,1
4088,26,1,9,2,1,0,0,1,1,0
734,36,0,9,1,0,1,0,1,1,0
5213,27,0,0,1,0,1,1,0,1,1
3133,29,1,1,2,0,1,1,0,0,1
2381,60,0,9,0,1,0,0,1,1,0
3811,20,0,0,0,1,0,0,1,1,1
4941,52,0,0,0,1,0,0,1,0,1
3136,38,0,2,19,1,0,0,1,0,1
3879,31,0,0,0,1,0,0,1,1,1
5209,44,0,3,2,0,1,0,1,1,1
4965,51,0,0,0,0,1,0,1,0,1
2360,31,1,3,1,1,0,0,1,0,1
1762,36,0,0,0,1,0,0,1,0,1
2861,53,1,6,8,0,1,0,1,1,1
4562,34,0,4,0,0,1,0,1,1,1
4452,37,0,8,1,1,0,0,1,1,1
3473,47,0,1,17,1,0,0,1,0,1
4002,21,0,0,45,0,1,0,1,1,1
5173,39,0,0,1,1,0,0,1,0,1
244,38,1,3,1,1,0,0,1,0,1
4154,30,0,5,1,0,1,0,1,1,0
251,58,0,2,1,1,0,0,1,0,1
4438,52,0,0,-1,0,1,1,0,1,1
942,25,0,4,1,0,1,0,1,0,0
6112,21,1,0,0,1,0,0,1,1,1
1273,40,0,0,0,1,0,0,1,0,1
1269,20,1,3,0,0,1,1,0,0,0
3115,33,0,1,84,1,0,1,0,0,1
5568,58,0,0,1,0,1,0,1,1,1
2742,26,0,0,1,0,1,0,1,0,1
3682,49,0,0,-1,0,1,0,1,0,1
3955,51,0,0,1,0,1,0,1,0,1
1542,27,1,5,4,1,0,0,1,1,0
1522,35,1,0,1,1,0,1,0,1,1
4312,28,0,0,0,0,1,1,0,0,1
3911,45,1,6,1,1,0,1,0,0,1
5119,26,0,2,33,1,0,0,1,1,1
2386,21,1,0,30,1,0,0,1,1,1
1644,25,1,1,0,1,0,0,1,1,1
2476,48,0,0,1,1,0,1,0,0,1
4671,27,0,6,1,1,0,1,0,0,0
1788,61,0,0,0,0,1,0,1,0,1
3099,31,1,4,29,1,0,0,1,0,0
2953,27,1,0,3,1,0,0,1,1,1
3916,52,0,4,4,0,1,0,1,1,1
2619,29,0,0,1,0,1,0,1,0,1
2415,42,1,1,6,0,1,0,1,1,1
5428,28,0,0,0,0,1,1,0,1,1
638,29,0,3,0,1,0,1,0,1,1
2131,27,0,1,0,0,1,0,1,1,1
323,53,0,2,0,1,0,0,1,1,1
4666,28,1,12,76,1,0,0,1,1,0
3300,27,1,0,0,0,1,0,1,1,1
906,26,1,0,1,1,0,0,1,1,1
503,20,1,0,1,0,1,0,1,0,1
269,20,1,0,209,1,0,0,1,1,0
4855,24,0,0,1,0,1,1,0,0,1
6118,51,0,4,0,0,1,0,1,0,1
579,21,1,0,0,1,0,0,1,0,1
2016,48,1,10,4,1,0,0,1,1,1
5596,41,1,2,23,1,0,1,0,1,1
5456,24,1,1,3,1,0,0,1,0,1
5854,23,0,0,0,1,0,0,1,1,1
4021,60,0,0,0,1,0,0,1,0,1
4733,31,1,2,1,1,0,1,0,0,0
1149,22,1,1,4,0,1,0,1,1,1
5099,34,1,12,11,1,0,0,1,1,0
3783,35,1,2,2,1,0,0,1,0,1
607,34,1,0,-1,0,1,0,1,0,1
1690,44,1,11,15,1,0,1,0,1,0
1004,26,0,3,0,0,1,1,0,0,1
3628,56,0,0,6,1,0,0,1,1,1
1670,48,1,5,242,1,0,0,1,1,0
159,66,0,3,2,1,0,0,1,1,1
3316,29,0,2,3,1,0,0,1,0,1
4681,30,1,6,0,0,1,0,1,0,1
1918,24,1,6,218,1,0,0,1,0,0
4172,38,1,1,77,1,0,0,1,1,1
2029,54,0,7,18,1,0,1,0,1,1
1167,20,1,2,2,1,0,0,1,1,0
2675,33,0,9,0,1,0,0,1,0,1
5148,33,1,3,4,0,1,1,0,1,1
164,45,0,2,358,1,0,0,1,0,1
2439,23,0,0,0,0,1,1,0,0,1
343,22,0,0,0,1,0,1,0,1,1
2857,27,1,18,178,1,0,0,1,0,0
5838,26,1,2,19,1,0,0,1,0,1
3999,45,0,8,1,1,0,0,1,0,1
1534,31,0,0,2,0,1,0,1,0,1
2737,25,0,1,1,1,0,0,1,0,1
4296,25,1,8,0,1,0,0,1,1,0
3396,30,1,0,0,0,1,0,1,1,1
521,51,0,0,0,0,1,0,1,0,1
2579,41,0,0,0,1,0,0,1,0,1
2846,57,0,0,77,0,1,1,0,1,1
4103,41,1,19,48,1,0,0,1,1,1
2174,22,0,0,1,1,0,0,1,0,1
878,39,0,1,14,1,0,0,1,0,1
2746,20,1,1,0,1,0,0,1,1,0
3420,34,1,0,0,0,1,0,1,1,1
5743,30,0,2,16,1,0,0,1,1,1
3743,24,1,3,2,0,1,1,0,1,1
5525,30,1,1,0,1,0,0,1,0,1
1533,26,1,9,2,1,0,0,1,1,0
5363,25,0,2,0,0,1,1,0,1,1
2460,42,0,3,1,1,0,0,1,1,1
2519,26,0,3,0,1,0,1,0,1,1
3110,30,0,0,2,1,0,0,1,1,1
4271,36,1,11,2,0,1,0,1,0,1
4976,35,0,4,11,1,0,0,1,1,1
5544,29,1,7,1,1,0,0,1,1,1
3929,28,0,0,0,1,0,0,1,1,1
494,30,1,5,1,1,0,0,1,1,1
6145,42,0,5,31,1,0,0,1,0,1
1864,38,1,37,30,0,1,0,1,1,1
3681,36,0,1,0,1,0,0,1,0,1
591,46,0,0,1,1,0,0,1,1,1
166,34,0,2,25,0,1,0,1,1,1
2743,28,0,21,1,1,0,0,1,1,0
748,42,0,3,0,1,0,0,1,0,1
1455,47,0,6,5,1,0,0,1,1,1
347,22,0,0,1,1,0,0,1,0,1
2260,26,0,0,0,1,0,0,1,1,0
4636,28,0,7,1,1,0,0,1,1,0
1251,64,0,0,108,1,0,0,1,0,1
5386,36,1,9,0,1,0,1,0,0,1
5832,49,0,0,0,1,0,0,1,0,1
4432,20,0,0,30,1,0,0,1,1,0
4441,32,1,3,37,1,0,0,1,1,1
1766,38,1,2,7,1,0,0,1,0,1
2724,35,0,0,0,0,1,1,0,0,1
2487,35,0,0,1,1,0,0,1,1,1
737,25,1,0,9,1,0,0,1,1,0
606,62,0,0,2,1,0,0,1,0,1
5457,23,0,0,0,0,1,0,1,1,1
5134,50,1,2,9,1,0,0,1,0,1
4802,21,0,1,0,1,0,0,1,0,1
3457,44,1,6,118,1,0,0,1,0,1
4661,26,1,10,1,1,0,0,1,1,0
5483,38,0,4,0,0,1,0,1,1,1
363,33,0,0,1,1,0,0,1,0,1
1006,38,0,0,1,1,0,0,1,0,1
677,20,0,0,1,1,0,0,1,0,1
1630,29,0,1,290,1,0,0,1,1,0
2641,58,0,0,1,1,0,1,0,0,1
1365,43,0,9,0,1,0,0,1,0,1
1943,23,1,1,1,1,0,0,1,1,1
4067,64,0,13,1,0,1,0,1,1,1
5867,23,1,3,9,0,1,0,1,1,1
5317,22,1,0,2,1,0,0,1,1,1
5458,64,0,0,4,1,0,1,0,1,1
1757,49,0,4,5,1,0,0,1,0,1
5857,51,0,3,0,0,1,1,0,1,1
1561,28,0,1,15,1,0,0,1,1,1
4987,24,0,6,7,1,0,0,1,0,0
964,34,0,14,3,1,0,1,0,1,0
1049,42,1,0,0,1,0,1,0,0,1
1317,21,0,0,1,0,1,0,1,1,1
751,28,0,1,2,1,0,0,1,1,1
355,58,1,21,59,0,1,0,1,1,1
1095,23,1,6,0,1,0,0,1,0,1
842,29,0,0,0,0,1,0,1,1,1
220,20,1,1,1,1,0,0,1,1,0
2755,24,0,0,0,1,0,0,1,1,1
6125,37,0,4,1,1,0,0,1,1,1
5269,38,0,5,1,1,0,0,1,0,1
2056,35,0,1,2,1,0,0,1,0,1
6130,30,0,2,6,0,1,0,1,0,0
1841,40,0,3,1,1,0,0,1,1,1
3927,54,1,4,1,1,0,0,1,1,1
4237,24,0,3,0,1,0,0,1,0,1
2842,21,1,0,1,1,0,0,1,1,1
5719,29,0,0,1,1,0,0,1,1,1
1972,31,0,0,1,1,0,0,1,0,1
3303,24,0,1,0,1,0,0,1,0,1
1909,25,0,0,0,0,1,0,1,0,1
3956,35,0,9,173,1,0,1,0,1,0
4553,21,1,3,1,1,0,0,1,1,0
473,50,0,3,0,0,1,0,1,1,1
1866,42,1,0,1,0,1,0,1,1,1
1155,59,1,17,23,1,0,0,1,0,1
3988,45,0,0,0,0,1,1,0,0,1
5651,28,0,1,0,1,0,1,0,1,1
5627,34,1,0,29,0,1,0,1,0,1
3532,23,1,2,7,0,1,0,1,1,0
3686,53,1,6,10,1,0,1,0,0,1
1056,51,1,3,1,1,0,0,1,0,1
3788,30,1,12,9,1,0,0,1,1,0
3248,43,1,8,348,1,0,0,1,1,1
4801,29,1,0,0,0,1,0,1,0,1
4732,23,0,0,0,0,1,1,0,1,1
5899,67,0,0,0,0,1,1,0,0,1
5553,25,1,5,4,1,0,0,1,1,0
5953,45,1,4,4,0,1,0,1,0,1
3144,35,1,6,10,1,0,0,1,1,0
366,19,1,1,32,1,0,0,1,0,0
108,42,0,6,-1,1,0,0,1,0,1
1523,23,1,1,1,1,0,0,1,1,1
3047,25,1,0,0,1,0,1,0,0,1
3593,43,1,22,26,0,1,1,0,0,0
1450,23,1,3,13,0,1,0,1,1,1
6080,26,0,0,2,1,0,0,1,1,1
1404,24,0,1,1,1,0,0,1,1,1
2623,44,0,2,-1,0,1,0,1,0,1
5481,49,0,0,1,1,0,0,1,0,1
5040,27,1,1,16,0,1,1,0,1,1
845,45,1,20,2,1,0,0,1,0,1
2012,30,1,6,1,1,0,0,1,1,1
2036,20,0,0,1,1,0,0,1,1,1
4969,38,1,0,0,1,0,0,1,1,1
3769,38,0,0,25,1,0,1,0,0,1
699,47,0,2,0,1,0,0,1,0,1
1899,35,0,13,0,1,0,0,1,1,0
3292,25,0,0,0,1,0,0,1,1,1
760,43,0,0,0,0,1,0,1,0,1
1504,47,0,0,1,0,1,0,1,0,1
1160,28,1,2,1,1,0,0,1,1,1
1015,42,0,0,-1,0,1,0,1,1,1
284,30,0,0,3,0,1,1,0,0,1
3645,36,0,1,1,1,0,0,1,0,1
4677,30,0,0,0,1,0,0,1,1,1
2806,40,0,5,55,1,0,1,0,0,0
5768,49,1,2,91,1,0,0,1,0,1
3018,41,0,5,0,0,1,0,1,1,1
4232,37,1,2,1,1,0,0,1,0,1
1364,32,0,1,15,1,0,0,1,0,1
