,age,recidivated,number_of_prior_crimes,months_in_jail,felony,misdemeanor,woman,man,black,y
3030,43,1,3,1,0,1,1,0,0,1
5875,21,0,0,3,0,1,0,1,1,1
1804,41,0,0,-1,0,1,0,1,0,1
5289,57,0,7,151,1,0,0,1,0,1
5876,29,0,2,1,0,1,0,1,0,1
3728,40,1,15,65,1,0,1,0,1,1
916,29,0,1,0,0,1,0,1,0,1
1034,35,0,0,0,0,1,0,1,1,1
5418,48,1,3,1,1,0,0,1,1,1
4655,23,0,0,0,0,1,1,0,0,1
489,64,0,1,7,1,0,0,1,0,1
5898,24,1,0,0,1,0,1,0,1,1
3609,39,1,13,1,1,0,0,1,1,0
2493,64,0,8,0,1,0,0,1,0,1
2501,25,0,0,0,0,1,0,1,1,1
1121,33,0,0,0,0,1,0,1,0,1
5013,37,1,1,1,0,1,0,1,0,1
2142,45,0,2,11,1,0,1,0,1,1
3979,55,1,10,4,0,1,0,1,1,1
5463,20,1,2,58,1,0,0,1,1,1
4465,27,0,0,2,1,0,0,1,1,1
1750,25,0,0,0,1,0,0,1,0,1
5563,50,1,0,0,0,1,1,0,0,1
6044,66,0,0,1,0,1,0,1,0,1
1442,63,1,23,2,1,0,0,1,0,1
1974,26,1,8,41,1,0,0,1,0,0
5599,24,0,0,1,1,0,0,1,1,0
2809,26,1,5,33,1,0,1,0,1,1
2141,30,0,3,0,0,1,0,1,0,1
2998,27,0,11,4,1,0,0,1,1,0
195,41,0,0,0,0,1,0,1,1,1
5901,39,1,3,34,1,0,0,1,1,1
2188,45,0,8,1,1,0,0,1,0,1
3713,33,1,21,6,0,1,0,1,1,1
2579,41,0,0,0,1,0,0,1,0,1
4755,31,0,1,0,1,0,0,1,0,1
5006,20,1,1,13,1,0,0,1,0,0
4385,30,1,2,0,1,0,0,1,1,0
2892,38,0,0,1,1,0,0,1,1,1
3992,26,1,3,13,1,0,0,1,1,0
1715,25,0,1,0,1,0,1,0,1,1
2368,35,1,7,1,1,0,0,1,1,1
2377,34,1,0,2,1,0,0,1,1,0
683,33,0,0,1,0,1,1,0,1,1
4175,26,1,0,0,1,0,0,1,0,1
4404,40,1,8,43,0,1,0,1,1,1
3498,38,1,2,9,1,0,0,1,0,1
1270,32,1,1,1,1,0,0,1,1,1
6011,22,0,0,1,1,0,0,1,0,1
843,30,1,6,2,1,0,0,1,1,1
3985,40,0,0,19,1,0,0,1,0,1
4411,25,1,3,0,1,0,0,1,0,1
6083,29,1,2,1,1,0,0,1,1,1
3514,34,1,0,62,1,0,1,0,0,1
2006,57,0,0,27,1,0,0,1,0,1
3471,26,0,1,7,0,1,0,1,1,1
5763,56,0,0,0,0,1,0,1,0,1
2102,31,0,14,1,1,0,1,0,1,0
1985,31,1,7,77,1,0,0,1,1,1
405,56,0,0,0,1,0,0,1,0,1
1573,23,0,0,1,1,0,0,1,1,1
6104,33,0,3,0,1,0,0,1,1,1
4443,67,0,8,1,1,0,0,1,1,1
5437,24,0,0,0,1,0,0,1,1,1
3147,42,1,5,6,0,1,1,0,0,1
1108,30,0,0,0,0,1,0,1,0,1
5762,41,0,1,1,0,1,0,1,1,1
4771,37,0,3,241,1,0,0,1,0,0
2400,22,1,3,319,1,0,0,1,1,0
2951,30,1,15,1,0,1,1,0,1,0
1790,22,0,3,128,1,0,0,1,1,1
6171,23,1,2,1,1,0,1,0,0,1
2526,45,1,1,0,0,1,0,1,0,1
5049,22,0,1,1,1,0,0,1,1,1
5683,49,0,0,0,1,0,0,1,0,1
5332,45,0,0,1,0,1,0,1,0,1
5398,39,0,0,0,0,1,0,1,1,1
5189,26,0,2,-1,0,1,0,1,1,1
5807,26,0,0,0,1,0,1,0,0,1
2200,43,1,6,0,0,1,0,1,1,0
5069,43,1,3,1,0,1,0,1,1,1
5194,40,0,4,1,1,0,0,1,0,1
5063,56,0,1,3,0,1,0,1,0,1
1357,29,0,3,177,1,0,0,1,0,1
917,26,0,0,0,1,0,0,1,0,1
980,35,0,2,14,1,0,1,0,1,1
3201,22,1,2,0,1,0,0,1,1,1
2621,50,0,0,1,0,1,1,0,1,1
3931,30,1,0,1,1,0,0,1,0,1
379,41,1,0,3,0,1,0,1,0,1
4860,59,0,0,1,1,0,0,1,0,1
6108,20,1,1,109,1,0,0,1,1,0
4092,58,1,0,1,1,0,1,0,0,1
33,34,1,21,33,1,0,0,1,1,0
910,30,1,8,1,1,0,0,1,1,0
4701,37,0,7,1,1,0,0,1,1,1
1139,23,0,0,1,1,0,0,1,1,1
1749,33,1,11,44,1,0,0,1,1,1
2060,45,1,13,0,1,0,0,1,1,1
3960,23,1,4,133,0,1,1,0,0,0
3594,50,0,0,0,0,1,0,1,1,1
864,51,1,0,1,1,0,0,1,0,1
4482,21,0,0,1,0,1,0,1,1,0
3616,63,0,1,0,1,0,1,0,1,1
2207,40,0,1,0,1,0,0,1,0,1
2285,33,0,6,0,1,0,0,1,1,1
49,49,0,4,0,0,1,0,1,1,1
3888,29,0,0,28,1,0,1,0,0,1
2720,29,1,6,0,1,0,0,1,0,1
5798,28,1,3,165,1,0,0,1,0,0
5487,36,0,0,0,1,0,0,1,1,1
675,63,0,0,0,0,1,0,1,1,1
381,27,1,13,1,0,1,0,1,1,0
5366,22,0,1,11,1,0,0,1,0,1
4942,29,0,0,-1,0,1,1,0,0,1
1906,22,0,0,2,0,1,0,1,1,1
2550,30,0,1,2,0,1,1,0,1,1
2729,31,1,16,52,1,0,0,1,1,0
223,27,0,4,0,1,0,0,1,1,1
2090,28,0,14,0,1,0,0,1,0,0
2311,20,1,0,1,0,1,0,1,1,1
4365,22,1,0,0,1,0,0,1,1,1
5161,24,1,1,0,1,0,0,1,1,1
4827,35,0,6,0,1,0,0,1,1,1
875,28,1,3,-1,0,1,0,1,1,1
2717,31,0,0,0,0,1,0,1,0,1
4397,41,0,1,62,1,0,0,1,0,1
5960,46,0,0,0,1,0,0,1,0,1
4031,21,0,1,156,1,0,0,1,1,1
4269,59,0,0,1,0,1,0,1,0,1
3460,27,1,3,7,1,0,0,1,1,0
1145,28,0,1,1,0,1,0,1,1,1
5845,41,0,3,0,0,1,0,1,0,1
1710,61,0,5,12,1,0,0,1,1,1
4016,35,0,1,0,1,0,0,1,0,1
4666,28,1,12,76,1,0,0,1,1,0
125,31,1,0,1,1,0,1,0,1,1
4234,63,0,5,4,0,1,0,1,0,1
5765,61,0,14,1,0,1,0,1,1,1
5266,29,0,0,1,1,0,0,1,0,1
5411,57,0,2,9,1,0,0,1,0,1
1620,27,0,4,33,1,0,0,1,1,0
3352,33,1,5,119,1,0,0,1,0,1
349,31,1,7,1,0,1,0,1,1,1
3016,32,1,8,2,1,0,0,1,1,0
2433,40,1,4,15,1,0,0,1,0,1
880,25,0,1,0,1,0,0,1,0,1
1282,28,0,3,0,1,0,0,1,1,1
444,24,0,0,15,1,0,0,1,0,1
3891,24,1,4,2,1,0,1,0,1,1
3118,24,1,3,44,1,0,0,1,1,0
4762,28,1,7,0,1,0,0,1,1,0
1850,40,0,0,1,1,0,1,0,0,1
3262,45,0,0,37,1,0,0,1,0,1
5797,29,0,5,258,1,0,0,1,0,1
2636,39,0,1,29,1,0,0,1,0,1
5549,27,0,1,-1,1,0,0,1,1,1
1624,26,1,6,18,1,0,0,1,1,0
4837,39,0,2,6,1,0,1,0,0,1
5019,25,1,4,33,1,0,0,1,0,0
5371,22,1,0,7,1,0,0,1,1,1
2887,36,1,26,0,1,0,0,1,1,0
5676,32,0,0,24,1,0,0,1,1,1
5075,32,1,5,0,1,0,0,1,0,1
4084,34,0,19,1,0,1,0,1,1,0
2148,53,0,1,0,0,1,0,1,1,1
4109,37,1,0,0,1,0,0,1,0,1
5283,32,1,1,21,0,1,0,1,1,1
380,20,1,0,22,1,0,0,1,0,0
465,42,0,8,1,1,0,0,1,1,1
8,23,1,3,4,0,1,0,1,1,1
2559,24,1,2,10,1,0,0,1,1,1
4215,44,0,0,1,0,1,0,1,0,1
1785,24,0,0,36,1,0,1,0,0,0
1343,25,0,6,1,1,0,0,1,0,1
1533,26,1,9,2,1,0,0,1,1,0
1556,32,1,9,4,0,1,0,1,0,1
3113,33,0,0,1,1,0,1,0,1,1
2840,55,0,0,1,0,1,0,1,0,1
4219,44,0,3,0,1,0,0,1,0,1
147,62,0,8,15,1,0,0,1,1,1
3093,21,1,1,48,1,0,0,1,0,1
3158,43,1,2,1,1,0,1,0,1,1
5362,30,0,1,17,1,0,0,1,0,1
1363,51,1,5,20,0,1,1,0,0,1
210,44,1,8,4,0,1,0,1,0,1
5035,38,1,17,1,0,1,0,1,1,1
3368,29,0,2,22,1,0,0,1,0,1
4125,35,0,2,1,0,1,1,0,0,1
3083,31,0,1,-1,0,1,0,1,0,1
2241,29,0,0,42,0,1,0,1,1,1
5206,40,0,0,1,0,1,1,0,0,1
3474,38,1,0,749,0,1,0,1,1,0
1763,29,1,7,27,0,1,0,1,0,1
2611,20,1,0,1,0,1,0,1,1,1
5137,26,0,0,1,1,0,0,1,1,0
415,30,0,0,1,0,1,1,0,0,1
2078,23,0,2,76,1,0,0,1,1,0
4368,45,0,7,1,1,0,0,1,1,1
167,23,0,1,0,0,1,1,0,1,1
2381,60,0,9,0,1,0,0,1,1,0
3162,21,1,0,0,1,0,0,1,1,1
3677,51,1,12,0,1,0,0,1,1,0
1294,25,1,14,83,1,0,0,1,1,0
4724,30,1,5,2,1,0,0,1,0,0
1817,25,1,5,0,0,1,0,1,0,1
244,38,1,3,1,1,0,0,1,0,1
2423,26,1,2,4,1,0,0,1,1,1
6049,46,1,7,3,1,0,1,0,0,1
154,24,0,0,1,1,0,0,1,0,1
4819,52,0,2,10,0,1,0,1,1,1
1806,23,0,2,18,1,0,0,1,1,1
3849,23,0,1,-1,0,1,1,0,1,1
6130,30,0,2,6,0,1,0,1,0,0
5482,42,0,0,-1,0,1,0,1,0,1
1867,38,1,2,192,1,0,0,1,1,1
3374,48,0,10,175,1,0,0,1,1,1
5705,35,0,2,0,1,0,0,1,0,1
3786,32,1,0,5,1,0,0,1,0,1
5227,38,1,1,1,1,0,0,1,0,1
2923,28,0,0,0,1,0,0,1,1,1
3307,26,1,4,0,1,0,0,1,1,0
2229,25,1,2,0,1,0,0,1,0,1
1421,37,0,24,19,1,0,0,1,1,0
66,22,1,1,16,0,1,0,1,1,1
3579,54,0,6,0,1,0,0,1,0,1
3581,35,0,5,0,1,0,0,1,0,1
6093,47,1,3,5,0,1,0,1,0,1
2242,26,0,0,1,0,1,0,1,0,1
1224,28,1,3,1,1,0,0,1,0,1
347,22,0,0,1,1,0,0,1,0,1
3553,54,1,3,2,1,0,0,1,1,1
5016,27,0,0,3,1,0,0,1,1,1
4770,47,1,7,0,1,0,1,0,1,0
3856,54,0,1,4,0,1,1,0,0,1
2953,27,1,0,3,1,0,0,1,1,1
1563,54,0,0,6,1,0,0,1,0,1
1712,25,1,4,0,1,0,0,1,1,1
6170,33,0,3,1,0,1,1,0,1,1
4748,31,1,3,0,0,1,0,1,0,1
3007,21,1,0,7,1,0,0,1,1,0
1106,32,1,4,1,0,1,0,1,1,1
3269,34,0,0,1,0,1,1,0,0,1
608,24,0,1,6,1,0,0,1,0,0
1160,28,1,2,1,1,0,0,1,1,1
4711,35,0,1,1,0,1,0,1,1,1
2194,22,1,0,13,1,0,0,1,1,1
348,58,0,2,1,0,1,1,0,0,1
1364,32,0,1,15,1,0,0,1,0,1
5360,60,0,2,10,0,1,0,1,0,1
4325,29,0,0,0,0,1,0,1,1,1
3394,57,0,12,3,0,1,0,1,0,1
1246,21,0,1,8,1,0,0,1,1,0
30,49,1,7,3,1,0,0,1,0,1
2553,31,1,9,116,1,0,0,1,0,0
1267,27,0,2,0,0,1,0,1,0,1
2214,49,0,1,1,1,0,0,1,0,1
938,24,0,2,2,1,0,1,0,0,1
4309,60,0,1,0,1,0,0,1,1,1
1861,32,1,14,1,1,0,0,1,1,0
2608,65,0,1,-1,1,0,1,0,0,1
2796,30,1,8,64,1,0,0,1,1,0
1523,23,1,1,1,1,0,0,1,1,1
2456,42,0,0,4,0,1,0,1,0,1
840,22,0,0,0,0,1,1,0,1,1
6066,40,0,0,1,1,0,0,1,0,1
148,31,1,8,117,1,0,0,1,0,0
4609,37,0,17,45,0,1,0,1,1,0
3060,34,0,0,0,1,0,0,1,0,1
4623,24,0,0,0,0,1,1,0,0,1
4542,57,1,0,-1,0,1,0,1,0,1
3378,21,0,0,2,1,0,0,1,0,1
1328,38,1,10,10,1,0,0,1,1,1
3842,31,1,1,1,1,0,0,1,0,1
971,24,0,0,0,1,0,1,0,1,1
558,23,1,2,19,0,1,0,1,0,1
2429,23,0,0,1,1,0,0,1,0,1
5204,54,0,0,2,1,0,0,1,0,1
548,45,0,1,1,1,0,1,0,0,1
828,23,0,6,17,0,1,1,0,1,1
3706,47,0,0,3,1,0,1,0,0,1
2846,57,0,0,77,0,1,1,0,1,1
5687,24,1,2,0,1,0,0,1,1,1
5359,27,1,1,2,1,0,0,1,0,1
2249,27,1,7,2,0,1,0,1,0,0
4533,51,1,15,34,1,0,0,1,1,0
5587,54,1,12,118,0,1,0,1,1,1
531,31,0,0,0,0,1,0,1,0,1
138,30,0,1,70,1,0,0,1,1,1
3104,22,0,0,0,1,0,0,1,0,1
1540,46,0,2,3,1,0,1,0,0,1
2081,23,1,1,27,0,1,0,1,1,1
5628,21,1,0,1,0,1,0,1,1,1
642,21,1,1,0,1,0,0,1,0,1
4952,22,0,1,2,1,0,1,0,0,1
3433,55,1,5,3,1,0,0,1,1,1
2301,56,0,9,0,0,1,0,1,1,0
4585,23,0,1,3,0,1,0,1,1,0
1465,57,0,0,1,1,0,0,1,1,1
5423,56,0,3,0,0,1,0,1,0,1
6010,24,0,1,0,0,1,1,0,0,1
3276,55,0,1,0,1,0,1,0,1,1
1666,50,0,0,2,1,0,0,1,1,1
2602,21,0,0,1,1,0,0,1,1,0
487,26,0,4,-1,1,0,0,1,0,1
495,22,0,0,-1,0,1,1,0,0,1
5851,45,0,0,1,0,1,1,0,0,1
4783,24,0,0,2,1,0,0,1,0,1
5755,27,1,6,0,1,0,0,1,1,1
5532,23,1,8,255,1,0,0,1,1,0
4543,37,1,1,-1,1,0,0,1,0,1
2450,28,0,3,0,0,1,0,1,1,1
3214,32,0,1,0,1,0,0,1,1,1
872,25,1,5,47,0,1,1,0,1,1
6100,39,1,1,2,1,0,1,0,1,1
2190,41,1,8,2,1,0,0,1,1,1
521,51,0,0,0,0,1,0,1,0,1
5139,29,0,0,0,1,0,0,1,1,1
5540,52,1,0,4,0,1,0,1,1,1
1448,31,0,3,0,1,0,0,1,0,1
2278,31,1,3,0,0,1,0,1,0,1
530,61,1,15,1,1,0,0,1,1,1
4653,36,0,5,3,1,0,0,1,0,1
2810,26,0,0,0,0,1,1,0,0,1
517,28,1,5,1,0,1,0,1,1,1
2029,54,0,7,18,1,0,1,0,1,1
1430,26,0,7,1,0,1,0,1,0,1
5363,25,0,2,0,0,1,1,0,1,1
1845,61,0,1,0,0,1,0,1,0,1
5070,33,0,1,1,1,0,1,0,1,1
5174,33,1,9,1,0,1,0,1,1,0
6082,43,0,5,14,0,1,0,1,1,1
5196,26,1,0,1,1,0,0,1,0,1
2724,35,0,0,0,0,1,1,0,0,1
2189,22,0,0,-1,1,0,0,1,1,1
2484,25,0,2,181,1,0,1,0,0,0
3035,20,1,1,1,1,0,0,1,1,0
5223,30,0,2,6,1,0,0,1,0,1
2075,28,1,0,1,1,0,0,1,0,1
2014,61,0,10,22,1,0,0,1,0,1
1180,34,1,19,4,1,0,0,1,1,0
3637,29,1,7,0,0,1,0,1,1,0
4906,27,0,8,3,1,0,1,0,1,1
2468,29,0,0,1,1,0,0,1,1,0
2235,24,1,1,0,1,0,0,1,1,1
4920,47,1,13,66,0,1,0,1,0,1
2806,40,0,5,55,1,0,1,0,0,0
3286,26,0,2,0,1,0,0,1,0,1
5529,54,1,4,3,1,0,0,1,1,1
3587,47,0,9,64,1,0,0,1,1,1
4550,28,0,0,1,0,1,0,1,0,1
326,52,0,0,0,0,1,1,0,0,1
3558,30,1,6,0,0,1,0,1,1,1
1377,31,1,8,0,0,1,0,1,1,1
5155,21,1,4,0,1,0,0,1,0,0
601,23,1,0,1,1,0,0,1,1,1
3733,41,0,0,0,1,0,0,1,1,1
2154,22,1,2,1,1,0,0,1,1,1
2944,27,1,0,0,1,0,0,1,0,0
5438,44,0,2,5,0,1,0,1,1,1
1042,33,0,6,0,0,1,0,1,1,1
5051,43,1,0,1,1,0,1,0,0,1
483,44,0,11,180,0,1,0,1,0,1
4683,23,1,0,0,1,0,0,1,0,1
520,25,1,4,31,1,0,0,1,1,1
1319,48,1,1,126,1,0,0,1,0,1
1336,46,1,15,6,1,0,0,1,1,1
3177,38,1,16,241,1,0,0,1,1,0
1051,27,0,0,2,1,0,0,1,0,1
3039,25,0,2,1,1,0,0,1,1,0
5528,21,1,2,1,1,0,0,1,1,0
1156,48,0,0,0,0,1,1,0,0,1
241,46,0,3,14,1,0,0,1,0,1
3512,21,1,1,2,1,0,0,1,0,1
5650,46,1,0,0,1,0,0,1,0,1
5065,20,0,0,0,1,0,0,1,0,1
4003,56,0,1,1,0,1,0,1,0,1
1326,34,0,3,0,0,1,0,1,1,1
1771,21,1,0,6,1,0,0,1,0,1
3484,44,1,0,0,0,1,1,0,0,1
2067,42,0,1,292,1,0,0,1,0,1
5915,55,1,3,69,0,1,0,1,1,1
725,24,1,3,1,1,0,0,1,0,1
4705,30,1,15,93,1,0,0,1,1,0
1457,27,0,10,7,1,0,0,1,1,0
4529,36,0,1,0,0,1,0,1,1,1
1982,24,1,1,6,1,0,0,1,1,1
1869,36,1,7,2,1,0,1,0,1,1
5785,45,0,1,2,1,0,1,0,0,1
695,29,0,16,17,1,0,0,1,1,0
2234,31,0,0,0,0,1,0,1,0,1
5897,36,1,2,46,0,1,0,1,1,0
2089,27,0,0,5,1,0,1,0,0,1
90,31,0,0,38,0,1,0,1,0,1
5749,22,0,0,1,0,1,0,1,1,1
5904,40,1,8,6,1,0,0,1,0,0
5626,49,0,0,-1,1,0,1,0,0,1
4145,20,1,0,11,0,1,0,1,1,0
2942,31,1,3,1,1,0,0,1,0,1
1136,53,1,8,5,1,0,0,1,1,1
44,29,1,1,0,1,0,0,1,0,1
4231,39,0,1,1,1,0,0,1,0,1
1277,55,1,13,0,1,0,0,1,0,1
308,21,1,4,219,1,0,0,1,1,0
376,38,0,5,1,1,0,0,1,1,1
5084,24,1,8,0,1,0,0,1,0,1
873,46,0,0,0,1,0,0,1,0,1
4768,30,0,4,1,1,0,1,0,1,1
65,40,0,2,3,1,0,0,1,1,1
3874,30,1,9,8,1,0,0,1,1,1
4238,21,0,2,27,0,1,0,1,0,0
1816,27,0,0,1,0,1,0,1,1,1
4198,23,0,1,2,1,0,0,1,1,0
4400,30,0,1,1,1,0,0,1,0,0
4152,22,1,1,38,1,0,0,1,1,0
2490,26,1,6,2,1,0,0,1,1,0
3788,30,1,12,9,1,0,0,1,1,0
1330,42,1,2,0,1,0,0,1,0,1
4885,35,0,4,169,1,0,0,1,0,1
2949,44,0,7,1,1,0,0,1,1,1
4036,27,0,1,1,1,0,0,1,1,0
3761,26,1,18,197,1,0,0,1,1,0
3592,30,1,5,5,0,1,0,1,0,0
113,24,0,0,2,0,1,1,0,1,1
3726,20,1,1,6,1,0,0,1,1,1
2293,35,0,0,0,1,0,0,1,1,1
496,23,0,1,9,0,1,0,1,0,1
3810,23,0,3,9,1,0,0,1,0,1
825,20,0,0,1,1,0,1,0,1,1
5808,35,1,0,0,0,1,0,1,0,1
2829,27,0,1,5,1,0,0,1,1,1
1515,51,0,3,-1,1,0,0,1,1,1
3873,20,1,0,0,0,1,0,1,0,1
5276,27,1,1,25,1,0,1,0,0,1
678,24,1,1,0,0,1,1,0,1,1
3711,28,1,1,0,0,1,1,0,0,1
918,22,1,1,1,1,0,1,0,1,1
1172,31,0,7,1,0,1,0,1,0,1
452,37,0,1,5,1,0,0,1,0,1
2315,26,0,0,0,1,0,0,1,1,1
4603,23,1,0,0,0,1,0,1,1,0
1859,39,1,3,1,1,0,0,1,0,1
2570,31,1,3,0,0,1,0,1,0,1
5801,29,0,0,13,1,0,0,1,0,1
3883,39,0,0,5,1,0,0,1,0,1
5109,32,1,2,0,1,0,1,0,0,1
2210,37,0,0,0,0,1,0,1,0,1
1529,24,0,0,1,0,1,0,1,0,1
282,30,1,1,0,1,0,0,1,0,1
4476,22,0,0,0,1,0,0,1,0,1
4814,21,1,0,0,0,1,0,1,1,1
1066,31,1,4,0,1,0,0,1,1,1
2523,22,1,0,1,1,0,0,1,1,0
2920,43,0,2,1,1,0,0,1,0,1
582,36,0,4,2,0,1,0,1,1,1
137,30,1,3,530,1,0,1,0,0,1
3340,33,1,0,0,0,1,0,1,0,1
3281,29,0,0,0,0,1,0,1,0,1
2980,35,1,0,2,0,1,1,0,1,1
704,33,0,0,1,1,0,0,1,0,1
5834,42,0,1,0,1,0,0,1,1,1
4796,25,0,0,0,1,0,0,1,1,1
2865,27,1,0,0,0,1,0,1,0,1
161,37,1,2,0,0,1,0,1,1,0
2929,50,1,9,28,0,1,0,1,0,1
3756,35,0,4,1,0,1,1,0,0,1
2718,32,0,3,30,1,0,1,0,1,1
5328,28,0,0,53,1,0,0,1,0,1
5205,29,0,0,2,1,0,1,0,1,1
3031,56,1,9,19,0,1,0,1,0,1
3507,27,0,1,0,1,0,0,1,0,1
852,39,0,1,4,1,0,0,1,1,1
978,23,0,1,0,0,1,0,1,0,1
1536,48,1,1,0,0,1,0,1,0,1
3977,55,0,0,0,1,0,0,1,0,1
4030,28,0,1,0,1,0,0,1,1,1
5490,39,0,2,1,0,1,0,1,1,1
5611,24,1,2,57,1,0,1,0,1,1
1590,46,1,10,73,1,0,0,1,0,1
159,66,0,3,2,1,0,0,1,1,1
4640,28,1,5,26,0,1,0,1,0,1
1891,48,0,0,0,0,1,0,1,0,1
5324,21,1,0,0,0,1,0,1,0,1
4050,40,0,3,40,0,1,0,1,0,1
3213,27,0,0,1,0,1,0,1,0,1
398,35,0,1,0,0,1,0,1,1,1
5052,21,1,0,6,1,0,0,1,1,0
5352,29,1,3,-1,1,0,0,1,1,1
962,37,0,0,0,0,1,0,1,0,1
3795,38,0,2,29,0,1,0,1,0,1
2465,48,0,3,0,1,0,0,1,0,1
5581,39,0,0,18,1,0,0,1,1,1
3013,57,0,0,2,1,0,0,1,0,1
4027,53,0,6,0,1,0,0,1,1,1
4172,38,1,1,77,1,0,0,1,1,1
4508,40,1,1,0,1,0,0,1,1,1
1493,35,0,3,0,1,0,1,0,0,1
3628,56,0,0,6,1,0,0,1,1,1
867,55,1,1,1,1,0,0,1,0,1
1521,32,1,5,65,1,0,0,1,0,1
5571,24,1,15,2,1,0,0,1,1,0
1098,54,0,4,3,0,1,0,1,0,1
1185,38,1,14,4,1,0,1,0,1,0
6047,45,0,9,75,0,1,1,0,1,1
4028,37,0,0,0,1,0,0,1,0,1
2531,20,0,0,0,1,0,0,1,0,1
1748,48,0,2,4,0,1,0,1,0,0
3059,23,1,0,0,0,1,0,1,0,1
1031,47,0,0,0,0,1,0,1,0,1
5560,31,0,1,1,0,1,0,1,1,1
3619,47,1,28,33,1,0,0,1,0,0
189,41,0,5,0,0,1,1,0,1,1
4672,43,1,15,0,0,1,0,1,1,0
3497,34,0,3,1,1,0,0,1,0,1
2483,28,0,0,1,1,0,1,0,0,1
3354,44,0,0,0,0,1,1,0,0,1
4788,25,1,10,7,1,0,0,1,0,0
1926,36,0,0,0,1,0,0,1,0,1
1484,66,0,1,0,1,0,0,1,0,1
1238,24,1,3,6,1,0,0,1,0,0
5535,29,1,1,0,0,1,0,1,1,1
3544,27,1,2,15,0,1,0,1,1,1
2760,29,0,5,1,1,0,0,1,1,0
2337,59,0,0,1,1,0,0,1,0,1
4357,53,1,8,4,0,1,0,1,0,1
1892,29,1,9,214,0,1,1,0,1,0
4904,32,0,2,1,0,1,0,1,1,1
3255,25,1,2,0,1,0,0,1,1,1
140,22,0,1,0,1,0,0,1,1,1
4252,50,1,9,1,0,1,0,1,0,1
1957,30,1,14,5,1,0,1,0,1,0
534,27,0,5,1,0,1,0,1,0,0
3277,27,1,0,0,1,0,0,1,1,1
3050,24,1,1,1,1,0,0,1,1,1
152,78,1,1,0,0,1,0,1,0,1
5991,33,1,11,1,1,0,0,1,0,1
322,35,0,2,5,1,0,0,1,1,1
5667,20,1,0,0,0,1,1,0,0,1
276,25,1,2,1,0,1,1,0,0,1
5141,52,0,1,0,1,0,0,1,0,1
4794,45,0,0,1,1,0,0,1,0,1
584,53,0,2,0,1,0,0,1,0,1
3175,23,0,0,0,0,1,1,0,0,1
3872,33,1,18,0,1,0,0,1,1,0
1824,30,1,3,12,1,0,0,1,0,1
992,50,0,4,2,0,1,0,1,1,1
4532,25,0,4,1,1,0,0,1,0,1
6065,23,1,1,28,1,0,1,0,1,1
4300,33,0,1,3,1,0,0,1,0,1
59,56,0,0,3,0,1,1,0,1,1
2038,26,1,4,0,1,0,0,1,1,0
5965,21,0,0,1,0,1,0,1,0,1
3566,22,0,1,0,1,0,0,1,0,1
3305,42,0,0,1,1,0,0,1,1,1
1593,39,0,6,26,1,0,0,1,0,1
780,25,0,0,1,0,1,0,1,1,1
4178,31,1,1,17,1,0,0,1,0,0
265,20,1,0,0,1,0,0,1,1,0
1946,53,0,1,0,0,1,0,1,1,1
402,37,0,3,6,1,0,0,1,0,1
4899,42,1,7,1,1,0,0,1,1,0
4537,32,0,6,0,1,0,0,1,0,0
4579,30,0,1,-1,1,0,0,1,1,0
5243,61,1,8,0,1,0,0,1,1,1
3996,57,0,1,1,1,0,0,1,1,1
2401,21,0,1,13,1,0,0,1,1,0
716,29,0,2,0,0,1,0,1,1,1
2179,23,1,6,5,0,1,0,1,0,1
4018,43,1,7,1,1,0,0,1,1,1
3641,37,1,1,0,1,0,0,1,0,1
2588,36,1,2,-1,1,0,0,1,1,1
898,36,0,2,1,1,0,0,1,1,1
1163,21,0,0,0,1,0,0,1,0,1
2379,26,0,5,1,0,1,0,1,1,1
794,45,0,1,128,1,0,0,1,0,1
1949,47,1,22,1,1,0,0,1,1,1
5214,29,0,0,0,0,1,1,0,0,1
5434,33,0,0,0,1,0,0,1,1,1
3266,46,0,1,1,1,0,0,1,0,1
575,34,1,15,3,1,0,1,0,0,0
1835,20,1,0,10,0,1,1,0,0,1
4,41,1,14,6,1,0,0,1,0,1
5351,33,0,0,0,0,1,0,1,0,1
3212,31,1,9,0,0,1,0,1,1,1
3369,32,1,6,2,1,0,0,1,0,1
2308,28,0,3,16,1,0,1,0,1,1
2753,29,0,1,14,1,0,0,1,0,1
3732,24,0,0,0,1,0,0,1,0,1
4946,38,0,1,4,1,0,0,1,0,1
2839,25,1,6,1,0,1,0,1,0,1
5792,31,1,9,27,0,1,0,1,1,0
1433,38,0,1,14,0,1,0,1,0,1
352,42,0,1,2,1,0,0,1,0,1
3710,26,0,0,2,1,0,0,1,1,1
2478,71,0,1,3,0,1,0,1,0,1
2140,23,0,1,2,0,1,0,1,1,1
4041,34,1,5,0,1,0,1,0,0,1
5812,22,1,0,0,0,1,0,1,0,1
4661,26,1,10,1,1,0,0,1,1,0
1848,27,1,4,54,0,1,1,0,0,0
546,30,1,8,1,1,0,0,1,1,0
5241,41,0,0,1,1,0,1,0,0,1
1875,40,0,1,1,1,0,0,1,1,1
1192,45,1,1,27,1,0,0,1,0,1
3397,45,0,11,0,1,0,0,1,1,1
1029,32,0,0,6,0,1,0,1,0,1
2889,50,0,1,0,1,0,0,1,0,1
5270,35,0,2,0,0,1,0,1,0,1
4434,22,1,0,32,1,0,0,1,1,1
6009,24,1,3,1,1,0,0,1,1,1
