,age,recidivated,number_of_prior_crimes,months_in_jail,felony,misdemeanor,woman,man,black,y
2261,31,0,3,0,1,0,0,1,1,1
3007,21,1,0,7,1,0,0,1,1,0
741,46,0,0,5,1,0,0,1,0,1
6144,36,1,4,2,0,1,1,0,0,1
771,33,1,0,0,1,0,0,1,1,1
5687,24,1,2,0,1,0,0,1,1,1
1499,21,0,0,1,0,1,0,1,1,1
5067,41,0,0,3,0,1,0,1,1,1
3846,31,0,5,2,1,0,0,1,1,1
5839,28,1,2,42,1,0,0,1,0,1
5166,56,0,6,0,1,0,0,1,0,1
1719,34,0,0,116,1,0,0,1,0,1
2436,29,0,2,160,1,0,0,1,1,0
1199,30,1,8,1,1,0,1,0,1,0
639,22,1,2,1,1,0,0,1,1,1
5970,27,1,4,3,1,0,0,1,0,1
3555,24,0,1,33,1,0,0,1,1,1
165,23,1,0,0,1,0,0,1,1,1
5170,28,0,7,0,0,1,0,1,1,1
4369,31,1,9,26,1,0,1,0,0,1
3813,38,0,1,1,0,1,1,0,0,1
4789,22,0,1,0,1,0,1,0,0,1
4307,26,1,4,1,1,0,0,1,1,1
848,36,0,5,0,1,0,0,1,1,1
286,32,1,12,1,1,0,0,1,1,0
3748,45,0,1,1,0,1,0,1,0,1
2491,30,1,7,38,1,0,0,1,1,0
4500,52,1,7,0,0,1,0,1,1,1
4528,53,0,5,297,1,0,0,1,1,1
5700,21,0,1,15,0,1,0,1,1,1
1702,21,0,1,0,1,0,0,1,0,1
1470,31,1,1,32,1,0,0,1,0,1
1772,50,1,1,5,0,1,0,1,0,1
2026,50,0,0,2,1,0,0,1,0,1
1534,31,0,0,2,0,1,0,1,0,1
1911,31,1,2,-1,1,0,0,1,1,1
5825,47,0,0,0,0,1,1,0,0,1
3090,23,1,2,0,1,0,0,1,0,0
1077,53,0,4,-1,1,0,0,1,0,1
1615,37,1,13,0,1,0,0,1,1,0
676,30,0,0,1,1,0,0,1,0,1
2247,27,0,0,1,1,0,0,1,0,1
1821,21,0,0,1,1,0,0,1,1,1
5759,23,0,1,1,1,0,0,1,0,1
2312,57,0,0,4,1,0,0,1,0,1
5042,43,0,0,0,1,0,1,0,0,1
355,58,1,21,59,0,1,0,1,1,1
573,22,0,3,323,1,0,0,1,1,0
6154,35,1,8,62,0,1,0,1,1,1
1248,23,0,1,1,1,0,1,0,1,0
3764,25,0,0,44,0,1,1,0,1,1
1306,47,0,0,0,0,1,0,1,0,1
3088,34,1,5,0,1,0,0,1,0,1
3394,57,0,12,3,0,1,0,1,0,1
5324,21,1,0,0,0,1,0,1,0,1
1305,45,0,0,0,0,1,0,1,1,1
832,25,0,0,0,1,0,0,1,0,1
5414,28,1,9,12,0,1,1,0,1,0
539,35,1,0,-1,1,0,1,0,0,1
1211,23,1,5,54,0,1,0,1,0,1
3039,25,0,2,1,1,0,0,1,1,0
2478,71,0,1,3,0,1,0,1,0,1
893,22,0,0,0,0,1,0,1,0,1
2597,38,0,0,5,1,0,0,1,1,0
2408,56,0,2,2,1,0,0,1,0,1
1054,20,1,0,0,0,1,0,1,0,0
3659,21,1,1,0,1,0,0,1,0,1
6020,63,0,1,1,1,0,0,1,1,1
1056,51,1,3,1,1,0,0,1,0,1
5504,21,1,0,1,1,0,0,1,0,1
5137,26,0,0,1,1,0,0,1,1,0
5882,23,1,2,1,0,1,1,0,1,1
945,22,0,0,-1,0,1,1,0,0,1
1813,55,1,21,85,1,0,0,1,1,1
3491,51,0,3,3,1,0,0,1,1,1
3831,27,0,2,1,1,0,0,1,0,1
4267,31,1,11,0,1,0,0,1,1,1
297,22,0,0,0,1,0,0,1,0,1
4990,29,1,16,33,1,0,0,1,1,0
4795,30,0,1,83,1,0,0,1,1,1
1572,24,1,11,0,1,0,0,1,0,0
346,21,0,0,0,0,1,0,1,0,1
1747,33,0,0,0,0,1,1,0,0,1
4804,29,1,17,15,1,0,0,1,1,0
1966,40,0,4,1,0,1,0,1,0,1
4396,27,0,0,0,0,1,0,1,0,1
2975,38,1,5,3,1,0,0,1,0,1
3183,33,1,1,10,1,0,0,1,0,0
6008,74,0,0,1,0,1,0,1,0,1
1566,30,0,11,117,1,0,0,1,1,0
2711,51,1,3,13,1,0,0,1,0,1
4269,59,0,0,1,0,1,0,1,0,1
993,23,0,0,0,0,1,1,0,1,1
1501,29,0,0,2,1,0,0,1,1,0
451,21,1,0,-1,1,0,0,1,0,1
2253,39,0,1,4,1,0,0,1,1,1
1914,27,1,7,10,1,0,0,1,1,1
3134,33,0,8,2,1,0,0,1,1,1
5889,33,0,1,20,1,0,0,1,0,1
5876,29,0,2,1,0,1,0,1,0,1
480,40,0,5,0,1,0,0,1,0,1
4519,27,1,6,1,1,0,0,1,0,1
5858,30,1,1,1,0,1,0,1,0,1
3173,32,1,10,0,1,0,0,1,1,1
3873,20,1,0,0,0,1,0,1,0,1
473,50,0,3,0,0,1,0,1,1,1
3532,23,1,2,7,0,1,0,1,1,0
1951,36,0,2,0,1,0,0,1,0,1
2182,26,0,5,0,0,1,0,1,0,1
4974,60,1,1,1,0,1,0,1,0,1
6082,43,0,5,14,0,1,0,1,1,1
4838,28,0,0,0,1,0,0,1,0,1
4606,27,1,6,1,1,0,0,1,0,1
2310,19,1,0,1,0,1,1,0,1,0
3897,51,0,3,16,1,0,0,1,0,1
724,21,1,1,2,1,0,0,1,1,0
350,22,1,1,0,1,0,0,1,0,1
765,57,0,1,0,0,1,1,0,0,1
4719,28,1,18,0,1,0,0,1,1,0
188,30,0,2,2,1,0,1,0,1,1
4607,21,0,0,1,1,0,0,1,1,1
6023,44,0,1,0,0,1,0,1,0,1
4303,51,0,0,1,1,0,1,0,0,1
5359,27,1,1,2,1,0,0,1,0,1
2809,26,1,5,33,1,0,1,0,1,1
660,37,0,4,1,1,0,0,1,1,1
3374,48,0,10,175,1,0,0,1,1,1
4250,44,0,0,2,1,0,0,1,1,1
4023,36,1,16,1,0,1,0,1,1,0
1855,33,0,4,1,1,0,0,1,1,0
3300,27,1,0,0,0,1,0,1,1,1
4332,68,0,0,0,0,1,0,1,0,1
1592,23,1,0,3,0,1,0,1,0,0
4668,30,0,0,0,1,0,0,1,0,1
4030,28,0,1,0,1,0,0,1,1,1
1620,27,0,4,33,1,0,0,1,1,0
4229,30,1,3,0,1,0,0,1,1,1
6166,20,0,0,0,1,0,0,1,1,0
3713,33,1,21,6,0,1,0,1,1,1
984,24,0,0,4,1,0,0,1,1,1
484,35,1,6,1,1,0,1,0,1,1
1602,21,1,3,0,1,0,0,1,0,1
5679,31,1,11,1,0,1,0,1,1,1
3487,45,0,0,0,0,1,1,0,0,1
5789,39,0,0,1,1,0,1,0,0,1
1835,20,1,0,10,0,1,1,0,0,1
3907,31,1,10,181,1,0,0,1,1,1
424,66,1,33,13,1,0,0,1,1,1
5619,54,0,0,0,1,0,0,1,0,1
3880,23,1,2,6,1,0,0,1,1,0
1604,22,1,2,1,1,0,0,1,1,1
1632,26,0,3,2,0,1,0,1,0,1
3919,21,1,0,0,0,1,1,0,1,1
3754,39,0,0,1,0,1,0,1,0,1
4171,29,1,20,56,1,0,1,0,0,0
85,19,1,1,9,0,1,0,1,1,1
5740,33,0,0,0,1,0,1,0,0,1
6105,31,1,9,0,1,0,1,0,1,0
5509,29,0,2,3,0,1,0,1,1,1
1617,27,0,0,1,0,1,0,1,1,1
3286,26,0,2,0,1,0,0,1,0,1
3506,28,0,0,0,1,0,1,0,1,1
83,54,0,0,0,0,1,1,0,0,1
5587,54,1,12,118,0,1,0,1,1,1
5355,55,0,5,300,1,0,0,1,1,1
3079,48,0,1,5,0,1,0,1,0,1
4151,24,1,9,8,0,1,1,0,0,0
1368,58,1,3,15,1,0,0,1,0,1
2188,45,0,8,1,1,0,0,1,0,1
4000,22,0,1,8,1,0,0,1,0,1
3591,30,0,2,0,1,0,1,0,1,1
89,30,0,0,5,1,0,0,1,0,1
82,39,1,2,-1,1,0,0,1,0,1
6077,29,1,2,10,1,0,1,0,1,1
5962,30,1,1,0,0,1,0,1,0,1
5860,44,0,0,0,1,0,1,0,1,1
2132,28,1,0,1,1,0,0,1,0,1
3001,30,0,0,0,1,0,0,1,0,1
61,22,0,1,1,1,0,0,1,0,1
2624,56,0,0,1,1,0,0,1,0,1
907,27,0,2,20,1,0,0,1,1,1
2054,37,1,9,1,1,0,0,1,1,1
1864,38,1,37,30,0,1,0,1,1,1
4784,36,0,1,1,1,0,1,0,1,1
1518,33,1,0,0,1,0,0,1,0,1
3570,55,1,0,-1,0,1,0,1,0,1
5272,32,1,4,44,1,0,0,1,1,1
901,53,0,0,0,1,0,0,1,0,1
1347,27,0,1,1,1,0,0,1,1,1
3673,31,1,4,26,0,1,0,1,0,1
4077,25,0,3,1,0,1,1,0,1,0
3012,23,0,0,1,0,1,0,1,1,0
4260,31,1,6,0,0,1,0,1,1,0
108,42,0,6,-1,1,0,0,1,0,1
5507,33,1,2,2,1,0,1,0,1,1
5056,39,0,1,13,1,0,0,1,1,1
5683,49,0,0,0,1,0,0,1,0,1
3950,25,0,1,0,1,0,0,1,1,1
5122,26,0,5,2,1,0,0,1,1,1
2647,25,1,21,117,1,0,0,1,1,0
1479,31,0,0,0,0,1,0,1,1,1
2887,36,1,26,0,1,0,0,1,1,0
5781,67,0,0,42,0,1,0,1,0,1
2634,56,0,6,1,1,0,0,1,1,1
5921,26,1,2,2,1,0,0,1,1,1
2989,27,0,0,0,0,1,1,0,0,1
527,19,1,2,22,1,0,1,0,0,0
4813,34,0,1,2,0,1,0,1,1,1
5625,25,1,6,0,1,0,0,1,1,1
3289,22,1,0,0,0,1,0,1,1,1
1192,45,1,1,27,1,0,0,1,0,1
1496,23,0,1,2,1,0,0,1,1,1
581,31,0,5,6,1,0,0,1,1,1
5722,49,0,3,0,1,0,0,1,0,1
4039,32,1,7,0,1,0,0,1,1,0
655,28,0,0,1,1,0,0,1,0,1
2398,25,0,5,35,1,0,0,1,1,0
998,30,0,0,0,0,1,0,1,0,1
4805,30,1,0,1,1,0,0,1,1,1
4948,41,1,9,0,0,1,1,0,0,1
1382,33,0,7,0,0,1,1,0,0,1
1843,26,1,5,1,1,0,0,1,0,1
3220,34,1,13,0,1,0,0,1,1,1
4272,23,0,1,0,1,0,1,0,1,1
1218,52,0,1,24,1,0,0,1,0,1
648,23,0,0,0,1,0,1,0,1,1
5670,48,0,1,0,1,0,1,0,1,1
1816,27,0,0,1,0,1,0,1,1,1
4347,30,1,2,0,0,1,0,1,0,1
1251,64,0,0,108,1,0,0,1,0,1
1413,25,0,6,32,0,1,0,1,1,1
3500,33,0,5,-1,1,0,0,1,1,1
3768,34,0,3,0,0,1,0,1,0,1
5485,46,1,0,37,0,1,0,1,0,1
5672,31,1,2,33,0,1,0,1,0,1
2455,44,0,0,2,1,0,0,1,1,1
4304,36,0,1,0,0,1,0,1,0,1
4018,43,1,7,1,1,0,0,1,1,1
4071,56,0,16,0,1,0,0,1,1,1
1144,30,1,7,602,1,0,0,1,1,0
2433,40,1,4,15,1,0,0,1,0,1
1554,23,1,2,2,0,1,0,1,1,0
4277,32,0,0,0,1,0,0,1,0,1
1658,33,1,0,0,1,0,0,1,1,1
5640,26,0,1,0,0,1,0,1,0,1
3612,23,1,3,0,1,0,0,1,1,0
327,27,1,12,31,1,0,0,1,1,0
2096,37,0,1,1,0,1,0,1,0,1
911,44,0,3,0,1,0,0,1,0,1
127,27,1,2,1,1,0,0,1,1,0
43,29,0,0,0,1,0,0,1,1,1
5285,40,0,20,1,1,0,0,1,1,1
4932,41,0,7,58,1,0,0,1,1,0
2293,35,0,0,0,1,0,0,1,1,1
4451,22,0,0,0,1,0,0,1,1,1
5018,30,1,1,-1,1,0,0,1,0,1
5179,35,0,3,1,1,0,0,1,0,1
3341,32,0,2,1,1,0,0,1,0,1
290,19,1,2,1,1,0,0,1,1,0
470,21,1,3,-1,1,0,0,1,1,1
1548,39,0,2,-1,0,1,0,1,0,1
2904,31,0,10,1,1,0,1,0,1,0
4274,59,1,2,6,0,1,0,1,0,1
3144,35,1,6,10,1,0,0,1,1,0
1741,21,1,0,0,1,0,0,1,0,1
2610,48,1,20,46,1,0,0,1,0,0
1467,34,1,27,118,1,0,0,1,1,0
2027,36,0,0,1,0,1,1,0,0,1
3302,21,1,0,0,1,0,1,0,1,1
853,29,0,2,37,1,0,0,1,1,1
3515,24,1,7,199,1,0,0,1,1,0
4659,21,1,1,55,1,0,0,1,0,0
3793,53,0,4,1,1,0,0,1,1,1
2110,24,1,3,39,1,0,0,1,0,1
5076,22,1,1,0,1,0,0,1,1,1
2927,35,0,1,1,1,0,1,0,1,1
5723,31,0,2,0,1,0,0,1,1,1
594,27,1,10,0,1,0,0,1,1,0
875,28,1,3,-1,0,1,0,1,1,1
5198,28,0,0,0,1,0,0,1,1,1
5092,35,0,0,1,1,0,1,0,0,1
5943,29,1,1,3,1,0,0,1,1,1
3313,37,1,22,1,0,1,0,1,1,0
3073,33,1,3,3,1,0,0,1,1,1
4008,23,1,5,1,1,0,0,1,1,1
3869,23,0,1,0,1,0,1,0,1,1
3324,25,1,0,0,0,1,0,1,1,1
3931,30,1,0,1,1,0,0,1,0,1
5940,25,0,1,1,1,0,1,0,1,1
2654,30,1,2,5,0,1,0,1,0,1
6118,51,0,4,0,0,1,0,1,0,1
4362,25,1,3,1,1,0,0,1,0,0
477,30,0,0,1,0,1,1,0,1,1
1264,25,1,8,1,0,1,0,1,1,0
4898,37,0,9,2,1,0,0,1,0,1
3109,53,0,1,1,1,0,0,1,0,1
5270,35,0,2,0,0,1,0,1,0,1
4941,52,0,0,0,1,0,0,1,0,1
3681,36,0,1,0,1,0,0,1,0,1
4029,21,1,1,2,1,0,0,1,1,1
2191,46,1,3,59,1,0,0,1,0,1
1612,29,0,0,0,0,1,0,1,0,1
731,24,0,7,1,0,1,0,1,1,0
643,23,0,0,1,0,1,1,0,0,0
2248,21,0,1,1,1,0,0,1,1,1
6167,23,0,0,1,1,0,0,1,1,1
3689,27,1,1,0,1,0,1,0,1,1
1522,35,1,0,1,1,0,1,0,1,1
611,68,0,0,3,0,1,0,1,0,1
159,66,0,3,2,1,0,0,1,1,1
926,32,0,0,-1,1,0,0,1,1,1
805,26,0,0,0,1,0,1,0,0,1
3002,19,1,1,434,1,0,1,0,1,0
5721,29,1,9,1,1,0,0,1,1,1
4504,49,0,8,24,1,0,0,1,0,1
5831,61,0,15,0,1,0,1,0,0,1
764,27,0,1,0,0,1,0,1,0,1
6060,51,1,0,1,1,0,0,1,0,1
4911,37,0,3,38,1,0,0,1,0,1
4481,23,1,11,3,1,0,0,1,0,0
2031,26,0,0,0,0,1,0,1,0,1
2761,22,1,0,9,0,1,0,1,0,1
2669,44,0,0,3,1,0,0,1,1,1
52,27,1,15,1,1,0,0,1,1,0
1254,50,0,1,1,1,0,1,0,1,1
5010,20,1,2,16,1,0,0,1,1,1
2215,67,0,0,0,0,1,0,1,0,1
755,51,0,3,1,1,0,0,1,1,1
1477,33,1,7,1,1,0,0,1,0,0
520,25,1,4,31,1,0,0,1,1,1
4323,20,1,2,10,1,0,0,1,1,1
2190,41,1,8,2,1,0,0,1,1,1
155,22,1,1,0,1,0,0,1,1,1
3818,29,0,0,1,1,0,0,1,1,1
488,25,0,0,0,0,1,1,0,1,1
183,51,1,0,0,0,1,1,0,0,1
3036,36,1,3,45,0,1,0,1,0,1
3911,45,1,6,1,1,0,1,0,0,1
2525,64,0,20,2,1,0,0,1,1,1
5298,27,1,11,5,1,0,0,1,1,1
656,31,0,0,0,0,1,0,1,1,1
2040,26,0,0,0,1,0,0,1,1,1
679,36,0,1,0,0,1,1,0,1,1
269,20,1,0,209,1,0,0,1,1,0
808,45,1,0,1,1,0,0,1,1,1
384,52,1,6,1,1,0,0,1,0,1
4940,24,0,2,0,0,1,0,1,0,1
3404,27,0,0,1,1,0,0,1,1,1
529,29,0,0,0,0,1,0,1,1,1
4337,44,1,6,194,1,0,0,1,1,1
2574,27,0,0,1,0,1,0,1,1,1
1725,31,1,2,3,1,0,0,1,1,1
3814,56,1,5,597,1,0,0,1,1,1
2599,35,1,2,34,0,1,0,1,0,1
1799,43,1,1,69,1,0,0,1,0,1
392,54,1,28,5,1,0,0,1,1,0
4755,31,0,1,0,1,0,0,1,0,1
1711,25,0,0,1,1,0,0,1,1,1
2414,30,0,4,54,0,1,0,1,1,0
5431,48,0,4,0,1,0,0,1,1,0
5843,27,1,2,1,0,1,0,1,0,1
6050,29,1,15,1,1,0,0,1,1,1
2977,32,0,0,0,1,0,0,1,0,1
4967,29,0,3,1,0,1,0,1,1,1
3219,30,0,0,56,0,1,0,1,0,1
1955,26,0,2,1,1,0,0,1,1,1
4433,43,0,0,1,0,1,1,0,0,1
5311,24,0,0,0,0,1,0,1,0,1
4391,55,1,0,6,1,0,1,0,0,1
1293,24,0,0,0,0,1,0,1,0,1
4376,20,1,1,14,1,0,0,1,1,0
788,29,0,2,1,1,0,0,1,0,1
995,25,1,4,32,1,0,0,1,1,1
3496,42,1,17,51,0,1,0,1,1,1
835,23,1,2,6,1,0,0,1,1,1
5617,31,1,6,48,0,1,0,1,1,1
1439,23,0,2,13,1,0,0,1,0,1
1315,33,0,2,1,0,1,0,1,0,1
4140,23,1,2,2,1,0,0,1,1,1
1296,36,1,1,106,1,0,0,1,0,1
4477,26,1,3,0,1,0,0,1,0,1
3499,21,1,1,1,1,0,0,1,1,0
4336,23,0,0,32,0,1,0,1,1,1
4608,20,1,0,1,1,0,0,1,1,1
1127,25,0,0,1,1,0,0,1,0,1
351,28,1,8,3,1,0,0,1,1,1
282,30,1,1,0,1,0,0,1,0,1
4283,61,0,0,0,0,1,0,1,0,1
4583,41,0,2,1,0,1,0,1,0,1
3403,34,0,3,10,0,1,1,0,0,1
5558,26,0,0,0,1,0,0,1,0,1
1635,62,0,0,1,0,1,0,1,0,1
2250,34,1,11,1,1,0,0,1,1,0
4004,48,0,4,0,1,0,0,1,1,1
1028,36,0,0,24,1,0,0,1,0,1
5201,57,0,4,257,1,0,1,0,0,1
1133,33,1,1,3,1,0,0,1,1,1
4138,24,1,2,1,1,0,0,1,0,1
22,43,0,1,1,0,1,0,1,0,1
2479,61,0,0,0,0,1,1,0,0,1
2161,38,1,2,0,1,0,0,1,0,1
111,37,0,2,1,0,1,1,0,0,1
455,35,0,0,2,1,0,0,1,1,1
160,45,1,8,71,0,1,0,1,0,1
1733,46,0,0,-1,0,1,0,1,0,1
4281,22,1,0,0,1,0,0,1,0,1
236,25,0,0,0,1,0,1,0,0,1
820,36,1,5,19,0,1,0,1,1,0
1701,33,0,0,1,0,1,1,0,1,1
5453,42,0,0,6,0,1,0,1,0,1
2824,31,0,0,-1,1,0,0,1,0,1
4833,24,1,6,45,1,0,0,1,1,0
3308,50,1,9,424,1,0,0,1,0,1
4356,34,1,5,1,1,0,0,1,0,1
3449,20,1,1,1,0,1,0,1,0,1
1601,26,1,1,0,1,0,0,1,1,1
3616,63,0,1,0,1,0,1,0,1,1
1463,46,0,0,0,1,0,0,1,0,1
1012,43,1,0,0,0,1,0,1,0,1
4161,43,0,0,0,0,1,0,1,0,1
1519,43,0,4,2,0,1,0,1,0,1
2658,39,0,3,0,1,0,0,1,0,1
272,53,1,36,32,1,0,0,1,0,1
493,46,0,0,1,0,1,1,0,0,1
1155,59,1,17,23,1,0,0,1,0,1
4280,32,1,0,0,0,1,0,1,0,1
71,30,1,8,1,0,1,0,1,1,0
2429,23,0,0,1,1,0,0,1,0,1
149,28,1,6,0,0,1,0,1,1,1
5555,52,1,7,117,1,0,0,1,1,0
44,29,1,1,0,1,0,0,1,0,1
102,31,0,1,1,0,1,0,1,1,1
2149,62,1,3,1,0,1,0,1,1,1
1828,40,1,4,2,0,1,0,1,0,1
3972,25,1,11,29,0,1,0,1,1,0
4454,37,0,0,0,1,0,0,1,0,1
90,31,0,0,38,0,1,0,1,0,1
4745,30,0,3,2,0,1,0,1,0,1
2797,41,0,0,0,1,0,0,1,1,1
2690,33,0,10,1,0,1,0,1,0,1
4879,30,0,2,0,1,0,0,1,0,1
5720,34,0,0,2,1,0,0,1,0,1
556,22,0,3,0,1,0,0,1,1,1
3466,20,1,2,2,1,0,0,1,1,0
2160,33,1,3,9,1,0,1,0,1,1
359,57,1,1,25,1,0,0,1,1,1
5202,26,1,3,47,1,0,0,1,1,1
4744,34,1,12,3,1,0,1,0,0,0
2650,47,0,1,1,1,0,0,1,0,1
3944,28,1,0,0,0,1,0,1,0,1
5748,33,0,2,4,0,1,0,1,0,1
1189,42,0,2,1,1,0,1,0,1,1
6033,26,0,1,5,0,1,1,0,0,1
4522,27,1,13,0,1,0,0,1,1,0
4717,21,1,0,0,1,0,0,1,1,1
398,35,0,1,0,0,1,0,1,1,1
3961,27,1,0,-1,0,1,1,0,0,1
4057,24,0,2,1,1,0,0,1,0,1
4288,37,1,1,8,1,0,0,1,0,1
4408,21,1,0,1,0,1,0,1,1,1
2360,31,1,3,1,1,0,0,1,0,1
5412,43,0,0,2,1,0,0,1,0,1
737,25,1,0,9,1,0,0,1,1,0
5799,36,0,1,0,1,0,0,1,0,1
2657,26,1,2,0,1,0,0,1,0,0
3377,47,0,1,1,0,1,0,1,0,1
1206,54,0,9,1,0,1,0,1,1,1
4099,30,1,2,0,0,1,0,1,0,1
1739,23,1,3,1,1,0,0,1,1,1
3940,30,0,1,1,1,0,0,1,0,1
1042,33,0,6,0,0,1,0,1,1,1
2010,28,1,10,3,0,1,1,0,1,1
732,21,0,0,0,0,1,1,0,0,1
1320,58,1,24,3,1,0,0,1,1,1
4899,42,1,7,1,1,0,0,1,1,0
1990,52,0,0,0,1,0,0,1,1,1
5750,35,1,0,1,0,1,0,1,1,0
2595,41,0,1,2,1,0,0,1,0,1
5909,31,1,1,1,0,1,1,0,0,1
3245,51,1,6,2,1,0,0,1,0,1
1324,21,1,0,4,1,0,0,1,0,0
3820,23,1,3,44,1,0,0,1,1,0
3222,28,0,1,1,0,1,0,1,1,1
2451,24,0,0,0,0,1,0,1,1,1
2971,38,0,8,1,0,1,0,1,1,1
323,53,0,2,0,1,0,0,1,1,1
3988,45,0,0,0,0,1,1,0,0,1
347,22,0,0,1,1,0,0,1,0,1
429,48,0,12,1,1,0,0,1,0,1
977,20,1,0,0,1,0,0,1,0,1
4968,25,0,0,0,0,1,1,0,0,1
4043,24,1,1,0,1,0,0,1,1,1
851,59,0,1,0,0,1,0,1,0,1
1726,23,0,0,0,0,1,1,0,1,1
719,51,0,0,1,1,0,0,1,0,1
2018,38,1,10,0,1,0,0,1,0,0
3987,29,0,5,1,1,0,1,0,1,1
2121,39,0,0,-1,1,0,0,1,0,1
4927,21,0,1,22,1,0,0,1,1,1
2332,21,0,0,2,1,0,0,1,1,1
504,32,0,1,0,1,0,0,1,0,1
3765,26,0,1,8,1,0,1,0,0,1
713,34,0,4,1,0,1,0,1,1,1
4763,34,1,0,2,0,1,1,0,0,1
2453,37,1,2,0,1,0,0,1,1,1
4292,24,0,0,1,0,1,0,1,1,1
5605,27,0,5,0,0,1,0,1,1,1
293,21,0,0,0,1,0,1,0,0,1
1040,27,0,1,5,1,0,0,1,0,1
969,60,0,0,13,1,0,1,0,0,1
1686,22,1,1,0,1,0,0,1,1,1
1354,67,0,0,0,0,1,0,1,0,1
1740,28,0,2,2,0,1,0,1,1,1
1041,60,0,12,1,1,0,0,1,1,1
2225,34,1,0,29,0,1,0,1,1,1
3822,45,0,0,-1,0,1,0,1,0,1
940,23,1,3,0,1,0,1,0,1,1
261,28,1,3,0,0,1,0,1,0,1
4589,48,0,0,2,1,0,0,1,0,1
4686,21,1,1,0,1,0,0,1,1,0
4505,24,1,3,0,1,0,0,1,1,1
1136,53,1,8,5,1,0,0,1,1,1
3015,23,1,2,116,1,0,1,0,1,0
4792,50,1,7,7,0,1,1,0,0,1
2687,31,1,8,13,1,0,0,1,0,1
729,26,0,0,-1,1,0,0,1,0,1
2714,22,1,2,0,1,0,0,1,0,1
759,29,0,1,179,1,0,1,0,1,1
3593,43,1,22,26,0,1,1,0,0,0
5435,23,1,5,1,1,0,0,1,1,1
2618,27,0,1,0,0,1,0,1,0,1
1830,38,0,15,55,1,0,0,1,1,1
5111,31,1,11,0,1,0,0,1,0,1
3177,38,1,16,241,1,0,0,1,1,0
6160,30,1,19,9,1,0,0,1,1,0
4349,26,1,0,-1,1,0,0,1,1,1
3839,43,1,0,0,1,0,0,1,0,0
4513,41,0,0,0,0,1,0,1,0,1
2563,38,0,0,0,0,1,0,1,0,1
4238,21,0,2,27,0,1,0,1,0,0
5516,25,1,1,3,0,1,0,1,0,1
2662,61,0,0,-1,0,1,0,1,0,1
3571,21,1,6,0,1,0,0,1,1,0
1161,51,0,1,17,1,0,0,1,0,1
827,29,0,0,2,1,0,0,1,1,1
3597,29,1,1,13,1,0,1,0,0,1
4386,25,1,11,531,0,1,0,1,1,0
1959,24,1,6,1,1,0,0,1,1,0
1642,36,0,2,0,1,0,0,1,1,1
1249,30,1,15,1,1,0,0,1,1,0
2270,22,0,0,0,1,0,0,1,1,1
5362,30,0,1,17,1,0,0,1,0,1
226,22,0,0,2,1,0,0,1,0,1
6043,47,0,1,0,1,0,0,1,1,1
1863,59,0,0,0,1,0,0,1,0,1
3306,24,1,5,1,1,0,0,1,1,0
3118,24,1,3,44,1,0,0,1,1,0
4037,41,1,7,1,0,1,0,1,1,1
5633,51,0,1,0,1,0,0,1,1,1
75,22,1,2,30,1,0,0,1,1,0
4855,24,0,0,1,0,1,1,0,0,1
4646,34,0,8,1,0,1,0,1,1,1
4383,21,1,0,0,1,0,0,1,0,0
401,24,0,0,1,1,0,0,1,0,0
5842,53,0,8,5,0,1,0,1,0,1
1235,31,1,2,3,0,1,0,1,0,1
4234,63,0,5,4,0,1,0,1,0,1
4468,23,1,3,43,1,0,0,1,1,1
1196,37,0,0,5,0,1,1,0,1,1
2940,21,1,0,0,1,0,0,1,0,0
471,63,0,1,5,0,1,0,1,0,1
4568,22,0,1,2,1,0,0,1,1,1
5259,50,0,15,1,0,1,0,1,1,0
2511,20,0,0,0,1,0,1,0,1,1
2616,34,0,0,0,1,0,0,1,0,1
1492,24,0,0,1,1,0,0,1,0,1
708,48,1,25,6,1,0,0,1,1,0
1149,22,1,1,4,0,1,0,1,1,1
773,53,0,0,0,0,1,1,0,0,1
2784,33,0,1,0,1,0,0,1,0,1
2615,40,0,0,-1,0,1,0,1,0,1
4271,36,1,11,2,0,1,0,1,0,1
3029,23,1,3,3,1,0,0,1,1,1
1171,27,1,1,21,0,1,0,1,0,1
1628,42,0,0,0,0,1,0,1,0,1
2372,25,0,3,7,0,1,0,1,1,1
5978,30,1,18,61,1,0,0,1,1,0
5512,57,0,1,1,0,1,0,1,0,1
2567,59,1,13,242,1,0,0,1,1,1
2039,28,1,1,0,1,0,0,1,1,1
1166,29,0,0,1,0,1,0,1,1,1
2384,21,0,0,0,1,0,0,1,1,1
5628,21,1,0,1,0,1,0,1,1,1
540,22,0,0,16,1,0,0,1,0,0
5590,34,1,13,1,1,0,0,1,1,1
2664,38,1,3,4,1,0,0,1,1,1
4796,25,0,0,0,1,0,0,1,1,1
3710,26,0,0,2,1,0,0,1,1,1
107,33,1,19,0,1,0,0,1,1,0
3753,23,0,0,3,1,0,0,1,1,1
5209,44,0,3,2,0,1,0,1,1,1
4765,25,0,2,1,1,0,0,1,1,1
4364,46,1,0,0,1,0,0,1,0,1
3304,23,0,0,0,0,1,0,1,0,1
1159,31,1,10,1,1,0,0,1,0,1
2522,59,0,1,1,1,0,0,1,1,1
4218,21,1,1,1,1,0,0,1,1,1
4695,28,0,2,0,1,0,0,1,1,1
753,32,0,1,1,1,0,0,1,1,1
5611,24,1,2,57,1,0,1,0,1,1
